,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
0,23,0,left,0,0.921,0,"[142, 654]",259.936,12.012,0,"[171, 520]",254.284,14.57
1,23,1,left,1,1.232,1,"[169, 642]",259.936,12.012,1,"[204, 462]",254.284,14.57
2,23,2,left,2,1.122,2,"[199, 625]",259.936,12.012,2,"[230, 461]",254.284,14.57
3,23,3,left,3,1.037,3,"[227, 654]",259.936,12.012,3,"[236, 500]",254.284,14.57
4,23,4,left,4,1.237,4,"[255, 652]",259.936,12.012,4,"[258, 468]",254.284,14.57
5,23,5,left,5,1.223,5,"[284, 651]",259.936,12.012,5,"[281, 469]",254.284,14.57
6,23,6,left,6,1.144,6,"[312, 647]",259.936,12.012,6,"[302, 477]",254.284,14.57
7,23,7,left,7,1.239,7,"[341, 658]",259.936,12.012,7,"[329, 474]",254.284,14.57
8,23,8,left,8,1.18,8,"[369, 647]",259.936,12.012,8,"[354, 472]",254.284,14.57
9,23,9,left,9,1.228,9,"[398, 655]",259.936,12.012,9,"[382, 473]",254.284,14.57
10,23,10,left,10,1.322,10,"[426, 665]",259.936,12.012,10,"[410, 469]",254.284,14.57
11,23,11,left,11,1.181,11,"[455, 642]",259.936,12.012,11,"[439, 467]",254.284,14.57
12,23,12,left,12,1.241,12,"[484, 658]",259.936,12.012,12,"[468, 474]",254.284,14.57
13,23,13,left,13,1.253,13,"[512, 667]",259.936,12.012,13,"[499, 481]",254.284,14.57
14,23,14,left,14,1.18,14,"[541, 654]",259.936,12.012,14,"[527, 479]",254.284,14.57
15,23,15,left,15,1.267,15,"[569, 665]",259.936,12.012,15,"[555, 477]",254.284,14.57
16,23,16,left,16,1.368,16,"[596, 673]",259.936,12.012,16,"[580, 470]",254.284,14.57
17,23,17,left,17,1.314,17,"[624, 676]",259.936,12.012,17,"[609, 481]",254.284,14.57
18,23,18,left,18,1.383,18,"[652, 676]",259.936,12.012,18,"[634, 471]",254.284,14.57
19,23,19,left,19,1.317,19,"[680, 664]",259.936,12.012,19,"[660, 469]",254.284,14.57
20,23,20,left,20,1.114,20,"[709, 653]",259.936,12.012,20,"[693, 488]",254.284,14.57
21,23,21,left,21,1.2,21,"[738, 663]",259.936,12.012,21,"[723, 485]",254.284,14.57
22,23,22,left,22,1.268,22,"[765, 670]",259.936,12.012,22,"[749, 482]",254.284,14.57
23,23,23,left,23,1.209,23,"[793, 655]",259.936,12.012,23,"[775, 476]",254.284,14.57
24,23,24,left,24,1.299,24,"[820, 667]",259.936,12.012,24,"[809, 474]",254.284,14.57
25,23,25,left,25,1.246,25,"[847, 660]",259.936,12.012,25,"[835, 475]",254.284,14.57
26,23,26,left,26,1.061,26,"[876, 641]",259.936,12.012,26,"[860, 484]",254.284,14.57
27,23,27,left,27,1.187,27,"[904, 643]",259.936,12.012,27,"[889, 467]",254.284,14.57
28,23,28,left,28,1.31,28,"[933, 655]",259.936,12.012,28,"[914, 461]",254.284,14.57
29,23,29,left,29,1.177,29,"[961, 649]",259.936,12.012,29,"[934, 476]",254.284,14.57
30,23,30,left,30,1.264,30,"[987, 680]",259.936,12.012,30,"[953, 495]",254.284,14.57
31,23,31,left,31,1.003,31,"[1006, 642]",259.936,12.012,31,"[967, 498]",254.284,14.57
32,23,32,right,0,1.356,0,"[142, 654]",259.936,12.012,1,"[204, 462]",254.284,14.57
33,23,33,right,1,1.284,1,"[169, 642]",259.936,12.012,2,"[230, 461]",254.284,14.57
34,23,34,right,2,0.876,2,"[199, 625]",259.936,12.012,3,"[236, 500]",254.284,14.57
35,23,35,right,3,1.267,3,"[227, 654]",259.936,12.012,4,"[258, 468]",254.284,14.57
36,23,36,right,4,1.242,4,"[255, 652]",259.936,12.012,5,"[281, 469]",254.284,14.57
37,23,37,right,5,1.176,5,"[284, 651]",259.936,12.012,6,"[302, 477]",254.284,14.57
38,23,38,right,6,1.168,6,"[312, 647]",259.936,12.012,7,"[329, 474]",254.284,14.57
39,23,39,right,7,1.253,7,"[341, 658]",259.936,12.012,8,"[354, 472]",254.284,14.57
40,23,40,right,8,1.173,8,"[369, 647]",259.936,12.012,9,"[382, 473]",254.284,14.57
41,23,41,right,9,1.253,9,"[398, 655]",259.936,12.012,10,"[410, 469]",254.284,14.57
42,23,42,right,10,1.333,10,"[426, 665]",259.936,12.012,11,"[439, 467]",254.284,14.57
43,23,43,right,11,1.132,11,"[455, 642]",259.936,12.012,12,"[468, 474]",254.284,14.57
44,23,44,right,12,1.194,12,"[484, 658]",259.936,12.012,13,"[499, 481]",254.284,14.57
45,23,45,right,13,1.267,13,"[512, 667]",259.936,12.012,14,"[527, 479]",254.284,14.57
46,23,46,right,14,1.193,14,"[541, 654]",259.936,12.012,15,"[555, 477]",254.284,14.57
47,23,47,right,15,1.312,15,"[569, 665]",259.936,12.012,16,"[580, 470]",254.284,14.57
48,23,48,right,16,1.293,16,"[596, 673]",259.936,12.012,17,"[609, 481]",254.284,14.57
49,23,49,right,17,1.379,17,"[624, 676]",259.936,12.012,18,"[634, 471]",254.284,14.57
50,23,50,right,18,1.392,18,"[652, 676]",259.936,12.012,19,"[660, 469]",254.284,14.57
51,23,51,right,19,1.186,19,"[680, 664]",259.936,12.012,20,"[693, 488]",254.284,14.57
52,23,52,right,20,1.133,20,"[709, 653]",259.936,12.012,21,"[723, 485]",254.284,14.57
53,23,53,right,21,1.219,21,"[738, 663]",259.936,12.012,22,"[749, 482]",254.284,14.57
54,23,54,right,22,1.305,22,"[765, 670]",259.936,12.012,23,"[775, 476]",254.284,14.57
55,23,55,right,23,1.221,23,"[793, 655]",259.936,12.012,24,"[809, 474]",254.284,14.57
56,23,56,right,24,1.294,24,"[820, 667]",259.936,12.012,25,"[835, 475]",254.284,14.57
57,23,57,right,25,1.186,25,"[847, 660]",259.936,12.012,26,"[860, 484]",254.284,14.57
58,23,58,right,26,1.173,26,"[876, 641]",259.936,12.012,27,"[889, 467]",254.284,14.57
59,23,59,right,27,1.225,27,"[904, 643]",259.936,12.012,28,"[914, 461]",254.284,14.57
60,23,60,right,28,1.203,28,"[933, 655]",259.936,12.012,29,"[934, 476]",254.284,14.57
61,23,61,right,29,1.036,29,"[961, 649]",259.936,12.012,30,"[953, 495]",254.284,14.57
62,23,62,right,30,1.23,30,"[987, 680]",259.936,12.012,31,"[967, 498]",254.284,14.57
63,23,63,right,31,0.801,31,"[1006, 642]",259.936,12.012,32,"[983, 525]",254.284,14.57
