,voltage
0,3.4159
1,3.4159
2,3.416
3,3.4159
4,3.4159
5,3.4159
6,3.4159
7,3.4159
8,3.4159
9,3.4159
10,3.4159
11,3.4159
12,3.4159
13,3.4159
14,3.4159
15,3.4159
16,3.4159
17,3.4159
18,3.4159
19,3.4159
20,3.4159
21,3.4159
22,3.4159
23,3.4159
24,3.4159
25,3.4159
26,3.4159
27,3.4159
28,3.4159
29,3.4159
30,3.4159
31,3.4159
32,3.4159
33,3.4159
34,3.4159
35,3.4159
36,3.4159
37,3.4159
38,3.4159
39,3.4159
40,3.4159
41,3.4159
42,3.4159
43,3.4159
44,3.4159
45,3.4159
46,3.4159
47,3.4159
48,3.4159
49,3.4159
50,3.4159
51,3.4159
52,3.4159
53,3.4159
54,3.4159
55,3.4159
56,3.4159
57,3.4159
58,3.4159
59,3.4159
60,3.4159
61,3.4963
62,3.6011
63,3.6586
64,3.6555
65,3.6525
66,3.6499
67,3.6482
68,3.6467
69,3.6456
70,3.6448
71,3.644
72,3.6436
73,3.6431
74,3.6428
75,3.6424
76,3.6421
77,3.642
78,3.6418
79,3.6418
80,3.6416
81,3.6416
82,3.6416
83,3.6416
84,3.6416
85,3.6416
86,3.6418
87,3.6418
88,3.642
89,3.642
90,3.6421
91,3.6421
92,3.6423
93,3.6424
94,3.6426
95,3.6428
96,3.6429
97,3.6431
98,3.6432
99,3.6434
100,3.6436
101,3.6437
102,3.6439
103,3.644
104,3.6442
105,3.6443
106,3.6447
107,3.6448
108,3.645
109,3.6451
110,3.6453
111,3.6455
112,3.6458
113,3.6459
114,3.6461
115,3.6463
116,3.6464
117,3.6466
118,3.6467
119,3.6469
120,3.6472
121,3.6474
122,3.6475
123,3.6477
124,3.6478
125,3.648
126,3.6482
127,3.6483
128,3.6486
129,3.6488
130,3.649
131,3.6491
132,3.6493
133,3.6494
134,3.6496
135,3.6497
136,3.6499
137,3.6501
138,3.6502
139,3.6504
140,3.6505
141,3.6507
142,3.6509
143,3.651
144,3.6512
145,3.6513
146,3.6515
147,3.6517
148,3.6518
149,3.652
150,3.652
151,3.6521
152,3.6523
153,3.6525
154,3.6526
155,3.6528
156,3.6529
157,3.6529
158,3.6531
159,3.6532
160,3.6534
161,3.6536
162,3.6537
163,3.6537
164,3.6539
165,3.654
166,3.6542
167,3.6544
168,3.6544
169,3.6545
170,3.6547
171,3.6548
172,3.6548
173,3.655
174,3.6552
175,3.6552
176,3.6553
177,3.6555
178,3.6555
179,3.6556
180,3.6558
181,3.6559
182,3.6559
183,3.6561
184,3.6561
185,3.6563
186,3.6564
187,3.6564
188,3.6566
189,3.6567
190,3.6567
191,3.6569
192,3.6569
193,3.6571
194,3.6572
195,3.6572
196,3.6574
197,3.6574
198,3.6575
199,3.6577
200,3.6577
201,3.6579
202,3.6579
203,3.658
204,3.658
205,3.6582
206,3.6583
207,3.6583
208,3.6583
209,3.6585
210,3.6586
211,3.6586
212,3.6588
213,3.6588
214,3.659
215,3.659
216,3.6591
217,3.6591
218,3.6593
219,3.6593
220,3.6594
221,3.6594
222,3.6596
223,3.6596
224,3.6598
225,3.6598
226,3.6599
227,3.6599
228,3.6601
229,3.6601
230,3.6602
231,3.6602
232,3.6604
233,3.6604
234,3.6604
235,3.6606
236,3.6606
237,3.6607
238,3.6607
239,3.6609
240,3.6609
241,3.661
242,3.661
243,3.661
244,3.6612
245,3.6612
246,3.6613
247,3.6613
248,3.6615
249,3.6615
250,3.6615
251,3.6617
252,3.6617
253,3.6618
254,3.6618
255,3.662
256,3.662
257,3.662
258,3.6621
259,3.6621
260,3.6623
261,3.6623
262,3.6623
263,3.6625
264,3.6625
265,3.6626
266,3.6626
267,3.6626
268,3.6628
269,3.6628
270,3.6629
271,3.6629
272,3.6629
273,3.6631
274,3.6631
275,3.6633
276,3.6633
277,3.6633
278,3.6634
279,3.6634
280,3.6636
281,3.6636
282,3.6636
283,3.6637
284,3.6637
285,3.6637
286,3.6639
287,3.6639
288,3.664
289,3.664
290,3.664
291,3.6642
292,3.6642
293,3.6642
294,3.6644
295,3.6644
296,3.6645
297,3.6645
298,3.6645
299,3.6647
300,3.6647
301,3.6647
302,3.6648
303,3.6648
304,3.665
305,3.665
306,3.665
307,3.6652
308,3.6652
309,3.6652
310,3.6653
311,3.6653
312,3.6653
313,3.6655
314,3.6655
315,3.6655
316,3.6656
317,3.6656
318,3.6656
319,3.6658
320,3.6658
321,3.666
322,3.666
323,3.666
324,3.6661
325,3.6661
326,3.6661
327,3.6663
328,3.6663
329,3.6663
330,3.6664
331,3.6664
332,3.6664
333,3.6666
334,3.6666
335,3.6668
336,3.6668
337,3.6668
338,3.6668
339,3.6669
340,3.6669
341,3.6671
342,3.6671
343,3.6671
344,3.6672
345,3.6672
346,3.6672
347,3.6674
348,3.6674
349,3.6674
350,3.6675
351,3.6675
352,3.6675
353,3.6677
354,3.6677
355,3.6677
356,3.6679
357,3.6679
358,3.6679
359,3.668
360,3.668
