,voltage
0,3.4087
1,3.4087
2,3.4087
3,3.4087
4,3.4087
5,3.4087
6,3.4087
7,3.4087
8,3.4087
9,3.4087
10,3.4087
11,3.4087
12,3.4087
13,3.4087
14,3.4087
15,3.4087
16,3.4087
17,3.4087
18,3.4087
19,3.4087
20,3.4087
21,3.4087
22,3.4087
23,3.4087
24,3.4087
25,3.4087
26,3.4087
27,3.4087
28,3.4087
29,3.4087
30,3.4087
31,3.4087
32,3.4087
33,3.4087
34,3.4087
35,3.4087
36,3.4087
37,3.4087
38,3.4087
39,3.4087
40,3.4087
41,3.4087
42,3.4087
43,3.4087
44,3.4087
45,3.4087
46,3.4087
47,3.4087
48,3.4087
49,3.4087
50,3.4087
51,3.4087
52,3.4087
53,3.4087
54,3.4087
55,3.4087
56,3.4087
57,3.4087
58,3.4087
59,3.4087
60,3.4087
61,3.494
62,3.5983
63,3.6448
64,3.6431
65,3.641
66,3.6391
67,3.6377
68,3.6365
69,3.6356
70,3.6348
71,3.6342
72,3.6337
73,3.6332
74,3.6327
75,3.6324
76,3.6323
77,3.6319
78,3.6318
79,3.6316
80,3.6315
81,3.6313
82,3.6313
83,3.6311
84,3.6311
85,3.6311
86,3.631
87,3.631
88,3.631
89,3.631
90,3.631
91,3.6311
92,3.6311
93,3.6311
94,3.6311
95,3.6313
96,3.6313
97,3.6315
98,3.6315
99,3.6316
100,3.6316
101,3.6318
102,3.6318
103,3.6319
104,3.6319
105,3.6321
106,3.6323
107,3.6324
108,3.6324
109,3.6326
110,3.6327
111,3.6329
112,3.6329
113,3.633
114,3.6332
115,3.6334
116,3.6335
117,3.6337
118,3.6338
119,3.6338
120,3.634
121,3.6342
122,3.6343
123,3.6345
124,3.6346
125,3.6348
126,3.635
127,3.6351
128,3.6353
129,3.6354
130,3.6356
131,3.6357
132,3.6359
133,3.6361
134,3.6362
135,3.6364
136,3.6365
137,3.6365
138,3.6369
139,3.6369
140,3.637
141,3.6372
142,3.6373
143,3.6375
144,3.6377
145,3.6378
146,3.638
147,3.6381
148,3.6383
149,3.6384
150,3.6386
151,3.6388
152,3.6389
153,3.6391
154,3.6392
155,3.6394
156,3.6396
157,3.6396
158,3.6397
159,3.6399
160,3.64
161,3.6402
162,3.6404
163,3.6405
164,3.6407
165,3.6408
166,3.641
167,3.6411
168,3.6411
169,3.6413
170,3.6415
171,3.6416
172,3.6418
173,3.6419
174,3.6421
175,3.6421
176,3.6423
177,3.6424
178,3.6426
179,3.6427
180,3.6429
181,3.6429
182,3.6431
183,3.6432
184,3.6434
185,3.6435
186,3.6435
187,3.6437
188,3.6438
189,3.644
190,3.644
191,3.6442
192,3.6443
193,3.6445
194,3.6445
195,3.6446
196,3.6448
197,3.645
198,3.6451
199,3.6451
200,3.6453
201,3.6454
202,3.6454
203,3.6456
204,3.6458
205,3.6458
206,3.6459
207,3.6461
208,3.6462
209,3.6462
210,3.6464
211,3.6465
212,3.6465
213,3.6467
214,3.6469
215,3.6469
216,3.647
217,3.6472
218,3.6472
219,3.6473
220,3.6475
221,3.6475
222,3.6477
223,3.6478
224,3.6478
225,3.648
226,3.648
227,3.6481
228,3.6483
229,3.6483
230,3.6485
231,3.6486
232,3.6486
233,3.6488
234,3.6488
235,3.6489
236,3.6491
237,3.6491
238,3.6492
239,3.6494
240,3.6494
241,3.6496
242,3.6496
243,3.6497
244,3.6497
245,3.6499
246,3.6499
247,3.65
248,3.6502
249,3.6502
250,3.6504
251,3.6504
252,3.6505
253,3.6505
254,3.6507
255,3.6508
256,3.6508
257,3.651
258,3.651
259,3.6512
260,3.6512
261,3.6513
262,3.6513
263,3.6515
264,3.6515
265,3.6516
266,3.6518
267,3.6518
268,3.652
269,3.652
270,3.6521
271,3.6521
272,3.6523
273,3.6523
274,3.6524
275,3.6524
276,3.6526
277,3.6526
278,3.6527
279,3.6527
280,3.6529
281,3.6529
282,3.6531
283,3.6531
284,3.6532
285,3.6532
286,3.6534
287,3.6534
288,3.6535
289,3.6535
290,3.6537
291,3.6537
292,3.6539
293,3.6539
294,3.654
295,3.654
296,3.6542
297,3.6542
298,3.6543
299,3.6543
300,3.6545
301,3.6545
302,3.6547
303,3.6547
304,3.6548
305,3.6548
306,3.655
307,3.655
308,3.6551
309,3.6551
310,3.6553
311,3.6553
312,3.6554
313,3.6554
314,3.6556
315,3.6556
316,3.6556
317,3.6558
318,3.6558
319,3.6559
320,3.6559
321,3.6561
322,3.6561
323,3.6562
324,3.6562
325,3.6564
326,3.6564
327,3.6566
328,3.6566
329,3.6566
330,3.6567
331,3.6567
332,3.6569
333,3.6569
334,3.657
335,3.657
336,3.6572
337,3.6572
338,3.6572
339,3.6574
340,3.6574
341,3.6575
342,3.6575
343,3.6577
344,3.6577
345,3.6578
346,3.6578
347,3.658
348,3.658
349,3.6581
350,3.6581
351,3.6581
352,3.6583
353,3.6583
354,3.6585
355,3.6585
356,3.6586
357,3.6586
358,3.6586
359,3.6588
360,3.6588
361,3.6589
362,3.6589
363,3.6591
364,3.6591
365,3.6593
366,3.6593
367,3.6593
368,3.6594
369,3.6594
370,3.6596
371,3.6596
372,3.6597
373,3.6597
374,3.6597
375,3.6599
376,3.6599
377,3.6601
378,3.6601
379,3.6601
380,3.6602
381,3.6602
382,3.6604
383,3.6604
384,3.6604
385,3.6605
386,3.6605
387,3.6607
388,3.6607
389,3.6608
390,3.6608
391,3.661
392,3.661
393,3.661
394,3.6612
395,3.6612
396,3.6613
397,3.6613
398,3.6615
399,3.6615
400,3.6615
401,3.6616
402,3.6616
403,3.6618
404,3.6618
405,3.6618
406,3.662
407,3.662
408,3.6621
409,3.6621
410,3.6623
411,3.6623
412,3.6623
413,3.6624
414,3.6624
415,3.6626
416,3.6626
417,3.6628
418,3.6628
419,3.6628
420,3.6629
421,3.6629
422,3.6629
423,3.6631
424,3.6631
425,3.6632
426,3.6632
427,3.6634
428,3.6634
429,3.6634
430,3.6635
431,3.6635
432,3.6637
433,3.6637
434,3.6637
435,3.6639
436,3.6639
437,3.664
438,3.664
439,3.6642
440,3.6642
441,3.6642
442,3.6643
443,3.6643
444,3.6645
445,3.6645
446,3.6645
447,3.6647
448,3.6647
449,3.6648
450,3.6648
451,3.6648
452,3.665
453,3.665
454,3.6651
455,3.6651
456,3.6651
457,3.6653
458,3.6653
459,3.6655
460,3.6655
461,3.6655
462,3.6656
463,3.6656
464,3.6658
465,3.6658
466,3.6658
467,3.6659
468,3.6659
469,3.6661
470,3.6661
471,3.6662
472,3.6662
473,3.6662
474,3.6664
475,3.6664
476,3.6664
477,3.6666
478,3.6666
479,3.6667
480,3.6667
481,3.6667
482,3.6669
483,3.6669
484,3.667
485,3.667
486,3.667
487,3.6672
488,3.6672
489,3.6674
490,3.6674
491,3.6674
492,3.6675
493,3.6675
494,3.6677
495,3.6677
496,3.6677
497,3.6678
498,3.6678
499,3.668
500,3.668
501,3.668
502,3.6682
503,3.6682
504,3.6683
505,3.6683
506,3.6683
507,3.6685
508,3.6685
509,3.6686
510,3.6686
511,3.6686
512,3.6688
513,3.6688
514,3.6689
515,3.6689
516,3.6689
517,3.6691
518,3.6691
519,3.6693
520,3.6693
521,3.6694
522,3.6694
523,3.6694
524,3.6696
525,3.6696
526,3.6696
527,3.6697
528,3.6697
529,3.6699
530,3.6699
531,3.6701
532,3.6701
533,3.6701
534,3.6702
535,3.6702
536,3.6702
537,3.6704
538,3.6704
539,3.6705
540,3.6705
541,3.6705
542,3.6707
543,3.6707
544,3.6709
545,3.6709
546,3.6709
547,3.671
548,3.671
549,3.6712
550,3.6712
551,3.6712
552,3.6713
553,3.6713
554,3.6715
555,3.6715
556,3.6715
557,3.6717
558,3.6717
559,3.6718
560,3.6718
561,3.6718
562,3.672
563,3.672
564,3.6721
565,3.6721
566,3.6721
567,3.6723
568,3.6723
569,3.6724
570,3.6724
571,3.6724
572,3.6726
573,3.6726
574,3.6726
575,3.6728
576,3.6728
577,3.6729
578,3.6729
579,3.6731
580,3.6731
581,3.6731
582,3.6732
583,3.6732
584,3.6734
585,3.6734
586,3.6734
587,3.6736
588,3.6736
589,3.6737
590,3.6737
591,3.6737
592,3.6739
593,3.6739
594,3.674
595,3.674
596,3.674
597,3.6742
598,3.6742
599,3.6744
600,3.6744
601,3.6744
602,3.6745
603,3.6745
604,3.6747
605,3.6747
606,3.6747
607,3.6748
608,3.6748
609,3.6748
610,3.675
611,3.675
612,3.6751
613,3.6751
614,3.6751
615,3.6753
616,3.6753
617,3.6755
618,3.6755
619,3.6755
620,3.6756
621,3.6756
622,3.6758
623,3.6758
624,3.6758
625,3.6759
626,3.6759
627,3.6761
628,3.6761
629,3.6763
630,3.6763
631,3.6763
632,3.6764
633,3.6764
634,3.6764
635,3.6766
636,3.6766
637,3.6767
638,3.6767
639,3.6767
640,3.6769
641,3.6771
642,3.6771
643,3.6771
644,3.6772
645,3.6772
646,3.6772
647,3.6774
648,3.6774
649,3.6774
650,3.6775
651,3.6775
652,3.6777
653,3.6777
654,3.6777
655,3.6778
656,3.678
657,3.678
658,3.678
659,3.6782
660,3.6782
661,3.6782
662,3.6783
663,3.6783
664,3.6785
665,3.6785
666,3.6785
667,3.6786
668,3.6786
669,3.6786
670,3.6788
671,3.6788
672,3.679
673,3.679
674,3.679
675,3.6791
676,3.6793
677,3.6793
678,3.6793
679,3.6793
680,3.6794
681,3.6794
682,3.6796
683,3.6796
684,3.6798
685,3.6798
686,3.6798
687,3.6799
688,3.6799
689,3.6801
690,3.6801
691,3.6801
692,3.6802
693,3.6802
694,3.6804
695,3.6804
696,3.6804
697,3.6805
698,3.6805
699,3.6807
700,3.6807
701,3.6809
702,3.6809
703,3.681
704,3.681
705,3.681
706,3.6812
707,3.6812
708,3.6813
709,3.6813
710,3.6813
711,3.6815
712,3.6815
713,3.6817
714,3.6817
715,3.6817
716,3.6818
717,3.6818
718,3.682
719,3.682
720,3.682
721,3.6821
722,3.6821
723,3.6823
724,3.6823
725,3.6825
726,3.6825
727,3.6825
728,3.6826
729,3.6826
730,3.6828
731,3.6828
732,3.6828
733,3.6829
734,3.6829
735,3.6831
