,voltage
0,3.4188
1,3.4188
2,3.4188
3,3.4188
4,3.4187
5,3.4188
6,3.4187
7,3.4188
8,3.4188
9,3.4187
10,3.4187
11,3.4187
12,3.4188
13,3.4187
14,3.4187
15,3.4187
16,3.4187
17,3.4187
18,3.4187
19,3.4187
20,3.4187
21,3.4187
22,3.4187
23,3.4187
24,3.4187
25,3.4187
26,3.4187
27,3.4187
28,3.4187
29,3.4187
30,3.4187
31,3.4187
32,3.4187
33,3.4187
34,3.4187
35,3.4187
36,3.4187
37,3.4187
38,3.4187
39,3.4187
40,3.4187
41,3.4187
42,3.4187
43,3.4187
44,3.4187
45,3.4187
46,3.4187
47,3.4187
48,3.4187
49,3.4187
50,3.4187
51,3.4187
52,3.4187
53,3.4187
54,3.4187
55,3.4187
56,3.4187
57,3.4187
58,3.4187
59,3.4187
60,3.4187
61,3.5515
62,3.6365
63,3.6347
64,3.633
65,3.6316
66,3.6304
67,3.6296
68,3.6289
69,3.6282
70,3.6277
71,3.6273
72,3.6269
73,3.6266
74,3.6263
75,3.6262
76,3.626
77,3.6258
78,3.6257
79,3.6255
80,3.6255
81,3.6254
82,3.6254
83,3.6254
84,3.6254
85,3.6254
86,3.6254
87,3.6255
88,3.6255
89,3.6255
90,3.6257
91,3.6257
92,3.6258
93,3.626
94,3.626
95,3.6262
96,3.6263
97,3.6265
98,3.6266
99,3.6266
100,3.6268
101,3.6269
102,3.6271
103,3.6273
104,3.6274
105,3.6276
106,3.6277
107,3.6279
108,3.6281
109,3.6284
110,3.6285
111,3.6287
112,3.6289
113,3.629
114,3.6292
115,3.6293
116,3.6295
117,3.6298
118,3.63
119,3.6301
120,3.6303
121,3.6304
122,3.6306
123,3.6309
124,3.6311
125,3.6312
126,3.6314
127,3.6316
128,3.6317
129,3.632
130,3.6322
131,3.6324
132,3.6325
133,3.6327
134,3.6328
135,3.633
136,3.6333
137,3.6335
138,3.6336
139,3.6338
140,3.6339
141,3.6341
142,3.6343
143,3.6346
144,3.6347
145,3.6349
146,3.6351
147,3.6352
148,3.6354
149,3.6355
150,3.6357
151,3.6358
152,3.636
153,3.6362
154,3.6363
155,3.6366
156,3.6368
157,3.637
158,3.6371
159,3.6373
160,3.6374
161,3.6376
162,3.6378
163,3.6379
164,3.6381
165,3.6382
166,3.6384
167,3.6384
168,3.6385
169,3.6387
170,3.6389
171,3.639
172,3.6392
173,3.6393
174,3.6395
175,3.6397
176,3.6398
177,3.64
178,3.6401
179,3.6401
180,3.6403
181,3.6405
182,3.6406
183,3.6408
184,3.6409
185,3.6411
186,3.6411
187,3.6412
188,3.6414
189,3.6416
190,3.6417
191,3.6417
192,3.6419
193,3.642
194,3.6422
195,3.6424
196,3.6425
197,3.6425
198,3.6427
199,3.6428
200,3.643
201,3.643
202,3.6432
203,3.6433
204,3.6435
205,3.6435
206,3.6436
207,3.6438
208,3.6439
209,3.6439
210,3.6441
211,3.6443
212,3.6443
213,3.6444
214,3.6446
215,3.6446
216,3.6447
217,3.6449
218,3.6451
219,3.6451
220,3.6452
221,3.6454
222,3.6454
223,3.6455
224,3.6457
225,3.6457
226,3.6459
227,3.646
228,3.646
229,3.6462
230,3.6463
231,3.6463
232,3.6465
233,3.6465
234,3.6466
235,3.6468
236,3.6468
237,3.647
238,3.6471
239,3.6471
240,3.6473
241,3.6473
242,3.6474
243,3.6476
244,3.6476
245,3.6478
246,3.6478
247,3.6479
248,3.6481
249,3.6481
250,3.6482
251,3.6482
252,3.6484
253,3.6484
254,3.6486
255,3.6487
256,3.6487
257,3.6489
258,3.6489
259,3.649
260,3.649
261,3.6492
262,3.6492
263,3.6493
264,3.6495
265,3.6495
266,3.6497
267,3.6497
268,3.6498
269,3.6498
270,3.65
271,3.65
272,3.6501
273,3.6501
274,3.6503
275,3.6503
276,3.6505
277,3.6505
278,3.6506
279,3.6506
280,3.6508
281,3.6508
282,3.6509
283,3.6509
284,3.6511
285,3.6511
286,3.6513
287,3.6513
288,3.6514
289,3.6514
290,3.6516
291,3.6516
292,3.6517
293,3.6517
294,3.6519
295,3.6519
296,3.6521
297,3.6521
298,3.6522
299,3.6522
300,3.6524
301,3.6524
302,3.6525
303,3.6525
304,3.6527
305,3.6527
306,3.6528
307,3.6528
308,3.653
309,3.653
310,3.653
311,3.6532
312,3.6532
313,3.6533
314,3.6533
315,3.6535
316,3.6535
317,3.6536
318,3.6536
319,3.6538
320,3.6538
321,3.654
322,3.654
323,3.654
