,voltage
0,3.4179
1,3.4179
2,3.4179
3,3.4179
4,3.4181
5,3.4179
6,3.4179
7,3.4179
8,3.4179
9,3.4179
10,3.4179
11,3.4179
12,3.4179
13,3.4179
14,3.4179
15,3.4179
16,3.4179
17,3.4179
18,3.4179
19,3.4179
20,3.4179
21,3.4179
22,3.4179
23,3.4179
24,3.4179
25,3.4179
26,3.4179
27,3.4179
28,3.4179
29,3.4179
30,3.4179
31,3.4179
32,3.4179
33,3.4179
34,3.4179
35,3.4179
36,3.4179
37,3.4179
38,3.4179
39,3.4179
40,3.4179
41,3.4179
42,3.4179
43,3.4179
44,3.4179
45,3.4179
46,3.4179
47,3.4179
48,3.4179
49,3.4179
50,3.4179
51,3.4179
52,3.4179
53,3.4179
54,3.4179
55,3.4179
56,3.4179
57,3.4179
58,3.4179
59,3.4179
60,3.4179
61,3.4941
62,3.5956
63,3.6234
64,3.6258
65,3.6261
66,3.626
67,3.6256
68,3.6253
69,3.6252
70,3.6248
71,3.6247
72,3.6245
73,3.6245
74,3.6244
75,3.6244
76,3.6244
77,3.6244
78,3.6244
79,3.6244
80,3.6244
81,3.6244
82,3.6245
83,3.6245
84,3.6245
85,3.6247
86,3.6248
87,3.6248
88,3.625
89,3.625
90,3.6252
91,3.6253
92,3.6255
93,3.6256
94,3.6256
95,3.6258
96,3.626
97,3.6261
98,3.6263
99,3.6264
100,3.6266
101,3.6268
102,3.6269
103,3.6271
104,3.6274
105,3.6276
106,3.6277
107,3.6279
108,3.628
109,3.6282
110,3.6283
111,3.6285
112,3.6288
113,3.629
114,3.6291
115,3.6293
116,3.6295
117,3.6298
118,3.6299
119,3.6301
120,3.6303
121,3.6304
122,3.6306
123,3.6309
124,3.631
125,3.6312
126,3.6314
127,3.6315
128,3.6318
129,3.632
130,3.6322
131,3.6323
132,3.6325
133,3.6328
134,3.633
135,3.6331
136,3.6333
137,3.6334
138,3.6336
139,3.6337
140,3.6339
141,3.6341
142,3.6344
143,3.6345
144,3.6347
145,3.6349
146,3.635
147,3.6352
148,3.6353
149,3.6355
150,3.6357
151,3.6358
152,3.636
153,3.6361
154,3.6363
155,3.6366
156,3.6368
157,3.6369
158,3.6371
159,3.6372
160,3.6374
161,3.6376
162,3.6376
163,3.6379
164,3.6379
165,3.638
166,3.6382
167,3.6384
168,3.6385
169,3.6387
170,3.6388
171,3.639
172,3.6392
173,3.6393
174,3.6395
175,3.6396
176,3.6398
177,3.6399
178,3.6399
179,3.6401
180,3.6403
181,3.6404
182,3.6406
183,3.6407
184,3.6409
185,3.6409
186,3.6411
187,3.6412
188,3.6414
189,3.6415
190,3.6417
191,3.6417
192,3.6419
193,3.642
194,3.6422
195,3.6423
196,3.6423
197,3.6425
198,3.6426
199,3.6428
200,3.643
201,3.643
202,3.6431
203,3.6433
204,3.6433
205,3.6434
206,3.6436
207,3.6438
208,3.6438
209,3.6439
210,3.6441
211,3.6442
212,3.6442
213,3.6444
214,3.6446
215,3.6447
216,3.6447
217,3.6449
218,3.645
219,3.645
220,3.6452
221,3.6453
222,3.6453
223,3.6455
224,3.6457
225,3.6457
226,3.6458
227,3.646
228,3.646
229,3.6461
230,3.6463
231,3.6463
232,3.6465
233,3.6465
234,3.6466
235,3.6468
236,3.6468
237,3.6469
238,3.6471
239,3.6471
240,3.6473
241,3.6474
242,3.6474
243,3.6476
244,3.6476
245,3.6477
246,3.6477
247,3.6479
248,3.648
249,3.648
250,3.6482
251,3.6482
252,3.6484
253,3.6485
254,3.6485
255,3.6487
256,3.6487
257,3.6488
258,3.6488
259,3.649
260,3.6492
261,3.6492
262,3.6493
263,3.6493
264,3.6495
265,3.6495
266,3.6496
267,3.6498
268,3.6498
269,3.65
270,3.65
271,3.6501
272,3.6501
273,3.6503
274,3.6503
275,3.6504
276,3.6504
277,3.6506
278,3.6507
279,3.6507
280,3.6509
281,3.6509
282,3.6511
283,3.6511
284,3.6512
285,3.6512
286,3.6514
287,3.6514
288,3.6514
289,3.6515
290,3.6517
291,3.6517
292,3.6519
293,3.6519
294,3.6519
295,3.652
296,3.6522
297,3.6522
298,3.6523
299,3.6523
300,3.6525
301,3.6525
302,3.6527
303,3.6527
304,3.6528
305,3.6528
306,3.653
307,3.653
308,3.6531
309,3.6531
310,3.6533
311,3.6533
312,3.6535
313,3.6535
314,3.6536
315,3.6536
316,3.6536
317,3.6538
318,3.6538
319,3.6539
320,3.6539
321,3.6541
322,3.6541
323,3.6542
324,3.6542
325,3.6544
326,3.6544
327,3.6546
328,3.6546
329,3.6547
330,3.6547
331,3.6547
332,3.6549
333,3.6549
334,3.655
335,3.655
336,3.6552
337,3.6552
338,3.6554
339,3.6554
340,3.6555
341,3.6555
342,3.6557
343,3.6557
344,3.6557
345,3.6558
346,3.6558
347,3.656
348,3.656
349,3.6562
350,3.6562
351,3.6563
352,3.6563
353,3.6563
354,3.6565
355,3.6565
356,3.6566
357,3.6566
358,3.6568
359,3.6568
360,3.6569
361,3.6569
362,3.6571
363,3.6571
364,3.6571
365,3.6573
366,3.6573
367,3.6574
368,3.6574
369,3.6576
370,3.6576
371,3.6576
372,3.6577
373,3.6577
374,3.6579
375,3.6579
376,3.6581
377,3.6581
378,3.6582
379,3.6582
380,3.6582
381,3.6584
382,3.6584
383,3.6585
384,3.6585
385,3.6587
386,3.6587
387,3.6587
388,3.6589
389,3.6589
390,3.659
391,3.659
392,3.6592
393,3.6592
394,3.6592
395,3.6593
396,3.6593
397,3.6595
398,3.6595
399,3.6596
400,3.6596
401,3.6596
402,3.6598
403,3.6598
404,3.66
405,3.66
406,3.66
407,3.6601
408,3.6601
409,3.6603
410,3.6603
411,3.6604
412,3.6604
413,3.6604
414,3.6606
415,3.6606
416,3.6608
417,3.6608
418,3.6609
419,3.6609
420,3.6609
421,3.6611
422,3.6611
423,3.6612
424,3.6612
425,3.6612
426,3.6614
427,3.6614
428,3.6616
429,3.6616
430,3.6616
431,3.6617
432,3.6617
433,3.6619
434,3.6619
435,3.662
436,3.662
437,3.6622
438,3.6622
439,3.6622
440,3.6623
441,3.6623
442,3.6625
443,3.6625
444,3.6625
445,3.6627
446,3.6627
447,3.6628
448,3.6628
449,3.6628
450,3.663
451,3.663
452,3.6631
453,3.6631
454,3.6631
455,3.6633
456,3.6633
457,3.6635
458,3.6635
459,3.6635
460,3.6636
461,3.6636
462,3.6638
463,3.6638
464,3.6639
465,3.6639
466,3.6639
467,3.6641
468,3.6641
469,3.6643
470,3.6643
471,3.6643
472,3.6644
473,3.6644
474,3.6646
475,3.6646
476,3.6647
477,3.6647
478,3.6647
479,3.6649
480,3.6649
481,3.6649
482,3.665
483,3.665
484,3.6652
485,3.6652
486,3.6654
487,3.6654
