,voltage
0,3.4198
1,3.4198
2,3.4198
3,3.4198
4,3.4198
5,3.4198
6,3.4198
7,3.4198
8,3.4198
9,3.4198
10,3.4198
11,3.4198
12,3.4198
13,3.4198
14,3.4198
15,3.4198
16,3.4198
17,3.4198
18,3.4198
19,3.4198
20,3.4198
21,3.4198
22,3.4198
23,3.4198
24,3.4198
25,3.4198
26,3.4198
27,3.4198
28,3.4198
29,3.4198
30,3.4198
31,3.4198
32,3.4198
33,3.4198
34,3.4198
35,3.4198
36,3.4198
37,3.4198
38,3.4198
39,3.4198
40,3.4198
41,3.4198
42,3.4198
43,3.4198
44,3.4198
45,3.4198
46,3.4198
47,3.4198
48,3.4198
49,3.4198
50,3.4198
51,3.4198
52,3.4198
53,3.4198
54,3.4198
55,3.4198
56,3.4198
57,3.4198
58,3.4198
59,3.4198
60,3.4198
61,3.5581
62,3.6489
63,3.6427
64,3.6392
65,3.6367
66,3.6349
67,3.6335
68,3.6323
69,3.6313
70,3.6305
71,3.6297
72,3.6292
73,3.6286
74,3.6281
75,3.6278
76,3.6273
77,3.627
78,3.6268
79,3.6265
80,3.6264
81,3.6262
82,3.6261
83,3.6259
84,3.6259
85,3.6259
86,3.6257
87,3.6257
88,3.6257
89,3.6257
90,3.6257
91,3.6257
92,3.6259
93,3.6259
94,3.6261
95,3.6261
96,3.6261
97,3.6262
98,3.6264
99,3.6264
100,3.6265
101,3.6267
102,3.6268
103,3.627
104,3.6272
105,3.6273
106,3.6275
107,3.6276
108,3.6278
109,3.628
110,3.6281
111,3.6283
112,3.6284
113,3.6286
114,3.6288
115,3.6289
116,3.6291
117,3.6292
118,3.6295
119,3.6297
120,3.6299
121,3.63
122,3.6302
123,3.6303
124,3.6307
125,3.6308
126,3.631
127,3.6311
128,3.6313
129,3.6315
130,3.6318
131,3.6319
132,3.6321
133,3.6323
134,3.6324
135,3.6326
136,3.6327
137,3.633
138,3.6332
139,3.6334
140,3.6335
141,3.6337
142,3.6338
143,3.634
144,3.6343
145,3.6345
146,3.6345
147,3.6348
148,3.6349
149,3.6351
150,3.6353
151,3.6354
152,3.6356
153,3.6357
154,3.6359
155,3.6361
156,3.6362
157,3.6364
158,3.6365
159,3.6367
160,3.6369
161,3.637
162,3.6372
163,3.6373
164,3.6375
165,3.6376
166,3.6378
167,3.638
168,3.6381
169,3.6383
170,3.6384
171,3.6386
172,3.6386
173,3.6388
174,3.6389
175,3.6391
176,3.6392
177,3.6394
178,3.6396
179,3.6397
180,3.6397
181,3.6399
182,3.64
183,3.6402
184,3.6403
185,3.6405
186,3.6405
187,3.6407
188,3.6408
189,3.641
190,3.6411
191,3.6413
192,3.6413
193,3.6415
