,voltage
0,3.4202
1,3.4202
2,3.4202
3,3.4202
4,3.4202
5,3.4202
6,3.4204
7,3.4204
8,3.4204
9,3.4202
10,3.4204
11,3.4204
12,3.4202
13,3.4202
14,3.4202
15,3.4202
16,3.4202
17,3.4202
18,3.4202
19,3.4202
20,3.4202
21,3.4202
22,3.4202
23,3.4202
24,3.4202
25,3.4202
26,3.4202
27,3.4202
28,3.4202
29,3.4202
30,3.4202
31,3.4202
32,3.4202
33,3.4202
34,3.4202
35,3.4202
36,3.4202
37,3.4202
38,3.4202
39,3.4202
40,3.4202
41,3.4202
42,3.4202
43,3.4202
44,3.4202
45,3.4202
46,3.4202
47,3.4202
48,3.4204
49,3.4202
50,3.4202
51,3.4202
52,3.4202
53,3.4202
54,3.4202
55,3.4202
56,3.4202
57,3.4202
58,3.4202
59,3.4202
60,3.4202
61,3.5108
62,3.6155
63,3.6633
64,3.6603
65,3.6571
66,3.6545
67,3.6525
68,3.6509
69,3.6495
70,3.6484
71,3.6474
72,3.6466
73,3.6458
74,3.6453
75,3.6447
76,3.6442
77,3.6439
78,3.6434
79,3.6431
80,3.643
81,3.6426
82,3.6425
83,3.6422
84,3.642
85,3.6418
86,3.6418
87,3.6417
88,3.6417
89,3.6415
90,3.6415
91,3.6414
92,3.6414
93,3.6414
94,3.6414
95,3.6414
96,3.6414
97,3.6414
98,3.6414
99,3.6414
100,3.6415
101,3.6415
102,3.6415
103,3.6417
104,3.6417
105,3.6417
106,3.6418
107,3.642
108,3.642
109,3.6422
110,3.6422
111,3.6423
112,3.6425
113,3.6425
114,3.6426
115,3.6428
116,3.643
117,3.643
118,3.6431
119,3.6433
120,3.6434
121,3.6434
122,3.6436
123,3.6437
124,3.6439
125,3.6441
126,3.6442
127,3.6444
128,3.6445
129,3.6445
130,3.6447
131,3.6449
132,3.645
133,3.6452
134,3.6453
135,3.6455
136,3.6457
137,3.6457
138,3.6458
139,3.646
140,3.6461
141,3.6463
142,3.6464
143,3.6466
144,3.6468
145,3.6469
146,3.6471
147,3.6472
148,3.6474
149,3.6474
150,3.6476
151,3.6477
152,3.6479
153,3.648
154,3.6482
155,3.6484
156,3.6485
157,3.6485
158,3.6487
159,3.6488
160,3.649
161,3.6491
162,3.6493
163,3.6495
164,3.6496
165,3.6496
