,voltage
0,3.406
1,3.406
2,3.406
3,3.406
4,3.406
5,3.406
6,3.406
7,3.406
8,3.406
9,3.406
10,3.406
11,3.406
12,3.406
13,3.406
14,3.406
15,3.406
16,3.406
17,3.406
18,3.406
19,3.406
20,3.406
21,3.406
22,3.406
23,3.406
24,3.406
25,3.406
26,3.406
27,3.406
28,3.406
29,3.406
30,3.406
31,3.406
32,3.406
33,3.406
34,3.406
35,3.406
36,3.406
37,3.406
38,3.406
39,3.406
40,3.406
41,3.406
42,3.406
43,3.406
44,3.406
45,3.406
46,3.406
47,3.406
48,3.406
49,3.406
50,3.406
51,3.406
52,3.406
53,3.406
54,3.406
55,3.406
56,3.406
57,3.406
58,3.406
59,3.406
60,3.406
61,3.4926
62,3.5946
63,3.6601
64,3.6569
65,3.6537
66,3.651
67,3.6491
68,3.6473
69,3.6461
70,3.6451
71,3.6442
72,3.6434
73,3.6429
74,3.6423
75,3.6418
76,3.6415
77,3.641
78,3.6408
79,3.6405
80,3.6402
81,3.64
82,3.6399
83,3.6397
84,3.6396
85,3.6396
86,3.6394
87,3.6394
88,3.6392
89,3.6392
90,3.6392
91,3.6392
92,3.6392
93,3.6392
94,3.6392
95,3.6392
96,3.6394
97,3.6394
98,3.6394
99,3.6396
100,3.6396
101,3.6396
102,3.6397
103,3.6397
104,3.6399
105,3.6399
106,3.64
107,3.6402
108,3.6402
109,3.6404
110,3.6405
111,3.6407
112,3.6407
113,3.6408
114,3.641
115,3.6411
116,3.6413
117,3.6415
118,3.6415
119,3.6416
120,3.6418
121,3.6419
122,3.6421
123,3.6423
124,3.6424
125,3.6426
126,3.6427
127,3.6429
128,3.6431
129,3.6432
130,3.6434
131,3.6435
132,3.6437
133,3.6438
134,3.644
135,3.6442
136,3.6443
137,3.6445
138,3.6446
139,3.6448
140,3.645
141,3.6451
142,3.6453
143,3.6454
144,3.6456
145,3.6458
146,3.6459
147,3.6461
148,3.6462
149,3.6464
150,3.6465
151,3.6465
152,3.6469
153,3.6469
154,3.6472
155,3.6472
156,3.6473
157,3.6475
158,3.6477
159,3.6478
160,3.648
161,3.6481
162,3.6483
163,3.6485
164,3.6486
165,3.6488
166,3.6489
167,3.6491
168,3.6491
169,3.6492
170,3.6494
171,3.6496
172,3.6497
173,3.6499
174,3.65
175,3.6502
176,3.6502
177,3.6504
178,3.6505
179,3.6507
180,3.6508
181,3.651
182,3.651
183,3.6512
184,3.6513
185,3.6515
186,3.6516
187,3.6516
188,3.6518
189,3.652
190,3.6521
191,3.6523
192,3.6523
193,3.6524
194,3.6526
195,3.6527
196,3.6527
