,voltage
0,3.419
1,3.419
2,3.419
3,3.419
4,3.419
5,3.419
6,3.419
7,3.419
8,3.419
9,3.419
10,3.419
11,3.419
12,3.419
13,3.419
14,3.419
15,3.419
16,3.419
17,3.419
18,3.419
19,3.419
20,3.419
21,3.419
22,3.419
23,3.4188
24,3.419
25,3.4188
26,3.4188
27,3.4188
28,3.419
29,3.4188
30,3.4188
31,3.4188
32,3.4188
33,3.4188
34,3.419
35,3.419
36,3.4188
37,3.419
38,3.4188
39,3.4188
40,3.4188
41,3.4188
42,3.4188
43,3.4188
44,3.4188
45,3.4188
46,3.4188
47,3.4188
48,3.4188
49,3.4188
50,3.4188
51,3.4188
52,3.4188
53,3.4188
54,3.4188
55,3.4188
56,3.4188
57,3.4188
58,3.4188
59,3.4188
60,3.4188
61,3.5375
62,3.6387
63,3.6447
64,3.6405
65,3.6378
66,3.6357
67,3.6341
68,3.6328
69,3.6319
70,3.6311
71,3.6303
72,3.6296
73,3.6292
74,3.6287
75,3.6282
76,3.6279
77,3.6276
78,3.6273
79,3.6271
80,3.6268
81,3.6266
82,3.6265
83,3.6263
84,3.6263
85,3.6262
86,3.6262
87,3.626
88,3.626
89,3.626
90,3.626
91,3.626
92,3.626
93,3.6262
94,3.6262
95,3.6262
96,3.6263
97,3.6263
98,3.6265
99,3.6265
100,3.6266
101,3.6268
102,3.6268
103,3.6269
104,3.6271
105,3.6273
106,3.6273
107,3.6274
108,3.6276
109,3.6277
110,3.6279
111,3.6281
112,3.6282
113,3.6284
114,3.6285
115,3.6287
116,3.6289
117,3.629
118,3.6292
119,3.6293
120,3.6295
121,3.6296
122,3.6298
123,3.6301
124,3.6303
125,3.6304
126,3.6306
127,3.6308
128,3.6309
129,3.6311
130,3.6312
131,3.6314
132,3.6316
133,3.6319
134,3.632
135,3.6322
136,3.6324
137,3.6325
138,3.6327
139,3.6328
140,3.633
141,3.6331
142,3.6333
143,3.6335
144,3.6336
145,3.6339
146,3.6341
147,3.6343
148,3.6344
149,3.6346
150,3.6347
151,3.6349
152,3.6351
153,3.6352
154,3.6354
155,3.6355
156,3.6357
157,3.6358
158,3.636
159,3.6362
160,3.6363
161,3.6365
162,3.6366
163,3.6368
164,3.637
165,3.6371
166,3.6373
167,3.6374
168,3.6376
169,3.6378
170,3.6378
171,3.6379
172,3.6381
173,3.6382
174,3.6384
175,3.6385
176,3.6387
177,3.6389
178,3.639
179,3.6392
180,3.6392
181,3.6393
182,3.6395
183,3.6397
184,3.6398
185,3.64
186,3.64
187,3.6401
188,3.6403
189,3.6405
190,3.6406
191,3.6406
192,3.6408
193,3.6409
194,3.6411
195,3.6412
196,3.6414
197,3.6414
198,3.6416
199,3.6417
200,3.6417
201,3.6419
202,3.642
203,3.6422
204,3.6424
205,3.6424
206,3.6425
207,3.6427
208,3.6428
209,3.6428
210,3.643
211,3.6432
212,3.6432
213,3.6433
214,3.6435
215,3.6436
216,3.6436
217,3.6438
218,3.6439
219,3.6439
220,3.6441
221,3.6443
222,3.6443
223,3.6444
224,3.6446
225,3.6446
226,3.6447
227,3.6449
228,3.6449
229,3.6451
230,3.6452
231,3.6452
232,3.6454
233,3.6455
234,3.6455
235,3.6457
236,3.6457
237,3.6459
238,3.646
239,3.646
240,3.6462
241,3.6463
242,3.6463
243,3.6463
244,3.6465
245,3.6466
246,3.6468
247,3.6468
248,3.647
249,3.647
250,3.6471
251,3.6473
252,3.6473
253,3.6474
254,3.6474
255,3.6476
256,3.6476
257,3.6478
258,3.6478
259,3.6479
260,3.6481
261,3.6481
262,3.6482
263,3.6482
264,3.6484
265,3.6484
266,3.6486
267,3.6486
268,3.6487
269,3.6487
270,3.6489
271,3.649
272,3.649
273,3.6492
274,3.6492
275,3.6493
276,3.6493
277,3.6495
278,3.6495
279,3.6497
280,3.6497
281,3.6498
282,3.6498
283,3.65
284,3.65
285,3.6501
286,3.6501
287,3.6503
288,3.6503
289,3.6505
290,3.6505
291,3.6506
292,3.6506
293,3.6508
294,3.6508
295,3.6509
296,3.6509
297,3.6511
298,3.6511
299,3.6513
300,3.6513
301,3.6514
302,3.6514
303,3.6516
304,3.6516
305,3.6517
306,3.6517
307,3.6519
308,3.6519
309,3.6519
310,3.6521
311,3.6521
312,3.6522
313,3.6522
314,3.6524
315,3.6524
316,3.6525
317,3.6525
318,3.6527
319,3.6527
320,3.6528
321,3.6528
322,3.653
323,3.653
324,3.6532
325,3.6532
326,3.6532
327,3.6533
328,3.6533
329,3.6535
330,3.6535
331,3.6536
332,3.6536
333,3.6538
334,3.6538
335,3.654
336,3.654
337,3.654
338,3.6541
339,3.6541
340,3.6543
341,3.6543
342,3.6544
343,3.6544
344,3.6544
345,3.6546
346,3.6546
347,3.6548
348,3.6548
349,3.6549
350,3.6549
351,3.6549
352,3.6551
353,3.6552
354,3.6552
355,3.6552
356,3.6554
357,3.6554
358,3.6555
359,3.6555
360,3.6555
361,3.6557
362,3.6557
363,3.6559
364,3.6559
365,3.656
366,3.656
367,3.6562
368,3.6562
369,3.6562
370,3.6563
371,3.6563
372,3.6565
373,3.6565
374,3.6565
375,3.6567
376,3.6567
377,3.6568
378,3.6568
379,3.657
380,3.657
381,3.6571
382,3.6571
383,3.6571
384,3.6573
385,3.6573
386,3.6575
387,3.6575
388,3.6575
389,3.6576
390,3.6576
391,3.6578
392,3.6578
393,3.6579
394,3.6579
395,3.6579
396,3.6581
397,3.6581
398,3.6581
399,3.6582
400,3.6582
401,3.6584
402,3.6584
403,3.6586
404,3.6586
405,3.6586
406,3.6587
407,3.6587
408,3.6589
409,3.6589
410,3.6589
411,3.659
412,3.659
