,voltage
0,3.4203
1,3.4203
2,3.4203
3,3.4203
4,3.4203
5,3.4203
6,3.4203
7,3.4203
8,3.4203
9,3.4203
10,3.4203
11,3.4203
12,3.4203
13,3.4203
14,3.4203
15,3.4203
16,3.4203
17,3.4203
18,3.4203
19,3.4203
20,3.4203
21,3.4203
22,3.4203
23,3.4203
24,3.4203
25,3.4203
26,3.4203
27,3.4203
28,3.4203
29,3.4203
30,3.4203
31,3.4203
32,3.4203
33,3.4203
34,3.4203
35,3.4203
36,3.4203
37,3.4203
38,3.4203
39,3.4203
40,3.4203
41,3.4203
42,3.4203
43,3.4203
44,3.4203
45,3.4203
46,3.4203
47,3.4203
48,3.4203
49,3.4203
50,3.4203
51,3.4203
52,3.4203
53,3.4203
54,3.4203
55,3.4203
56,3.4203
57,3.4203
58,3.4203
59,3.4203
60,3.4203
61,3.4959
62,3.5984
63,3.6461
64,3.6436
65,3.6412
66,3.6393
67,3.6378
68,3.6367
69,3.6358
70,3.635
71,3.6343
72,3.6337
73,3.6332
74,3.6329
75,3.6326
76,3.6323
77,3.632
78,3.6318
79,3.6316
80,3.6315
81,3.6313
82,3.6313
83,3.6312
84,3.6312
85,3.6312
86,3.631
87,3.6312
88,3.631
89,3.6312
90,3.6312
91,3.6313
92,3.6313
93,3.6313
94,3.6315
95,3.6316
96,3.6316
97,3.6318
98,3.632
99,3.632
100,3.6321
101,3.6323
102,3.6324
103,3.6326
104,3.6328
105,3.6329
106,3.6331
107,3.6332
108,3.6334
109,3.6335
110,3.6337
111,3.6339
112,3.634
113,3.6342
114,3.6343
115,3.6345
116,3.6347
117,3.6348
118,3.635
119,3.6353
120,3.6355
121,3.6356
122,3.6358
123,3.6359
124,3.6361
125,3.6364
126,3.6366
127,3.6367
128,3.6369
129,3.637
130,3.6372
131,3.6374
132,3.6375
133,3.6377
134,3.638
135,3.6382
136,3.6383
137,3.6385
138,3.6386
139,3.6388
140,3.6389
141,3.6391
142,3.6394
143,3.6396
144,3.6397
145,3.6399
146,3.6401
147,3.6402
148,3.6404
149,3.6405
150,3.6407
151,3.6409
152,3.641
153,3.6412
154,3.6413
155,3.6415
156,3.6417
157,3.6418
158,3.642
159,3.6421
160,3.6423
161,3.6424
162,3.6426
163,3.6428
164,3.6429
165,3.6431
166,3.6432
167,3.6434
168,3.6436
169,3.6437
170,3.6439
171,3.6439
172,3.644
173,3.6442
174,3.6444
175,3.6445
176,3.6447
177,3.6448
178,3.645
179,3.645
180,3.6451
181,3.6453
182,3.6455
183,3.6456
184,3.6458
185,3.6458
186,3.6459
187,3.6461
188,3.6463
189,3.6464
190,3.6464
191,3.6466
192,3.6467
193,3.6469
194,3.6471
195,3.6471
196,3.6472
197,3.6474
198,3.6475
199,3.6475
200,3.6477
201,3.6478
202,3.648
203,3.648
204,3.6482
205,3.6483
206,3.6483
207,3.6485
208,3.6486
209,3.6488
210,3.6488
211,3.649
212,3.6491
213,3.6491
214,3.6493
215,3.6494
216,3.6494
217,3.6496
218,3.6498
219,3.6498
220,3.6499
221,3.6501
222,3.6501
223,3.6502
224,3.6502
225,3.6504
226,3.6505
227,3.6505
228,3.6507
229,3.6509
230,3.6509
231,3.651
232,3.6512
233,3.6512
234,3.6513
235,3.6513
236,3.6515
237,3.6517
238,3.6517
239,3.6518
240,3.6518
