,voltage
0,3.421
1,3.421
2,3.421
3,3.421
4,3.421
5,3.421
6,3.421
7,3.421
8,3.421
9,3.421
10,3.421
11,3.421
12,3.421
13,3.421
14,3.421
15,3.421
16,3.421
17,3.421
18,3.421
19,3.421
20,3.421
21,3.421
22,3.421
23,3.421
24,3.421
25,3.421
26,3.421
27,3.421
28,3.421
29,3.421
30,3.421
31,3.421
32,3.421
33,3.421
34,3.421
35,3.421
36,3.421
37,3.421
38,3.421
39,3.421
40,3.421
41,3.421
42,3.421
43,3.421
44,3.421
45,3.421
46,3.421
47,3.421
48,3.421
49,3.421
50,3.421
51,3.421
52,3.421
53,3.421
54,3.421
55,3.421
56,3.421
57,3.4211
58,3.421
59,3.4211
60,3.4211
61,3.5387
62,3.6395
63,3.6547
64,3.6511
65,3.6479
66,3.6453
67,3.6436
68,3.642
69,3.6407
70,3.6398
71,3.639
72,3.6382
73,3.6376
74,3.6371
75,3.6366
76,3.6363
77,3.636
78,3.6357
79,3.6355
80,3.6353
81,3.6352
82,3.635
83,3.6349
84,3.6349
85,3.6349
86,3.6349
87,3.6349
88,3.6349
89,3.6349
90,3.6349
91,3.635
92,3.635
93,3.6352
94,3.6353
95,3.6353
96,3.6355
97,3.6357
98,3.6358
99,3.636
100,3.6361
101,3.6363
102,3.6365
103,3.6366
104,3.6368
105,3.6369
106,3.6371
107,3.6372
108,3.6376
109,3.6377
110,3.6379
111,3.638
112,3.6384
113,3.6385
114,3.6387
115,3.6388
116,3.6392
117,3.6393
118,3.6395
119,3.6398
120,3.6399
121,3.6401
122,3.6404
123,3.6406
124,3.6407
125,3.6411
126,3.6412
127,3.6414
128,3.6417
129,3.6419
130,3.642
131,3.6423
132,3.6425
133,3.6426
134,3.643
135,3.6431
136,3.6433
137,3.6436
138,3.6438
139,3.6439
140,3.6442
141,3.6444
142,3.6446
143,3.6447
144,3.645
145,3.6452
146,3.6453
147,3.6455
148,3.6458
149,3.646
150,3.6461
151,3.6463
152,3.6465
153,3.6468
154,3.6469
155,3.6471
156,3.6473
157,3.6474
158,3.6477
159,3.6479
160,3.648
161,3.6482
162,3.6484
163,3.6485
164,3.6487
165,3.6488
166,3.649
167,3.6493
168,3.6495
169,3.6496
170,3.6498
171,3.65
172,3.6501
173,3.6503
174,3.6504
175,3.6506
176,3.6508
177,3.6509
178,3.6511
179,3.6512
180,3.6514
181,3.6515
182,3.6517
183,3.6519
184,3.652
185,3.6522
186,3.6523
187,3.6525
188,3.6525
189,3.6527
190,3.6528
191,3.653
192,3.6531
193,3.6533
194,3.6535
195,3.6536
196,3.6538
197,3.6538
198,3.6539
199,3.6541
200,3.6542
201,3.6544
202,3.6546
203,3.6546
204,3.6547
205,3.6549
206,3.655
207,3.6552
208,3.6554
209,3.6554
210,3.6555
211,3.6557
212,3.6558
213,3.6558
214,3.656
215,3.6562
216,3.6563
217,3.6563
218,3.6565
219,3.6566
220,3.6568
221,3.6568
222,3.6569
223,3.6571
224,3.6573
225,3.6573
226,3.6574
227,3.6576
228,3.6576
229,3.6577
230,3.6579
231,3.6579
232,3.6581
233,3.6582
234,3.6584
235,3.6584
236,3.6585
237,3.6585
238,3.6587
239,3.6589
240,3.6589
241,3.659
242,3.6592
243,3.6592
244,3.6593
245,3.6595
246,3.6595
247,3.6596
248,3.6596
249,3.6598
250,3.66
251,3.66
252,3.6601
253,3.6601
254,3.6603
255,3.6604
256,3.6604
257,3.6606
258,3.6606
259,3.6608
260,3.6609
261,3.6609
262,3.6611
263,3.6611
264,3.6612
265,3.6612
266,3.6614
267,3.6616
268,3.6616
269,3.6617
270,3.6617
271,3.6619
272,3.6619
273,3.662
274,3.6622
275,3.6622
276,3.6622
277,3.6623
278,3.6625
279,3.6625
280,3.6627
281,3.6627
282,3.6628
283,3.6628
284,3.663
285,3.663
286,3.6631
287,3.6631
288,3.6633
289,3.6633
290,3.6635
291,3.6635
292,3.6636
293,3.6636
294,3.6638
295,3.6638
296,3.6639
297,3.6639
298,3.6641
299,3.6641
300,3.6643
301,3.6643
302,3.6644
303,3.6644
304,3.6646
305,3.6646
306,3.6647
307,3.6647
308,3.6649
309,3.6649
310,3.665
311,3.665
312,3.6652
313,3.6652
314,3.6652
315,3.6654
316,3.6654
317,3.6655
318,3.6655
319,3.6657
320,3.6657
321,3.6658
322,3.6658
323,3.666
324,3.666
325,3.6662
326,3.6662
327,3.6662
328,3.6663
329,3.6663
330,3.6665
331,3.6665
332,3.6666
333,3.6666
334,3.6668
335,3.6668
336,3.6668
337,3.667
338,3.667
339,3.6671
340,3.6671
341,3.6673
342,3.6673
343,3.6674
344,3.6674
345,3.6674
346,3.6676
347,3.6676
348,3.6678
349,3.6678
350,3.6679
351,3.6679
352,3.6681
353,3.6681
354,3.6681
355,3.6682
356,3.6682
357,3.6684
358,3.6684
359,3.6684
360,3.6685
361,3.6685
362,3.6687
363,3.6687
364,3.6687
365,3.6689
366,3.6689
367,3.669
368,3.669
369,3.6692
370,3.6692
371,3.6693
372,3.6693
373,3.6695
374,3.6695
375,3.6695
376,3.6697
377,3.6697
378,3.6698
379,3.6698
380,3.6698
381,3.67
382,3.67
383,3.6701
384,3.6701
385,3.6701
386,3.6703
387,3.6703
388,3.6705
389,3.6705
390,3.6705
391,3.6706
392,3.6706
393,3.6708
394,3.6708
395,3.6709
396,3.6709
397,3.6709
398,3.6711
399,3.6711
400,3.6712
401,3.6712
402,3.6712
403,3.6714
404,3.6714
405,3.6716
406,3.6716
407,3.6716
408,3.6717
409,3.6717
410,3.6717
411,3.6719
412,3.6719
413,3.672
414,3.672
415,3.6722
416,3.6722
417,3.6722
418,3.6724
419,3.6724
420,3.6724
421,3.6725
422,3.6725
423,3.6727
424,3.6727
425,3.6728
426,3.6728
427,3.6728
428,3.673
429,3.673
430,3.673
431,3.6732
432,3.6732
433,3.6733
434,3.6733
435,3.6733
436,3.6735
437,3.6735
438,3.6735
439,3.6736
440,3.6736
441,3.6738
442,3.6738
443,3.6738
444,3.6739
445,3.6739
446,3.6741
447,3.6741
448,3.6741
449,3.6743
450,3.6743
451,3.6744
452,3.6744
453,3.6744
454,3.6746
455,3.6746
456,3.6746
457,3.6747
458,3.6747
459,3.6749
460,3.6749
461,3.6751
462,3.6751
463,3.6751
464,3.6752
465,3.6752
466,3.6752
467,3.6754
468,3.6754
469,3.6755
470,3.6755
471,3.6755
472,3.6757
473,3.6757
474,3.6757
475,3.6759
476,3.6759
477,3.676
478,3.676
479,3.676
480,3.6762
481,3.6762
482,3.6762
483,3.6763
484,3.6763
485,3.6765
486,3.6765
487,3.6765
488,3.6766
489,3.6766
490,3.6768
491,3.6768
492,3.6768
493,3.677
494,3.677
495,3.677
496,3.6771
497,3.6771
498,3.6771
499,3.6773
500,3.6773
501,3.6774
502,3.6774
503,3.6774
504,3.6776
