,voltage
0,3.4208
1,3.4208
2,3.4208
3,3.4208
4,3.4206
5,3.4206
6,3.4206
7,3.4206
8,3.4206
9,3.4206
10,3.4206
11,3.4206
12,3.4206
13,3.4206
14,3.4206
15,3.4206
16,3.4206
17,3.4206
18,3.4206
19,3.4206
20,3.4206
21,3.4206
22,3.4206
23,3.4206
24,3.4206
25,3.4206
26,3.4206
27,3.4206
28,3.4206
29,3.4206
30,3.4206
31,3.4206
32,3.4206
33,3.4206
34,3.4206
35,3.4206
36,3.4206
37,3.4206
38,3.4206
39,3.4206
40,3.4205
41,3.4206
42,3.4206
43,3.4206
44,3.4206
45,3.4205
46,3.4206
47,3.4206
48,3.4206
49,3.4206
50,3.4205
51,3.4206
52,3.4205
53,3.4205
54,3.4205
55,3.4205
56,3.4205
57,3.4205
58,3.4205
59,3.4205
60,3.4205
61,3.4973
62,3.6007
63,3.6408
64,3.6416
65,3.6409
66,3.64
67,3.6392
68,3.6384
69,3.6378
70,3.6373
71,3.6368
72,3.6363
73,3.636
74,3.6357
75,3.6354
76,3.6352
77,3.6351
78,3.6349
79,3.6347
80,3.6346
81,3.6346
82,3.6344
83,3.6344
84,3.6344
85,3.6344
86,3.6344
87,3.6344
88,3.6344
89,3.6344
90,3.6344
91,3.6346
92,3.6346
93,3.6346
94,3.6347
95,3.6347
96,3.6349
97,3.6351
98,3.6351
99,3.6352
100,3.6354
101,3.6354
102,3.6355
103,3.6357
104,3.6358
105,3.6358
106,3.636
107,3.6362
108,3.6363
109,3.6365
110,3.6366
111,3.6368
112,3.637
113,3.6371
114,3.6373
115,3.6374
116,3.6376
117,3.6378
118,3.6379
119,3.6381
120,3.6381
121,3.6384
122,3.6384
123,3.6385
124,3.6387
125,3.6389
126,3.639
127,3.6392
128,3.6393
129,3.6395
130,3.6397
131,3.6398
132,3.64
133,3.6401
134,3.6403
135,3.6405
136,3.6406
137,3.6408
138,3.6409
139,3.6411
140,3.6413
141,3.6414
142,3.6416
143,3.6417
144,3.6419
145,3.642
146,3.642
147,3.6422
148,3.6424
149,3.6425
150,3.6427
151,3.6428
152,3.643
153,3.6432
154,3.6433
155,3.6435
156,3.6435
157,3.6436
158,3.6438
159,3.644
160,3.6441
161,3.6443
162,3.6443
163,3.6444
164,3.6446
165,3.6447
166,3.6449
167,3.6451
168,3.6451
169,3.6452
170,3.6454
171,3.6455
172,3.6455
173,3.6457
174,3.6459
175,3.646
176,3.6462
177,3.6462
178,3.6463
179,3.6465
180,3.6467
181,3.6467
182,3.6468
183,3.647
184,3.647
185,3.6471
186,3.6473
187,3.6474
188,3.6474
189,3.6476
190,3.6478
191,3.6478
192,3.6479
193,3.6481
194,3.6482
195,3.6482
196,3.6484
197,3.6486
198,3.6486
199,3.6487
200,3.6489
201,3.6489
202,3.649
203,3.6492
204,3.6492
205,3.6494
206,3.6494
207,3.6495
208,3.6497
209,3.6497
210,3.6498
211,3.65
212,3.65
213,3.6501
214,3.6501
215,3.6503
216,3.6505
217,3.6505
218,3.6506
219,3.6506
220,3.6508
221,3.6508
222,3.6509
223,3.6511
224,3.6511
225,3.6513
226,3.6513
227,3.6514
228,3.6516
229,3.6516
230,3.6517
231,3.6517
232,3.6519
233,3.6519
234,3.6521
235,3.6522
236,3.6522
237,3.6524
238,3.6524
239,3.6525
240,3.6525
241,3.6527
242,3.6527
243,3.6528
244,3.6528
245,3.653
246,3.653
247,3.6532
248,3.6532
249,3.6533
250,3.6533
251,3.6535
252,3.6535
253,3.6536
254,3.6536
255,3.6538
256,3.6538
257,3.654
258,3.654
259,3.6541
260,3.6541
261,3.6543
262,3.6543
263,3.6544
264,3.6544
265,3.6546
266,3.6546
267,3.6548
268,3.6548
269,3.6549
270,3.6549
271,3.6551
272,3.6551
273,3.6552
274,3.6552
275,3.6554
276,3.6554
277,3.6555
278,3.6555
279,3.6557
280,3.6557
281,3.6557
282,3.6559
283,3.6559
284,3.656
285,3.656
286,3.6562
287,3.6562
288,3.6563
289,3.6563
290,3.6563
291,3.6565
292,3.6565
293,3.6567
294,3.6567
295,3.6568
296,3.6568
297,3.657
298,3.657
299,3.6571
300,3.6571
301,3.6571
302,3.6573
303,3.6573
304,3.6575
305,3.6575
306,3.6576
307,3.6576
308,3.6576
309,3.6578
310,3.6578
311,3.6579
312,3.6579
313,3.6581
314,3.6581
315,3.6581
316,3.6582
317,3.6582
318,3.6584
319,3.6584
320,3.6586
321,3.6586
322,3.6586
323,3.6587
324,3.6587
325,3.6589
326,3.6589
327,3.6589
328,3.659
329,3.659
330,3.6592
331,3.6592
332,3.6594
333,3.6594
334,3.6594
335,3.6595
336,3.6595
337,3.6597
338,3.6597
339,3.6597
340,3.6598
341,3.6598
342,3.66
343,3.66
344,3.6602
345,3.6602
346,3.6602
347,3.6603
348,3.6603
349,3.6603
350,3.6605
351,3.6605
352,3.6606
353,3.6606
354,3.6608
355,3.6608
356,3.6608
357,3.6609
358,3.6609
359,3.6611
360,3.6611
361,3.6611
362,3.6613
363,3.6613
364,3.6614
365,3.6614
366,3.6614
367,3.6616
368,3.6616
369,3.6617
370,3.6617
371,3.6617
372,3.6619
373,3.6619
374,3.6621
375,3.6621
376,3.6621
377,3.6622
378,3.6622
379,3.6624
380,3.6624
381,3.6624
382,3.6625
383,3.6625
384,3.6627
385,3.6627
386,3.6627
387,3.6629
388,3.6629
389,3.663
