,voltage
0,3.4102
1,3.4102
2,3.4102
3,3.4102
4,3.4102
5,3.4102
6,3.4102
7,3.4102
8,3.4102
9,3.4102
10,3.4102
11,3.4102
12,3.4102
13,3.4102
14,3.4102
15,3.4102
16,3.4102
17,3.4102
18,3.4102
19,3.4102
20,3.4102
21,3.4102
22,3.4102
23,3.4102
24,3.4102
25,3.4102
26,3.4102
27,3.4102
28,3.4102
29,3.4102
30,3.4102
31,3.4102
32,3.4102
33,3.4102
34,3.4102
35,3.4102
36,3.4102
37,3.4102
38,3.4102
39,3.4102
40,3.4102
41,3.4102
42,3.4102
43,3.4102
44,3.4102
45,3.4102
46,3.4102
47,3.4102
48,3.4102
49,3.4102
50,3.4102
51,3.4102
52,3.4102
53,3.4102
54,3.4102
55,3.4102
56,3.4102
57,3.4102
58,3.4102
59,3.4102
60,3.4102
61,3.5356
62,3.6356
63,3.6361
64,3.6358
65,3.6347
66,3.6334
67,3.6323
68,3.6315
69,3.6307
70,3.6301
71,3.6295
72,3.629
73,3.6287
74,3.6283
75,3.628
76,3.6277
77,3.6275
78,3.6274
79,3.6272
80,3.6272
81,3.6271
82,3.6271
83,3.6269
84,3.6269
85,3.6269
86,3.6269
87,3.6269
88,3.6269
89,3.6271
90,3.6271
91,3.6271
92,3.6272
93,3.6272
94,3.6274
95,3.6275
96,3.6275
97,3.6277
98,3.6277
99,3.6279
100,3.628
101,3.6282
102,3.6283
103,3.6285
104,3.6285
105,3.6287
106,3.6288
107,3.629
108,3.6291
109,3.6293
110,3.6295
111,3.6296
112,3.6298
113,3.6299
114,3.6301
115,3.6302
116,3.6304
117,3.6306
118,3.6307
119,3.6309
120,3.631
121,3.6312
122,3.6314
123,3.6315
124,3.6317
125,3.6318
126,3.632
127,3.6322
128,3.6323
129,3.6325
130,3.6328
131,3.6328
132,3.6331
133,3.6333
134,3.6334
135,3.6336
136,3.6337
137,3.6339
138,3.6341
139,3.6342
140,3.6344
141,3.6345
142,3.6347
143,3.6349
144,3.635
145,3.6352
146,3.6353
147,3.6355
148,3.6356
149,3.6358
150,3.636
151,3.6361
152,3.6363
153,3.6364
154,3.6366
155,3.6368
156,3.6369
157,3.6371
158,3.6372
159,3.6374
160,3.6376
161,3.6377
162,3.6379
163,3.638
164,3.6382
165,3.6383
166,3.6385
167,3.6387
168,3.6388
169,3.639
170,3.6391
171,3.6391
172,3.6393
173,3.6395
174,3.6396
175,3.6398
176,3.6399
177,3.6401
178,3.6403
179,3.6404
180,3.6406
181,3.6406
182,3.6407
183,3.6409
184,3.641
185,3.6412
186,3.6412
187,3.6414
188,3.6415
189,3.6417
190,3.6418
191,3.6418
192,3.642
193,3.6422
194,3.6423
195,3.6425
196,3.6425
197,3.6426
198,3.6428
199,3.643
200,3.643
201,3.6431
202,3.6433
203,3.6434
204,3.6434
205,3.6436
206,3.6437
207,3.6437
208,3.6439
209,3.6441
210,3.6442
211,3.6442
212,3.6444
213,3.6445
214,3.6447
215,3.6447
216,3.6449
217,3.645
218,3.645
219,3.6452
220,3.6453
221,3.6453
222,3.6455
223,3.6457
224,3.6457
225,3.6458
226,3.646
227,3.646
228,3.6461
229,3.6463
230,3.6463
231,3.6464
232,3.6464
233,3.6466
234,3.6468
235,3.6468
236,3.6469
237,3.6471
238,3.6471
239,3.6472
240,3.6472
241,3.6474
242,3.6476
243,3.6476
244,3.6477
245,3.6477
246,3.6479
247,3.6479
248,3.648
249,3.6482
250,3.6482
251,3.6484
252,3.6484
253,3.6485
254,3.6487
255,3.6487
256,3.6487
257,3.6488
258,3.6488
259,3.649
260,3.6491
261,3.6491
262,3.6493
263,3.6493
264,3.6495
265,3.6495
266,3.6496
267,3.6496
268,3.6498
269,3.6498
270,3.6499
271,3.6499
272,3.6501
273,3.6501
274,3.6503
275,3.6503
276,3.6504
277,3.6504
278,3.6506
279,3.6506
280,3.6507
281,3.6507
282,3.6509
283,3.6509
284,3.6511
285,3.6511
286,3.6512
287,3.6512
288,3.6514
289,3.6514
290,3.6515
291,3.6515
292,3.6517
293,3.6517
294,3.6518
295,3.6518
296,3.652
297,3.652
298,3.6522
299,3.6522
300,3.6523
301,3.6523
302,3.6525
303,3.6525
304,3.6526
305,3.6526
306,3.6528
307,3.6528
308,3.6528
309,3.653
310,3.653
311,3.6531
312,3.6531
313,3.6533
314,3.6533
315,3.6534
316,3.6534
317,3.6536
318,3.6536
319,3.6538
320,3.6538
321,3.6539
322,3.6539
323,3.6539
324,3.6541
325,3.6541
326,3.6542
327,3.6542
328,3.6544
329,3.6544
330,3.6546
331,3.6546
332,3.6547
333,3.6547
334,3.6549
335,3.6549
336,3.6549
337,3.655
338,3.655
339,3.6552
340,3.6552
341,3.6553
342,3.6553
343,3.6555
344,3.6555
345,3.6557
346,3.6557
347,3.6557
348,3.6558
349,3.6558
350,3.656
351,3.656
352,3.6561
353,3.6561
354,3.6563
355,3.6563
356,3.6563
357,3.6565
358,3.6565
359,3.6566
360,3.6566
361,3.6568
362,3.6568
363,3.6568
364,3.6569
365,3.6569
366,3.6571
367,3.6571
368,3.6573
369,3.6573
370,3.6574
371,3.6574
372,3.6574
373,3.6576
374,3.6576
375,3.6577
376,3.6577
377,3.6577
378,3.6579
379,3.6579
380,3.658
381,3.658
382,3.6582
383,3.6582
384,3.6584
385,3.6584
386,3.6584
387,3.6585
388,3.6585
389,3.6587
390,3.6587
391,3.6587
392,3.6588
393,3.6588
394,3.659
395,3.659
396,3.6592
397,3.6592
398,3.6592
