,voltage
0,3.4136
1,3.4136
2,3.4136
3,3.4134
4,3.4136
5,3.4136
6,3.4136
7,3.4134
8,3.4136
9,3.4134
10,3.4134
11,3.4134
12,3.4134
13,3.4134
14,3.4134
15,3.4134
16,3.4134
17,3.4134
18,3.4134
19,3.4134
20,3.4134
21,3.4134
22,3.4134
23,3.4134
24,3.4134
25,3.4134
26,3.4134
27,3.4134
28,3.4134
29,3.4134
30,3.4134
31,3.4134
32,3.4134
33,3.4134
34,3.4134
35,3.4134
36,3.4134
37,3.4134
38,3.4134
39,3.4134
40,3.4134
41,3.4134
42,3.4134
43,3.4134
44,3.4134
45,3.4134
46,3.4134
47,3.4134
48,3.4134
49,3.4134
50,3.4134
51,3.4134
52,3.4134
53,3.4134
54,3.4134
55,3.4134
56,3.4134
57,3.4134
58,3.4134
59,3.4134
60,3.4134
61,3.467
62,3.5714
63,3.6316
64,3.6329
65,3.6323
66,3.6315
67,3.6308
68,3.6302
69,3.6296
70,3.6293
71,3.6289
72,3.6286
73,3.6285
74,3.6281
75,3.6281
76,3.628
77,3.628
78,3.6278
79,3.6278
80,3.6278
81,3.6277
82,3.6278
83,3.6278
84,3.6278
85,3.628
86,3.628
87,3.6281
88,3.6281
89,3.6283
90,3.6283
91,3.6285
92,3.6286
93,3.6288
94,3.6288
95,3.6289
96,3.6291
97,3.6293
98,3.6294
99,3.6296
100,3.6297
101,3.6299
102,3.6301
103,3.6302
104,3.6305
105,3.6307
106,3.6308
107,3.631
108,3.6312
109,3.6313
110,3.6315
111,3.6316
112,3.632
113,3.6321
114,3.6323
115,3.6324
116,3.6326
117,3.6329
118,3.6331
119,3.6332
120,3.6334
121,3.6337
122,3.6339
123,3.634
124,3.6342
125,3.6343
126,3.6347
127,3.6348
128,3.635
129,3.6351
130,3.6353
131,3.6356
132,3.6358
133,3.6359
134,3.6361
135,3.6362
136,3.6366
137,3.6367
138,3.6369
139,3.637
140,3.6372
141,3.6374
142,3.6375
143,3.6378
144,3.638
145,3.6382
146,3.6383
147,3.6385
148,3.6386
149,3.6388
150,3.6389
151,3.6391
152,3.6394
153,3.6396
154,3.6397
155,3.6399
156,3.6401
157,3.6402
158,3.6404
159,3.6405
160,3.6407
161,3.6409
162,3.641
163,3.6412
164,3.6413
165,3.6415
166,3.6417
167,3.6418
168,3.642
169,3.6421
170,3.6423
171,3.6424
172,3.6426
173,3.6428
174,3.6428
175,3.6429
176,3.6431
177,3.6432
178,3.6434
179,3.6436
180,3.6437
181,3.6439
182,3.644
183,3.6442
184,3.6442
185,3.6444
186,3.6445
187,3.6447
188,3.6448
189,3.645
190,3.645
191,3.6451
192,3.6453
193,3.6455
194,3.6456
195,3.6458
196,3.6458
197,3.6459
198,3.6461
199,3.6463
200,3.6463
201,3.6464
202,3.6466
203,3.6467
204,3.6467
205,3.6469
206,3.6471
207,3.6472
208,3.6474
209,3.6474
210,3.6475
211,3.6477
212,3.6477
213,3.6478
214,3.648
215,3.6482
216,3.6482
217,3.6483
218,3.6485
219,3.6485
220,3.6486
221,3.6488
222,3.6488
223,3.649
224,3.6491
225,3.6491
226,3.6493
227,3.6494
228,3.6494
229,3.6496
230,3.6498
231,3.6498
232,3.6499
233,3.6501
234,3.6501
235,3.6502
236,3.6502
237,3.6504
238,3.6505
239,3.6505
240,3.6507
241,3.6509
242,3.6509
243,3.651
244,3.651
245,3.6512
246,3.6513
247,3.6513
248,3.6515
249,3.6515
250,3.6517
251,3.6518
252,3.6518
253,3.652
254,3.652
255,3.6521
256,3.6521
257,3.6523
258,3.6525
259,3.6525
260,3.6526
261,3.6526
262,3.6528
263,3.6528
264,3.6529
265,3.6529
266,3.6531
267,3.6533
268,3.6533
