,voltage
0,3.4171
1,3.4171
2,3.3943
3,3.3943
4,3.3943
5,3.3943
6,3.3943
7,3.3943
8,3.3943
9,3.3943
10,3.3943
11,3.3943
12,3.3943
13,3.3943
14,3.3943
15,3.3943
16,3.3943
17,3.3943
18,3.3943
19,3.3943
20,3.3943
21,3.3943
22,3.3943
23,3.3943
24,3.3943
25,3.3942
26,3.3943
27,3.3943
28,3.3943
29,3.3942
30,3.3943
31,3.3943
32,3.3943
33,3.3943
34,3.3943
35,3.3943
36,3.3943
37,3.3943
38,3.3942
39,3.3943
40,3.3943
41,3.3943
42,3.3943
43,3.3943
44,3.3943
45,3.3943
46,3.3943
47,3.3943
48,3.3943
49,3.3943
50,3.3943
51,3.3942
52,3.3942
53,3.3942
54,3.3943
55,3.3942
56,3.3942
57,3.3942
58,3.3942
59,3.3942
60,3.3942
61,3.3942
62,3.3942
63,3.4592
64,3.5619
65,3.6148
66,3.6185
67,3.6201
68,3.6209
69,3.6213
70,3.6218
71,3.6221
72,3.6225
73,3.6226
74,3.6229
75,3.6231
76,3.6234
77,3.6237
78,3.6239
79,3.6241
80,3.6244
81,3.6245
82,3.6248
83,3.625
84,3.6252
85,3.6255
86,3.6256
87,3.626
88,3.6261
89,3.6264
90,3.6266
91,3.6269
92,3.6271
93,3.6274
94,3.6275
95,3.6279
96,3.628
97,3.6283
98,3.6285
99,3.6288
100,3.6291
101,3.6293
102,3.6296
103,3.6298
104,3.6301
105,3.6302
106,3.6306
107,3.6309
108,3.631
109,3.6314
110,3.6315
111,3.6318
112,3.6322
113,3.6323
114,3.6326
115,3.6328
116,3.6331
117,3.6333
118,3.6336
119,3.6337
120,3.6341
121,3.6342
122,3.6345
123,3.6347
124,3.635
125,3.6352
126,3.6355
127,3.6356
128,3.636
129,3.6361
130,3.6364
131,3.6366
132,3.6368
133,3.6371
134,3.6372
135,3.6374
136,3.6377
137,3.6379
138,3.638
139,3.6383
140,3.6385
141,3.6387
142,3.639
143,3.6391
144,3.6393
145,3.6395
146,3.6398
147,3.6399
148,3.6401
149,3.6403
150,3.6404
151,3.6407
152,3.6409
153,3.641
154,3.6412
155,3.6414
156,3.6415
157,3.6417
158,3.6418
159,3.6422
160,3.6423
161,3.6425
162,3.6426
163,3.6428
164,3.643
165,3.6431
166,3.6433
167,3.6434
168,3.6436
169,3.6437
170,3.6439
171,3.6441
172,3.6442
173,3.6444
174,3.6445
175,3.6445
176,3.6447
177,3.6449
178,3.645
179,3.6452
180,3.6453
181,3.6455
182,3.6457
183,3.6458
184,3.646
185,3.646
186,3.6461
187,3.6463
188,3.6464
189,3.6466
190,3.6468
191,3.6468
192,3.6469
193,3.6471
194,3.6472
195,3.6474
196,3.6474
197,3.6476
198,3.6477
199,3.6479
200,3.648
201,3.648
202,3.6482
203,3.6484
204,3.6485
205,3.6485
206,3.6487
207,3.6488
208,3.649
209,3.649
210,3.6491
211,3.6493
212,3.6495
213,3.6495
214,3.6496
215,3.6498
216,3.6498
217,3.6499
218,3.6501
219,3.6503
220,3.6503
221,3.6504
222,3.6506
223,3.6506
224,3.6507
225,3.6509
226,3.6509
227,3.6511
228,3.6511
229,3.6512
230,3.6514
231,3.6514
232,3.6515
233,3.6517
234,3.6517
235,3.6518
236,3.652
237,3.652
238,3.6522
239,3.6523
240,3.6523
241,3.6525
242,3.6525
243,3.6526
244,3.6528
245,3.6528
246,3.653
247,3.653
248,3.6531
249,3.6533
250,3.6533
251,3.6534
252,3.6534
253,3.6536
254,3.6538
255,3.6538
256,3.6539
257,3.6539
258,3.6541
259,3.6541
260,3.6542
261,3.6542
262,3.6544
263,3.6545
264,3.6545
265,3.6547
266,3.6547
267,3.6549
268,3.6549
269,3.655
270,3.655
271,3.6552
272,3.6553
273,3.6553
274,3.6555
