,voltage
0,3.4197
1,3.4197
2,3.4197
3,3.4197
4,3.4197
5,3.4197
6,3.4197
7,3.4197
8,3.4197
9,3.4197
10,3.4197
11,3.4197
12,3.4197
13,3.4197
14,3.4197
15,3.4197
16,3.4197
17,3.4197
18,3.4197
19,3.4197
20,3.4197
21,3.4197
22,3.4197
23,3.4197
24,3.4197
25,3.4197
26,3.4197
27,3.4197
28,3.4197
29,3.4197
30,3.4197
31,3.4197
32,3.4197
33,3.4197
34,3.4197
35,3.4197
36,3.4197
37,3.4197
38,3.4197
39,3.4197
40,3.4197
41,3.4197
42,3.4197
43,3.4197
44,3.4197
45,3.4197
46,3.4197
47,3.4197
48,3.4197
49,3.4197
50,3.4197
51,3.4197
52,3.4197
53,3.4197
54,3.4197
55,3.4197
56,3.4197
57,3.4197
58,3.4197
59,3.4197
60,3.4197
61,3.4818
62,3.5835
63,3.636
64,3.6379
65,3.6379
66,3.6376
67,3.6371
68,3.6364
69,3.6361
70,3.6357
71,3.6353
72,3.6352
73,3.6349
74,3.6347
75,3.6345
76,3.6344
77,3.6342
78,3.6342
79,3.6341
80,3.6341
81,3.6341
82,3.6341
83,3.6341
84,3.6341
85,3.6341
86,3.6341
87,3.6342
88,3.6342
89,3.6344
90,3.6344
91,3.6345
92,3.6345
93,3.6347
94,3.6349
95,3.6349
96,3.635
97,3.6352
98,3.6353
99,3.6355
100,3.6355
101,3.6357
102,3.6358
103,3.636
104,3.6361
105,3.6363
106,3.6364
107,3.6366
108,3.6369
109,3.6369
110,3.6372
111,3.6374
112,3.6376
113,3.6377
114,3.6379
115,3.638
116,3.6382
117,3.6384
118,3.6385
119,3.6387
120,3.639
121,3.6392
122,3.6393
123,3.6395
124,3.6396
125,3.6398
126,3.6399
127,3.6401
128,3.6403
129,3.6404
130,3.6406
131,3.6409
132,3.6411
133,3.6412
134,3.6414
135,3.6415
136,3.6417
137,3.6419
138,3.642
139,3.6422
140,3.6423
141,3.6425
142,3.6426
143,3.6428
144,3.643
145,3.6431
146,3.6433
147,3.6434
148,3.6436
149,3.6438
150,3.6439
151,3.6441
152,3.6442
153,3.6444
154,3.6446
155,3.6447
156,3.6449
157,3.645
158,3.6452
159,3.6453
160,3.6455
161,3.6455
162,3.6457
163,3.6458
164,3.646
165,3.6461
166,3.6463
167,3.6465
168,3.6466
169,3.6466
170,3.6468
171,3.6469
172,3.6471
173,3.6473
174,3.6473
175,3.6474
176,3.6476
177,3.6477
178,3.6479
179,3.648
180,3.648
181,3.6482
182,3.6484
183,3.6485
184,3.6487
185,3.6487
186,3.6488
187,3.649
188,3.6492
189,3.6492
190,3.6493
191,3.6495
192,3.6496
193,3.6496
194,3.6498
195,3.65
196,3.65
197,3.6501
198,3.6503
199,3.6503
200,3.6504
201,3.6506
202,3.6506
203,3.6507
204,3.6509
205,3.6511
206,3.6511
207,3.6512
208,3.6512
209,3.6514
210,3.6515
211,3.6515
212,3.6517
213,3.6519
214,3.6519
215,3.652
216,3.6522
217,3.6522
218,3.6523
219,3.6523
220,3.6525
221,3.6527
222,3.6527
223,3.6528
224,3.6528
225,3.653
226,3.6531
227,3.6531
228,3.6533
229,3.6533
230,3.6535
231,3.6536
232,3.6536
233,3.6538
234,3.6538
235,3.6539
236,3.6539
237,3.6541
238,3.6542
239,3.6542
240,3.6542
241,3.6544
242,3.6546
243,3.6546
244,3.6547
245,3.6547
246,3.6549
247,3.6549
248,3.655
249,3.655
250,3.6552
251,3.6552
252,3.6554
253,3.6554
254,3.6555
255,3.6557
256,3.6557
257,3.6558
258,3.6558
259,3.656
260,3.656
261,3.6562
262,3.6562
263,3.6563
264,3.6563
265,3.6565
266,3.6565
267,3.6566
268,3.6566
269,3.6568
270,3.6568
271,3.6569
272,3.6569
273,3.6571
274,3.6571
275,3.6573
276,3.6573
277,3.6573
278,3.6574
279,3.6574
280,3.6576
281,3.6576
282,3.6577
283,3.6577
284,3.6579
285,3.6579
286,3.6581
287,3.6581
288,3.6582
289,3.6582
290,3.6582
291,3.6584
292,3.6584
293,3.6585
294,3.6585
295,3.6587
296,3.6587
297,3.6589
298,3.6589
299,3.6589
300,3.659
301,3.659
302,3.6592
303,3.6592
304,3.6593
305,3.6593
306,3.6595
307,3.6595
308,3.6596
309,3.6596
310,3.6596
311,3.6598
312,3.6598
313,3.66
314,3.66
315,3.6601
316,3.6601
317,3.6601
318,3.6603
319,3.6603
320,3.6604
321,3.6604
322,3.6606
323,3.6606
324,3.6606
325,3.6608
326,3.6608
327,3.6609
328,3.6609
329,3.6609
330,3.6611
331,3.6612
332,3.6612
333,3.6612
334,3.6614
335,3.6614
336,3.6614
337,3.6616
338,3.6616
339,3.6617
340,3.6617
341,3.6619
342,3.6619
343,3.6619
344,3.662
345,3.662
346,3.6622
347,3.6622
348,3.6622
349,3.6623
350,3.6623
351,3.6625
352,3.6625
353,3.6625
354,3.6627
355,3.6627
356,3.6628
357,3.6628
358,3.663
359,3.663
360,3.663
361,3.6631
362,3.6631
363,3.6633
364,3.6633
365,3.6633
366,3.6635
367,3.6635
368,3.6636
369,3.6636
370,3.6636
371,3.6638
372,3.6638
373,3.6639
374,3.6639
375,3.6639
376,3.6641
377,3.6641
378,3.6643
379,3.6643
380,3.6643
381,3.6644
382,3.6644
383,3.6646
384,3.6646
385,3.6646
386,3.6647
387,3.6647
388,3.6649
389,3.6649
390,3.6649
391,3.665
392,3.665
393,3.665
394,3.6652
395,3.6652
396,3.6654
397,3.6654
398,3.6654
399,3.6655
400,3.6655
401,3.6655
402,3.6657
403,3.6657
404,3.6658
405,3.6658
406,3.6658
407,3.666
408,3.666
409,3.6662
410,3.6662
411,3.6662
412,3.6663
413,3.6663
414,3.6665
415,3.6665
416,3.6665
417,3.6666
418,3.6666
419,3.6668
420,3.6668
421,3.6668
422,3.667
423,3.667
424,3.667
425,3.6671
426,3.6671
427,3.6673
428,3.6673
429,3.6673
430,3.6674
431,3.6674
432,3.6674
433,3.6676
434,3.6676
435,3.6678
436,3.6678
437,3.6678
438,3.6679
439,3.6679
440,3.6681
441,3.6681
442,3.6681
443,3.6682
444,3.6682
445,3.6684
446,3.6684
447,3.6684
448,3.6685
449,3.6685
450,3.6685
451,3.6687
452,3.6687
453,3.6689
454,3.6689
455,3.6689
456,3.669
457,3.669
458,3.669
459,3.6692
460,3.6692
461,3.6693
462,3.6693
463,3.6693
464,3.6695
465,3.6695
466,3.6695
467,3.6697
468,3.6697
469,3.6698
470,3.6698
471,3.6698
472,3.67
473,3.67
474,3.6701
475,3.6701
476,3.6701
477,3.6703
478,3.6703
479,3.6703
480,3.6705
481,3.6705
482,3.6706
483,3.6706
484,3.6706
485,3.6708
486,3.6708
487,3.6708
488,3.6709
489,3.6709
490,3.6709
491,3.6711
492,3.6711
493,3.6712
494,3.6712
495,3.6714
496,3.6714
497,3.6714
498,3.6716
499,3.6716
500,3.6716
501,3.6717
502,3.6717
503,3.6719
504,3.6719
505,3.6719
506,3.672
507,3.672
508,3.672
509,3.6722
510,3.6722
511,3.6724
512,3.6724
513,3.6724
514,3.6725
515,3.6725
516,3.6725
517,3.6727
518,3.6727
519,3.6728
520,3.6728
521,3.6728
522,3.673
523,3.673
524,3.673
525,3.6732
526,3.6732
527,3.6733
528,3.6733
529,3.6733
530,3.6735
531,3.6735
532,3.6735
533,3.6736
534,3.6736
535,3.6738
536,3.6738
537,3.6738
538,3.6739
539,3.6739
540,3.6739
541,3.6741
542,3.6741
543,3.6743
544,3.6743
545,3.6743
546,3.6744
547,3.6744
548,3.6744
549,3.6746
550,3.6746
551,3.6747
552,3.6747
553,3.6747
554,3.6749
555,3.6749
556,3.6751
557,3.6751
558,3.6751
559,3.6752
560,3.6752
561,3.6752
562,3.6754
563,3.6754
564,3.6755
565,3.6755
566,3.6755
567,3.6757
568,3.6757
569,3.6757
570,3.6759
571,3.6759
572,3.676
573,3.676
574,3.676
575,3.6762
576,3.6762
577,3.6762
578,3.6763
579,3.6763
580,3.6765
581,3.6765
582,3.6765
583,3.6766
584,3.6766
585,3.6766
586,3.6768
587,3.6768
588,3.677
589,3.677
590,3.677
591,3.6771
592,3.6771
593,3.6773
594,3.6773
595,3.6773
596,3.6774
597,3.6774
598,3.6776
599,3.6776
600,3.6776
601,3.6776
602,3.6778
603,3.6778
604,3.6779
605,3.6779
606,3.6779
607,3.6781
608,3.6781
609,3.6782
610,3.6782
611,3.6784
612,3.6784
613,3.6784
614,3.6786
615,3.6786
616,3.6786
617,3.6787
618,3.6787
619,3.6789
620,3.6789
621,3.6789
622,3.679
623,3.679
624,3.6792
625,3.6792
626,3.6792
627,3.6794
628,3.6794
629,3.6794
630,3.6795
631,3.6795
632,3.6797
633,3.6797
634,3.6797
635,3.6798
636,3.6798
637,3.68
638,3.68
639,3.68
640,3.6801
641,3.6801
642,3.6803
643,3.6803
644,3.6803
645,3.6805
646,3.6805
647,3.6806
648,3.6806
649,3.6806
650,3.6808
651,3.6808
652,3.6809
653,3.6809
654,3.6809
655,3.6811
656,3.6811
657,3.6811
658,3.6813
659,3.6813
660,3.6814
661,3.6814
662,3.6814
663,3.6816
664,3.6816
665,3.6816
666,3.6817
667,3.6817
668,3.6819
669,3.6819
670,3.6821
671,3.6821
672,3.6821
673,3.6822
674,3.6822
675,3.6822
676,3.6824
677,3.6824
678,3.6825
679,3.6825
680,3.6825
681,3.6827
682,3.6827
683,3.6828
684,3.6828
685,3.6828
686,3.683
687,3.683
688,3.6832
689,3.6832
690,3.6832
691,3.6833
692,3.6833
693,3.6835
694,3.6835
695,3.6835
696,3.6836
697,3.6836
698,3.6838
699,3.6838
700,3.6838
701,3.684
702,3.684
703,3.6841
704,3.6841
705,3.6841
706,3.6843
707,3.6843
708,3.6844
709,3.6844
710,3.6846
711,3.6846
712,3.6846
713,3.6848
714,3.6848
715,3.6849
716,3.6849
717,3.6849
718,3.6851
719,3.6851
720,3.6852
721,3.6852
722,3.6852
723,3.6854
724,3.6854
725,3.6855
726,3.6855
727,3.6855
728,3.6857
729,3.6857
730,3.6859
731,3.6859
732,3.6859
733,3.686
734,3.686
735,3.6862
736,3.6862
737,3.6863
738,3.6863
739,3.6863
740,3.6865
741,3.6865
742,3.6865
743,3.6867
744,3.6867
745,3.6868
746,3.6868
747,3.687
748,3.687
749,3.687
750,3.6871
751,3.6871
752,3.6873
753,3.6873
754,3.6873
755,3.6875
756,3.6875
757,3.6876
758,3.6876
759,3.6878
760,3.6878
761,3.6878
762,3.6879
763,3.6879
764,3.6881
765,3.6881
766,3.6881
767,3.6882
768,3.6882
769,3.6884
770,3.6884
771,3.6886
772,3.6886
773,3.6886
774,3.6887
775,3.6887
776,3.6889
777,3.6889
778,3.6889
779,3.689
780,3.689
781,3.6892
782,3.6892
783,3.6894
784,3.6894
785,3.6894
786,3.6895
787,3.6895
788,3.6897
789,3.6897
790,3.6897
791,3.6898
792,3.6898
793,3.69
794,3.69
795,3.6902
796,3.6902
797,3.6902
798,3.6903
799,3.6903
800,3.6905
801,3.6905
802,3.6906
803,3.6906
804,3.6906
805,3.6908
806,3.6908
807,3.6909
808,3.6909
809,3.6911
810,3.6911
811,3.6911
812,3.6913
813,3.6913
814,3.6914
815,3.6914
816,3.6916
817,3.6916
818,3.6916
819,3.6917
820,3.6917
821,3.6919
822,3.6919
823,3.6921
824,3.6921
825,3.6921
826,3.6922
827,3.6922
828,3.6924
829,3.6924
830,3.6924
831,3.6925
832,3.6925
833,3.6927
834,3.6927
835,3.6929
836,3.6929
837,3.693
838,3.693
839,3.6932
840,3.6932
841,3.6932
842,3.6933
843,3.6933
844,3.6935
845,3.6935
846,3.6937
847,3.6937
848,3.6937
849,3.6938
850,3.6938
851,3.694
852,3.694
853,3.6941
854,3.6941
855,3.6941
856,3.6943
857,3.6943
858,3.6944
859,3.6944
860,3.6944
861,3.6946
862,3.6946
863,3.6948
864,3.6948
865,3.6949
866,3.6949
867,3.6951
868,3.6951
869,3.6952
870,3.6952
871,3.6952
872,3.6954
873,3.6954
874,3.6956
875,3.6956
876,3.6957
877,3.6957
878,3.6959
879,3.6959
880,3.6959
881,3.696
882,3.696
883,3.6962
884,3.6962
885,3.6964
886,3.6964
887,3.6964
