,voltage
0,3.4179
1,3.4179
2,3.4171
3,3.4169
4,3.4169
5,3.4171
6,3.4171
7,3.4171
8,3.4169
9,3.4169
10,3.4169
11,3.4169
12,3.4169
13,3.4169
14,3.4169
15,3.4169
16,3.4169
17,3.4171
18,3.4169
19,3.4169
20,3.4169
21,3.4169
22,3.4169
23,3.4169
24,3.4169
25,3.4169
26,3.4169
27,3.4169
28,3.4169
29,3.4169
30,3.4169
31,3.4169
32,3.4169
33,3.4169
34,3.4169
35,3.4169
36,3.4169
37,3.4169
38,3.4169
39,3.4169
40,3.4169
41,3.4169
42,3.4169
43,3.4169
44,3.4169
45,3.4169
46,3.4169
47,3.4169
48,3.4169
49,3.4169
50,3.4169
51,3.4169
52,3.4169
53,3.4169
54,3.4169
55,3.4169
56,3.4169
57,3.4169
58,3.4169
59,3.4169
60,3.4169
61,3.4169
62,3.4169
63,3.516
64,3.6161
65,3.6172
66,3.6209
67,3.6221
68,3.6229
69,3.6232
70,3.6236
71,3.6237
72,3.6237
73,3.6239
74,3.6239
75,3.624
76,3.624
77,3.624
78,3.6242
79,3.6242
80,3.6242
81,3.6244
82,3.6245
83,3.6245
84,3.6247
85,3.6247
86,3.6248
87,3.625
88,3.6251
89,3.6251
90,3.6253
91,3.6255
92,3.6256
93,3.6258
94,3.6259
95,3.6259
96,3.6261
97,3.6263
98,3.6264
99,3.6266
100,3.6267
101,3.6269
102,3.6271
103,3.6272
104,3.6275
105,3.6277
106,3.6278
107,3.628
108,3.6282
109,3.6283
110,3.6285
111,3.6286
112,3.6288
113,3.629
114,3.6293
115,3.6294
116,3.6296
117,3.6298
118,3.6299
119,3.6301
120,3.6302
121,3.6305
122,3.6307
123,3.6309
124,3.631
125,3.6312
126,3.6315
127,3.6317
128,3.6318
129,3.632
130,3.6321
131,3.6323
132,3.6326
133,3.6328
134,3.6329
135,3.6331
136,3.6332
137,3.6334
138,3.6336
139,3.6337
140,3.6339
141,3.6342
142,3.6344
143,3.6345
144,3.6347
145,3.6348
146,3.635
147,3.6352
148,3.6353
149,3.6355
150,3.6356
151,3.6358
152,3.636
153,3.6361
154,3.6363
155,3.6364
156,3.6366
157,3.6367
158,3.6369
159,3.6371
160,3.6372
161,3.6374
162,3.6375
163,3.6377
164,3.6379
165,3.638
166,3.6382
167,3.6383
168,3.6385
169,3.6387
170,3.6388
171,3.639
172,3.6391
173,3.6393
174,3.6394
175,3.6394
176,3.6396
177,3.6398
178,3.6399
179,3.6401
180,3.6402
181,3.6404
182,3.6406
183,3.6406
184,3.6407
185,3.6409
186,3.641
187,3.6412
188,3.6414
189,3.6414
190,3.6415
191,3.6417
192,3.6418
193,3.642
194,3.642
195,3.6421
196,3.6423
197,3.6425
198,3.6426
199,3.6426
200,3.6428
201,3.6429
202,3.6431
203,3.6431
204,3.6433
205,3.6434
206,3.6436
207,3.6436
208,3.6437
209,3.6439
210,3.6441
211,3.6441
212,3.6442
213,3.6444
214,3.6444
215,3.6445
216,3.6447
217,3.6447
218,3.6448
219,3.645
220,3.6452
221,3.6452
222,3.6453
223,3.6455
224,3.6455
225,3.6456
226,3.6456
227,3.6458
228,3.646
229,3.646
230,3.6461
231,3.6463
232,3.6463
233,3.6464
234,3.6466
235,3.6466
236,3.6468
237,3.6468
238,3.6469
239,3.6471
240,3.6471
241,3.6472
242,3.6474
243,3.6474
244,3.6475
245,3.6475
246,3.6477
247,3.6479
248,3.6479
249,3.648
250,3.648
251,3.6482
252,3.6482
253,3.6483
254,3.6483
255,3.6485
256,3.6487
257,3.6487
258,3.6488
259,3.6488
260,3.649
261,3.6491
262,3.6491
263,3.6493
264,3.6493
265,3.6493
266,3.6495
267,3.6496
268,3.6496
269,3.6498
270,3.6498
271,3.6499
272,3.6499
273,3.6501
274,3.6502
275,3.6502
276,3.6504
277,3.6504
278,3.6506
279,3.6506
280,3.6507
281,3.6507
282,3.6509
283,3.6509
284,3.651
285,3.651
286,3.6512
287,3.6512
288,3.6514
289,3.6514
290,3.6515
291,3.6515
292,3.6517
293,3.6517
294,3.6518
295,3.6518
296,3.652
297,3.652
298,3.6522
299,3.6522
300,3.6523
301,3.6523
302,3.6525
303,3.6525
304,3.6526
305,3.6526
306,3.6528
307,3.6528
308,3.6529
309,3.6529
310,3.6529
311,3.6531
312,3.6531
313,3.6533
314,3.6533
315,3.6534
316,3.6534
317,3.6536
318,3.6536
319,3.6537
320,3.6537
321,3.6539
322,3.6539
323,3.6541
324,3.6541
325,3.6542
326,3.6542
327,3.6542
328,3.6544
329,3.6544
330,3.6545
331,3.6545
332,3.6547
333,3.6547
334,3.6549
335,3.6549
336,3.6549
337,3.655
338,3.655
339,3.6552
340,3.6552
341,3.6553
342,3.6553
343,3.6555
344,3.6555
345,3.6557
346,3.6557
347,3.6557
348,3.6558
349,3.6558
350,3.656
351,3.656
352,3.6561
353,3.6561
354,3.6563
355,3.6563
356,3.6563
357,3.6564
358,3.6564
359,3.6566
360,3.6566
361,3.6568
362,3.6568
363,3.6568
364,3.6569
365,3.6569
366,3.6571
367,3.6571
368,3.6572
369,3.6572
370,3.6572
371,3.6574
372,3.6574
373,3.6576
374,3.6576
375,3.6577
376,3.6577
377,3.6577
378,3.6579
379,3.6579
380,3.658
381,3.658
382,3.658
383,3.6582
384,3.6582
385,3.6584
386,3.6584
387,3.6585
388,3.6585
389,3.6585
390,3.6587
391,3.6587
392,3.6588
393,3.6588
394,3.659
395,3.659
396,3.659
397,3.6591
398,3.6591
399,3.6593
400,3.6593
401,3.6593
402,3.6595
403,3.6595
404,3.6596
405,3.6596
406,3.6596
407,3.6598
408,3.6598
409,3.6599
410,3.6599
411,3.6601
412,3.6601
413,3.6601
414,3.6603
415,3.6603
416,3.6604
417,3.6604
418,3.6604
419,3.6606
420,3.6606
421,3.6607
422,3.6607
423,3.6609
424,3.6609
425,3.6609
426,3.6611
427,3.6611
428,3.6612
429,3.6612
430,3.6612
431,3.6614
432,3.6614
433,3.6615
434,3.6615
435,3.6615
436,3.6617
437,3.6617
438,3.6618
439,3.6618
440,3.6618
441,3.662
442,3.662
443,3.6622
444,3.6622
445,3.6622
446,3.6623
447,3.6623
448,3.6625
449,3.6625
450,3.6625
451,3.6626
452,3.6626
453,3.6628
454,3.6628
455,3.6628
456,3.663
457,3.663
458,3.6631
459,3.6631
460,3.6631
461,3.6633
462,3.6633
463,3.6634
464,3.6634
465,3.6634
466,3.6636
467,3.6636
468,3.6638
469,3.6638
470,3.6638
471,3.6639
472,3.6639
473,3.6641
474,3.6641
475,3.6641
476,3.6642
477,3.6642
478,3.6644
479,3.6644
480,3.6645
481,3.6645
482,3.6645
483,3.6647
484,3.6647
485,3.6647
486,3.6649
