,voltage
0,3.4216
1,3.4218
2,3.4216
3,3.4216
4,3.4216
5,3.4216
6,3.4216
7,3.4216
8,3.4216
9,3.4216
10,3.4216
11,3.4216
12,3.4216
13,3.4216
14,3.4216
15,3.4216
16,3.4216
17,3.4216
18,3.4216
19,3.4216
20,3.4216
21,3.4216
22,3.4216
23,3.4216
24,3.4216
25,3.4216
26,3.4216
27,3.4216
28,3.4216
29,3.4216
30,3.4216
31,3.4214
32,3.4216
33,3.4214
34,3.4214
35,3.4216
36,3.4216
37,3.4216
38,3.4216
39,3.4216
40,3.4216
41,3.4214
42,3.4214
43,3.4214
44,3.4214
45,3.4214
46,3.4214
47,3.4216
48,3.4214
49,3.4214
50,3.4214
51,3.4214
52,3.4214
53,3.4214
54,3.4214
55,3.4216
56,3.4214
57,3.4214
58,3.4214
59,3.4214
60,3.4214
61,3.4937
62,3.5956
63,3.6512
64,3.6515
65,3.6502
66,3.6486
67,3.6474
68,3.6464
69,3.6455
70,3.6447
71,3.644
72,3.6436
73,3.6431
74,3.6426
75,3.6423
76,3.6418
77,3.6415
78,3.6413
79,3.641
80,3.6409
81,3.6407
82,3.6404
83,3.6402
84,3.6402
85,3.6401
86,3.6399
87,3.6399
88,3.6397
89,3.6397
90,3.6397
91,3.6397
92,3.6397
93,3.6397
94,3.6397
95,3.6397
96,3.6397
97,3.6397
98,3.6399
99,3.6399
100,3.6401
101,3.6401
102,3.6402
103,3.6402
104,3.6404
105,3.6405
106,3.6405
107,3.6407
108,3.6409
109,3.641
110,3.6412
111,3.6412
112,3.6413
113,3.6415
114,3.6416
115,3.6418
116,3.642
117,3.6421
118,3.6423
119,3.6424
120,3.6426
121,3.6428
122,3.6429
123,3.6431
124,3.6432
125,3.6436
126,3.6437
127,3.6439
128,3.644
129,3.6442
130,3.6443
131,3.6445
132,3.6447
133,3.6448
134,3.6451
135,3.6453
136,3.6455
137,3.6456
138,3.6458
139,3.6459
140,3.6461
141,3.6463
142,3.6466
143,3.6467
144,3.6469
145,3.647
146,3.6472
147,3.6474
148,3.6475
149,3.6477
150,3.6478
151,3.648
152,3.6482
153,3.6485
154,3.6486
155,3.6486
156,3.649
157,3.6491
158,3.6493
159,3.6494
160,3.6496
161,3.6497
162,3.6499
163,3.6501
164,3.6502
165,3.6504
166,3.6505
167,3.6507
168,3.6509
169,3.651
170,3.6512
171,3.6513
172,3.6513
173,3.6515
174,3.6517
175,3.6518
176,3.652
177,3.6521
178,3.6523
179,3.6525
180,3.6526
181,3.6528
182,3.6529
183,3.6529
184,3.6531
185,3.6532
186,3.6534
187,3.6536
188,3.6537
189,3.6539
190,3.6539
191,3.654
192,3.6542
193,3.6544
