,voltage
0,3.4042
1,3.4042
2,3.4042
3,3.4042
4,3.4042
5,3.4042
6,3.4042
7,3.4042
8,3.4042
9,3.4042
10,3.4042
11,3.4042
12,3.4042
13,3.4042
14,3.4042
15,3.4042
16,3.4042
17,3.4042
18,3.4042
19,3.4042
20,3.4042
21,3.4042
22,3.4042
23,3.4042
24,3.4042
25,3.4042
26,3.4042
27,3.4042
28,3.4042
29,3.4042
30,3.4042
31,3.4042
32,3.4042
33,3.4042
34,3.4042
35,3.4042
36,3.4042
37,3.4042
38,3.4042
39,3.4042
40,3.4042
41,3.4042
42,3.4042
43,3.4042
44,3.4042
45,3.4042
46,3.4042
47,3.4042
48,3.4042
49,3.4042
50,3.4042
51,3.4042
52,3.4042
53,3.4042
54,3.4042
55,3.4042
56,3.4042
57,3.4042
58,3.4042
59,3.4042
60,3.4042
61,3.5156
62,3.6177
63,3.6565
64,3.653
65,3.6498
66,3.6476
67,3.6457
68,3.6443
69,3.6432
70,3.6422
71,3.6414
72,3.6408
73,3.6403
74,3.6398
75,3.6393
76,3.639
77,3.6387
78,3.6385
79,3.6382
80,3.6381
81,3.6379
82,3.6378
83,3.6376
84,3.6376
85,3.6374
86,3.6374
87,3.6373
88,3.6373
89,3.6373
90,3.6373
91,3.6373
92,3.6373
93,3.6373
94,3.6373
95,3.6373
96,3.6374
97,3.6374
98,3.6374
99,3.6374
100,3.6376
101,3.6376
102,3.6378
103,3.6378
104,3.6379
105,3.6379
106,3.6381
107,3.6381
108,3.6382
109,3.6384
110,3.6384
111,3.6385
112,3.6385
113,3.6387
114,3.6389
115,3.639
116,3.639
117,3.6392
118,3.6393
119,3.6395
120,3.6395
121,3.6397
122,3.6398
123,3.64
124,3.64
125,3.6401
126,3.6403
127,3.6405
128,3.6406
129,3.6408
130,3.6409
131,3.6411
132,3.6411
133,3.6412
134,3.6414
135,3.6416
136,3.6417
137,3.6419
138,3.642
139,3.6422
140,3.6424
141,3.6425
142,3.6425
143,3.6427
144,3.6428
145,3.643
146,3.6432
147,3.6433
148,3.6435
149,3.6436
150,3.6438
151,3.6438
152,3.6439
153,3.6441
154,3.6443
155,3.6444
156,3.6446
157,3.6447
158,3.6449
159,3.6451
160,3.6451
161,3.6452
162,3.6454
163,3.6455
164,3.6457
165,3.6459
166,3.646
167,3.6462
168,3.6462
169,3.6463
170,3.6465
171,3.6466
172,3.6468
173,3.6468
174,3.647
175,3.6471
176,3.6473
177,3.6474
178,3.6476
179,3.6476
180,3.6478
181,3.6479
182,3.6481
183,3.6481
184,3.6482
185,3.6484
186,3.6486
187,3.6487
188,3.6487
189,3.6489
190,3.649
191,3.6492
192,3.6492
193,3.6493
194,3.6495
195,3.6495
196,3.6497
197,3.6498
198,3.65
199,3.65
200,3.6501
201,3.6503
202,3.6503
203,3.6505
204,3.6506
205,3.6508
206,3.6508
207,3.6509
208,3.6511
209,3.6511
210,3.6513
211,3.6513
212,3.6514
213,3.6516
214,3.6517
215,3.6517
216,3.6519
217,3.6519
218,3.6521
219,3.6522
220,3.6522
221,3.6524
222,3.6525
223,3.6525
224,3.6527
225,3.6528
226,3.6528
227,3.653
228,3.653
229,3.6532
230,3.6532
231,3.6533
232,3.6535
233,3.6535
234,3.6536
235,3.6536
236,3.6538
237,3.654
238,3.654
239,3.6541
240,3.6541
241,3.6543
242,3.6544
243,3.6544
244,3.6544
245,3.6546
246,3.6548
247,3.6548
248,3.6549
249,3.6549
250,3.6551
251,3.6552
252,3.6552
253,3.6554
254,3.6554
255,3.6555
256,3.6555
257,3.6557
258,3.6557
259,3.6559
260,3.6559
261,3.656
262,3.656
263,3.6562
264,3.6562
265,3.6563
266,3.6563
267,3.6565
268,3.6565
269,3.6567
270,3.6567
271,3.6568
