,voltage
0,3.4148
1,3.4148
2,3.4148
3,3.4148
4,3.4148
5,3.4148
6,3.4148
7,3.4148
8,3.4148
9,3.4148
10,3.4148
11,3.4148
12,3.4148
13,3.4148
14,3.4148
15,3.4148
16,3.4148
17,3.4148
18,3.4148
19,3.4148
20,3.4148
21,3.4148
22,3.4148
23,3.4148
24,3.4148
25,3.4148
26,3.4148
27,3.4148
28,3.4148
29,3.4148
30,3.4148
31,3.4148
32,3.4148
33,3.4148
34,3.4148
35,3.4148
36,3.4148
37,3.4148
38,3.4148
39,3.4148
40,3.4148
41,3.4148
42,3.4148
43,3.4148
44,3.4148
45,3.4148
46,3.4148
47,3.4148
48,3.4148
49,3.4148
50,3.4148
51,3.4148
52,3.4148
53,3.4148
54,3.4148
55,3.4148
56,3.4148
57,3.4148
58,3.4148
59,3.4148
60,3.4148
61,3.4943
62,3.5955
63,3.6285
64,3.6304
65,3.6304
66,3.6298
67,3.6293
68,3.6289
69,3.6284
70,3.6281
71,3.6277
72,3.6276
73,3.6274
74,3.6273
75,3.6271
76,3.6269
77,3.6269
78,3.6269
79,3.6268
80,3.6268
81,3.6269
82,3.6269
83,3.6269
84,3.6269
85,3.6269
86,3.6271
87,3.6271
88,3.6273
89,3.6273
90,3.6274
91,3.6276
92,3.6276
93,3.6277
94,3.6279
95,3.6279
96,3.6281
97,3.6282
98,3.6284
99,3.6285
100,3.6287
101,3.6289
102,3.629
103,3.6292
104,3.6293
105,3.6295
106,3.6296
107,3.6298
108,3.63
109,3.6301
110,3.6303
111,3.6304
112,3.6306
113,3.6308
114,3.6309
115,3.6311
116,3.6312
117,3.6314
118,3.6317
119,3.6319
120,3.632
121,3.6322
122,3.6324
123,3.6325
124,3.6327
125,3.6328
126,3.633
127,3.6331
128,3.6335
129,3.6336
130,3.6338
131,3.6339
132,3.6341
133,3.6343
134,3.6344
135,3.6346
136,3.6347
137,3.6349
138,3.6351
139,3.6352
140,3.6355
141,3.6357
142,3.6358
143,3.636
144,3.6362
145,3.6363
146,3.6365
147,3.6366
148,3.6368
149,3.637
150,3.6371
151,3.6373
152,3.6374
153,3.6376
154,3.6378
155,3.6379
156,3.6381
157,3.6382
158,3.6384
159,3.6385
160,3.6387
161,3.6389
162,3.639
163,3.6392
164,3.6392
165,3.6393
166,3.6395
167,3.6397
168,3.6398
169,3.64
170,3.6401
171,3.6403
172,3.6405
173,3.6406
174,3.6408
175,3.6409
176,3.6409
177,3.6411
178,3.6412
179,3.6414
180,3.6416
181,3.6417
182,3.6419
183,3.6419
184,3.642
185,3.6422
186,3.6424
187,3.6425
188,3.6427
189,3.6427
190,3.6428
191,3.643
192,3.6432
193,3.6433
194,3.6433
195,3.6435
196,3.6436
197,3.6438
198,3.6439
