,voltage
0,3.4221
1,3.4221
2,3.4221
3,3.4221
4,3.4221
5,3.4221
6,3.4221
7,3.4221
8,3.4221
9,3.4221
10,3.4221
11,3.4221
12,3.4221
13,3.4221
14,3.4221
15,3.4221
16,3.4221
17,3.4221
18,3.4221
19,3.4221
20,3.4221
21,3.4221
22,3.4221
23,3.4221
24,3.4221
25,3.4221
26,3.4221
27,3.4221
28,3.4221
29,3.4221
30,3.4221
31,3.4221
32,3.4221
33,3.4221
34,3.4221
35,3.4221
36,3.4221
37,3.4221
38,3.4221
39,3.4221
40,3.4221
41,3.4221
42,3.4221
43,3.4221
44,3.4221
45,3.4221
46,3.4221
47,3.4221
48,3.4221
49,3.4221
50,3.4221
51,3.4221
52,3.4221
53,3.4221
54,3.4221
55,3.4221
56,3.4221
57,3.4221
58,3.4221
59,3.4221
60,3.4221
61,3.5241
62,3.6241
63,3.6388
64,3.642
65,3.6428
66,3.643
67,3.6426
68,3.6423
69,3.642
70,3.6417
71,3.6415
72,3.6412
73,3.641
74,3.6407
75,3.6406
76,3.6406
77,3.6404
78,3.6403
79,3.6403
80,3.6401
81,3.6401
82,3.6401
83,3.6401
84,3.6401
85,3.6401
86,3.6401
87,3.6401
88,3.6401
89,3.6401
90,3.6403
91,3.6403
92,3.6404
93,3.6404
94,3.6406
95,3.6406
96,3.6407
97,3.6407
98,3.6409
99,3.6409
100,3.641
101,3.641
102,3.6412
103,3.6414
104,3.6414
105,3.6415
106,3.6417
107,3.6418
108,3.6418
109,3.642
110,3.6422
111,3.6423
112,3.6423
113,3.6425
114,3.6426
115,3.6428
116,3.643
117,3.6431
118,3.6431
119,3.6433
120,3.6434
121,3.6436
122,3.6437
123,3.6437
124,3.6439
125,3.6441
126,3.6442
127,3.6444
128,3.6445
129,3.6447
130,3.6449
131,3.645
132,3.6452
133,3.6453
134,3.6455
135,3.6455
136,3.6457
137,3.6458
138,3.646
139,3.6461
140,3.6463
141,3.6464
142,3.6466
143,3.6468
144,3.6469
145,3.6471
146,3.6472
147,3.6472
148,3.6474
149,3.6476
150,3.6477
151,3.6479
152,3.648
153,3.6482
154,3.6484
155,3.6485
156,3.6487
157,3.6487
158,3.6488
159,3.649
160,3.6491
161,3.6493
162,3.6495
163,3.6496
164,3.6498
165,3.6498
166,3.6499
167,3.6501
168,3.6503
169,3.6504
170,3.6506
171,3.6506
172,3.6507
173,3.6509
174,3.6511
175,3.6512
176,3.6512
177,3.6514
178,3.6515
179,3.6517
180,3.6517
181,3.6518
182,3.652
183,3.6522
184,3.6523
185,3.6523
186,3.6525
187,3.6526
188,3.6528
189,3.6528
190,3.653
191,3.6531
192,3.6531
193,3.6533
194,3.6534
195,3.6536
196,3.6536
197,3.6538
198,3.6539
199,3.6539
200,3.6541
201,3.6542
202,3.6544
203,3.6544
204,3.6546
205,3.6547
206,3.6547
207,3.6549
208,3.655
209,3.655
210,3.6552
211,3.6553
212,3.6553
213,3.6555
214,3.6557
215,3.6557
216,3.6558
217,3.6558
218,3.656
219,3.6561
220,3.6561
221,3.6563
222,3.6565
223,3.6565
224,3.6566
225,3.6568
226,3.6568
227,3.6569
228,3.6569
229,3.6571
230,3.6573
231,3.6573
232,3.6574
233,3.6574
234,3.6576
235,3.6576
236,3.6577
237,3.6579
238,3.6579
239,3.658
240,3.6582
241,3.6582
242,3.6584
243,3.6584
244,3.6585
245,3.6585
246,3.6587
247,3.6588
248,3.6588
249,3.6588
250,3.659
251,3.6592
252,3.6592
253,3.6593
254,3.6593
255,3.6595
256,3.6595
257,3.6596
258,3.6598
259,3.6598
260,3.66
261,3.66
262,3.6601
263,3.6601
264,3.6603
265,3.6603
266,3.6604
267,3.6604
268,3.6606
269,3.6606
270,3.6607
271,3.6607
272,3.6609
273,3.6609
274,3.6611
275,3.6611
276,3.6612
277,3.6612
278,3.6614
279,3.6614
280,3.6615
281,3.6615
282,3.6617
283,3.6617
284,3.6619
285,3.6619
286,3.662
287,3.662
288,3.6622
289,3.6622
290,3.6622
291,3.6623
292,3.6625
293,3.6625
294,3.6627
295,3.6627
296,3.6627
297,3.6628
