,voltage
0,3.4211
1,3.4213
2,3.4213
3,3.4213
4,3.4213
5,3.4213
6,3.4211
7,3.4213
8,3.4213
9,3.4213
10,3.4211
11,3.4213
12,3.4211
13,3.4211
14,3.4213
15,3.4213
16,3.4213
17,3.4213
18,3.4213
19,3.4213
20,3.4211
21,3.4211
22,3.4211
23,3.4213
24,3.4213
25,3.4211
26,3.4211
27,3.4211
28,3.4213
29,3.4211
30,3.4211
31,3.4211
32,3.4213
33,3.4213
34,3.4211
35,3.4213
36,3.4213
37,3.4213
38,3.4211
39,3.4211
40,3.4211
41,3.4211
42,3.4211
43,3.4211
44,3.4211
45,3.4211
46,3.4213
47,3.4211
48,3.4211
49,3.4211
50,3.4211
51,3.4211
52,3.4211
53,3.4213
54,3.4211
55,3.4211
56,3.4211
57,3.4211
58,3.4211
59,3.4211
60,3.4211
61,3.4992
62,3.6007
63,3.6525
64,3.652
65,3.6503
66,3.6488
67,3.6474
68,3.6461
69,3.6452
70,3.6442
71,3.6436
72,3.643
73,3.6423
74,3.6419
75,3.6414
76,3.6409
77,3.6406
78,3.6403
79,3.6399
80,3.6398
81,3.6395
82,3.6393
83,3.639
84,3.6388
85,3.6387
86,3.6387
87,3.6385
88,3.6384
89,3.6384
90,3.6384
91,3.6382
92,3.6382
93,3.6382
94,3.6382
95,3.6382
96,3.6384
97,3.6384
98,3.6384
99,3.6384
100,3.6385
101,3.6385
102,3.6387
103,3.6387
104,3.6388
105,3.639
106,3.6392
107,3.6393
108,3.6393
109,3.6395
110,3.6396
111,3.6398
112,3.6399
113,3.6401
114,3.6403
115,3.6404
116,3.6406
117,3.6407
118,3.6409
119,3.6411
120,3.6412
121,3.6414
122,3.6415
123,3.6419
124,3.642
125,3.6422
126,3.6423
127,3.6425
128,3.6426
129,3.6428
130,3.643
131,3.6433
132,3.6434
133,3.6436
134,3.6438
135,3.6439
136,3.6441
137,3.6444
138,3.6446
139,3.6447
140,3.6449
141,3.645
142,3.6452
143,3.6453
144,3.6457
145,3.6458
146,3.646
147,3.6461
148,3.6463
149,3.6465
150,3.6466
151,3.6468
152,3.6469
153,3.6473
154,3.6474
155,3.6476
156,3.6477
157,3.6479
158,3.648
159,3.6482
160,3.6484
161,3.6485
162,3.6487
163,3.6488
164,3.649
165,3.6492
166,3.6493
167,3.6495
168,3.6496
169,3.6498
170,3.65
171,3.6501
172,3.6503
173,3.6504
174,3.6506
175,3.6508
176,3.6509
177,3.6511
178,3.6512
179,3.6514
180,3.6515
181,3.6517
182,3.6519
183,3.6519
184,3.652
185,3.6522
186,3.6523
187,3.6525
188,3.6527
189,3.6528
190,3.653
191,3.653
192,3.6531
193,3.6533
194,3.6535
195,3.6536
196,3.6536
197,3.6538
198,3.6539
199,3.6541
200,3.6542
201,3.6544
202,3.6544
203,3.6546
204,3.6547
205,3.6549
206,3.655
207,3.655
208,3.6552
209,3.6554
210,3.6555
211,3.6555
212,3.6557
213,3.6558
214,3.6558
215,3.656
216,3.6562
217,3.6562
218,3.6563
219,3.6565
220,3.6566
221,3.6566
222,3.6568
223,3.6569
224,3.6571
225,3.6571
226,3.6573
227,3.6574
228,3.6574
229,3.6576
230,3.6577
231,3.6577
232,3.6579
233,3.6581
234,3.6581
235,3.6582
236,3.6584
237,3.6584
238,3.6585
239,3.6585
240,3.6587
241,3.6589
242,3.6589
243,3.659
244,3.659
245,3.6592
246,3.6593
247,3.6593
248,3.6595
249,3.6596
250,3.6596
251,3.6598
252,3.6598
253,3.66
254,3.66
255,3.6601
256,3.6603
257,3.6603
258,3.6604
259,3.6604
260,3.6606
261,3.6608
262,3.6608
263,3.6609
264,3.6609
265,3.6611
266,3.6611
267,3.6612
268,3.6612
269,3.6614
270,3.6614
271,3.6616
272,3.6617
273,3.6617
274,3.6619
275,3.6619
276,3.662
277,3.662
278,3.6622
279,3.6622
280,3.6623
281,3.6623
282,3.6625
283,3.6625
284,3.6627
285,3.6627
286,3.6628
287,3.6628
288,3.663
289,3.663
290,3.6631
291,3.6631
292,3.6633
293,3.6633
294,3.6635
295,3.6635
296,3.6636
297,3.6636
298,3.6638
299,3.6638
300,3.6639
301,3.6639
302,3.6641
303,3.6641
304,3.6643
305,3.6643
306,3.6644
307,3.6644
308,3.6646
309,3.6646
310,3.6647
311,3.6647
312,3.6647
313,3.6649
314,3.6649
315,3.665
316,3.665
317,3.6652
318,3.6652
319,3.6654
320,3.6654
321,3.6655
322,3.6655
323,3.6657
324,3.6657
325,3.6657
326,3.6658
327,3.6658
328,3.666
329,3.666
330,3.6662
331,3.6662
332,3.6662
333,3.6663
334,3.6663
335,3.6665
336,3.6665
337,3.6666
338,3.6666
339,3.6668
340,3.6668
341,3.6668
342,3.667
343,3.667
344,3.6671
345,3.6671
346,3.6671
347,3.6673
348,3.6673
349,3.6674
350,3.6674
351,3.6676
352,3.6676
353,3.6678
354,3.6678
355,3.6678
356,3.6679
357,3.6679
358,3.6681
359,3.6681
360,3.6681
361,3.6682
362,3.6682
363,3.6684
364,3.6684
365,3.6685
366,3.6685
367,3.6685
368,3.6687
369,3.6687
370,3.6687
371,3.6689
372,3.6689
373,3.669
374,3.669
375,3.6692
376,3.6692
377,3.6692
378,3.6693
379,3.6693
380,3.6695
381,3.6695
382,3.6695
383,3.6697
384,3.6697
385,3.6698
386,3.6698
387,3.6698
388,3.67
389,3.67
390,3.6701
391,3.6701
392,3.6701
393,3.6703
394,3.6703
395,3.6705
396,3.6705
397,3.6705
398,3.6706
399,3.6706
400,3.6708
401,3.6708
402,3.6708
403,3.6709
404,3.6709
405,3.6709
406,3.6711
407,3.6711
408,3.6712
409,3.6712
410,3.6714
411,3.6714
412,3.6714
413,3.6716
414,3.6716
415,3.6716
416,3.6717
417,3.6717
418,3.6719
419,3.6719
420,3.6719
421,3.672
422,3.672
423,3.6722
424,3.6722
425,3.6722
426,3.6724
427,3.6724
428,3.6724
429,3.6725
430,3.6725
431,3.6725
432,3.6727
433,3.6727
434,3.6728
435,3.6728
436,3.6728
437,3.673
438,3.673
439,3.6732
440,3.6732
441,3.6732
442,3.6733
443,3.6733
444,3.6733
445,3.6735
446,3.6735
447,3.6736
448,3.6736
449,3.6736
450,3.6738
451,3.6738
452,3.6738
453,3.6739
454,3.6739
455,3.6741
456,3.6741
457,3.6741
458,3.6743
459,3.6743
460,3.6743
461,3.6744
462,3.6744
463,3.6746
464,3.6746
465,3.6746
466,3.6747
467,3.6747
468,3.6747
469,3.6749
470,3.6749
471,3.6751
472,3.6751
473,3.6751
