,voltage
0,3.4198
1,3.4198
2,3.4198
3,3.4198
4,3.4198
5,3.4198
6,3.4198
7,3.4198
8,3.4198
9,3.4198
10,3.4198
11,3.4198
12,3.4198
13,3.4198
14,3.4198
15,3.4198
16,3.4198
17,3.4198
18,3.4198
19,3.4198
20,3.4198
21,3.4198
22,3.4198
23,3.4198
24,3.4198
25,3.4198
26,3.4198
27,3.4198
28,3.4198
29,3.4198
30,3.4198
31,3.4198
32,3.4198
33,3.4198
34,3.4198
35,3.4198
36,3.4198
37,3.4198
38,3.4198
39,3.4198
40,3.4198
41,3.4198
42,3.4198
43,3.4198
44,3.4198
45,3.4198
46,3.4196
47,3.4198
48,3.4198
49,3.4198
50,3.4198
51,3.4198
52,3.4198
53,3.4196
54,3.4198
55,3.4198
56,3.4196
57,3.4198
58,3.4198
59,3.4198
60,3.4198
61,3.5424
62,3.6429
63,3.6498
64,3.6452
65,3.6421
66,3.6399
67,3.6382
68,3.6369
69,3.6358
70,3.6348
71,3.634
72,3.6334
73,3.6329
74,3.6325
75,3.632
76,3.6317
77,3.6313
78,3.631
79,3.6309
80,3.6305
81,3.6304
82,3.6304
83,3.6302
84,3.6301
85,3.6301
86,3.6301
87,3.6301
88,3.6299
89,3.6299
90,3.6301
91,3.6301
92,3.6301
93,3.6301
94,3.6302
95,3.6302
96,3.6304
97,3.6304
98,3.6305
99,3.6305
100,3.6307
101,3.6309
102,3.631
103,3.631
104,3.6312
105,3.6313
106,3.6315
107,3.6317
108,3.6318
109,3.6318
110,3.632
111,3.6321
112,3.6323
113,3.6325
114,3.6326
115,3.6328
116,3.6329
117,3.6331
118,3.6332
119,3.6334
120,3.6336
121,3.6337
122,3.6339
123,3.634
124,3.6342
125,3.6344
126,3.6345
127,3.6347
128,3.6348
129,3.635
130,3.6352
131,3.6353
132,3.6356
133,3.6358
134,3.636
135,3.636
136,3.6363
137,3.6364
138,3.6366
139,3.6367
140,3.6369
141,3.6371
142,3.6372
143,3.6372
144,3.6375
145,3.6377
146,3.6379
147,3.6379
148,3.638
149,3.6382
150,3.6383
151,3.6385
152,3.6387
153,3.6388
154,3.639
155,3.6391
156,3.6393
157,3.6394
158,3.6396
159,3.6396
160,3.6398
161,3.6399
162,3.6401
163,3.6402
164,3.6404
165,3.6406
166,3.6406
167,3.6407
168,3.6409
169,3.641
170,3.6412
171,3.6414
172,3.6414
173,3.6415
174,3.6417
175,3.6418
176,3.642
177,3.6421
178,3.6421
179,3.6423
180,3.6425
181,3.6426
182,3.6426
183,3.6428
184,3.6429
185,3.6429
186,3.6431
187,3.6433
188,3.6434
189,3.6436
190,3.6436
191,3.6437
192,3.6439
193,3.6439
194,3.6441
