,voltage
0,3.4192
1,3.4192
2,3.4192
3,3.4192
4,3.4192
5,3.4192
6,3.4192
7,3.4192
8,3.4192
9,3.4192
10,3.4192
11,3.4192
12,3.4192
13,3.4192
14,3.4192
15,3.4192
16,3.4192
17,3.4192
18,3.4192
19,3.4192
20,3.4192
21,3.4192
22,3.4192
23,3.4192
24,3.4192
25,3.4192
26,3.4192
27,3.4192
28,3.4192
29,3.4192
30,3.4192
31,3.4192
32,3.4192
33,3.4192
34,3.4192
35,3.4192
36,3.4192
37,3.4192
38,3.4192
39,3.4194
40,3.4192
41,3.4192
42,3.4194
43,3.4194
44,3.4192
45,3.4192
46,3.4192
47,3.4192
48,3.4192
49,3.4192
50,3.4192
51,3.4194
52,3.4192
53,3.4192
54,3.4192
55,3.4194
56,3.4194
57,3.4194
58,3.4194
59,3.4194
60,3.4192
61,3.5383
62,3.6414
63,3.6765
64,3.669
65,3.6644
66,3.6611
67,3.6587
68,3.6566
69,3.6552
70,3.6538
71,3.6528
72,3.6519
73,3.6511
74,3.6503
75,3.6498
76,3.6492
77,3.6487
78,3.6482
79,3.6479
80,3.6476
81,3.6473
82,3.6471
83,3.6468
84,3.6466
85,3.6465
86,3.6463
87,3.6463
88,3.6461
89,3.646
90,3.646
91,3.646
92,3.646
93,3.646
94,3.646
95,3.646
96,3.646
97,3.646
98,3.646
99,3.6461
100,3.6461
101,3.6463
102,3.6463
103,3.6465
104,3.6465
105,3.6466
106,3.6468
107,3.6468
108,3.6469
109,3.6471
110,3.6473
111,3.6474
112,3.6474
113,3.6476
114,3.6477
115,3.6479
116,3.648
117,3.6482
118,3.6484
119,3.6485
120,3.6487
121,3.6488
122,3.649
123,3.6492
124,3.6493
125,3.6495
126,3.6496
127,3.6498
128,3.65
129,3.6501
130,3.6503
131,3.6504
132,3.6506
133,3.6508
134,3.6509
135,3.6511
136,3.6512
137,3.6514
138,3.6515
139,3.6517
140,3.6519
141,3.652
142,3.6522
143,3.6523
144,3.6525
145,3.6527
146,3.6528
147,3.653
148,3.6531
149,3.6533
150,3.6535
151,3.6536
152,3.6538
153,3.6539
154,3.6541
155,3.6542
156,3.6544
157,3.6546
158,3.6547
159,3.6549
160,3.655
161,3.6552
162,3.6554
163,3.6555
164,3.6557
165,3.6558
166,3.656
167,3.6562
168,3.6562
169,3.6563
170,3.6565
171,3.6566
172,3.6568
173,3.6569
174,3.6571
175,3.6573
176,3.6573
177,3.6574
178,3.6576
179,3.6577
180,3.6579
181,3.6581
182,3.6581
183,3.6582
184,3.6584
185,3.6585
186,3.6587
187,3.6587
188,3.6589
189,3.659
190,3.6592
191,3.6592
192,3.6593
193,3.6595
194,3.6596
195,3.6598
196,3.6598
197,3.66
198,3.6601
199,3.6601
200,3.6603
201,3.6604
202,3.6606
203,3.6606
204,3.6608
205,3.6609
206,3.6609
207,3.6611
208,3.6612
209,3.6614
210,3.6614
211,3.6616
212,3.6616
213,3.6617
214,3.6619
215,3.662
216,3.662
217,3.6622
218,3.6622
219,3.6623
220,3.6625
221,3.6625
222,3.6627
223,3.6627
224,3.6628
225,3.663
226,3.663
227,3.6631
228,3.6633
229,3.6633
230,3.6635
231,3.6635
232,3.6636
233,3.6636
234,3.6638
235,3.6639
236,3.6639
237,3.6641
238,3.6641
239,3.6643
240,3.6644
241,3.6644
242,3.6646
243,3.6646
244,3.6647
245,3.6647
246,3.6649
247,3.6649
248,3.665
249,3.665
250,3.6652
251,3.6652
252,3.6654
253,3.6655
254,3.6655
255,3.6657
256,3.6657
257,3.6658
258,3.6658
259,3.666
260,3.666
261,3.6662
262,3.6662
263,3.6663
264,3.6663
265,3.6665
266,3.6665
267,3.6666
268,3.6666
269,3.6668
270,3.6668
271,3.667
272,3.667
273,3.6671
274,3.6671
275,3.6673
276,3.6673
277,3.6674
278,3.6674
279,3.6674
280,3.6676
281,3.6676
282,3.6678
283,3.6678
284,3.6679
285,3.6679
286,3.6681
287,3.6681
288,3.6682
289,3.6682
290,3.6684
291,3.6684
292,3.6684
293,3.6685
294,3.6685
295,3.6687
296,3.6687
297,3.6689
298,3.6689
299,3.6689
300,3.669
301,3.669
302,3.6692
303,3.6692
304,3.6693
305,3.6693
306,3.6695
307,3.6695
308,3.6695
309,3.6697
310,3.6697
311,3.6698
312,3.6698
313,3.6698
314,3.67
315,3.67
316,3.6701
317,3.6701
318,3.6703
319,3.6703
320,3.6703
321,3.6705
322,3.6705
323,3.6706
324,3.6706
325,3.6706
326,3.6708
327,3.6708
328,3.6709
329,3.6709
330,3.6711
331,3.6711
332,3.6711
333,3.6712
334,3.6712
335,3.6712
336,3.6714
337,3.6714
338,3.6716
339,3.6716
340,3.6716
341,3.6717
342,3.6717
343,3.6717
344,3.6719
345,3.6719
346,3.672
347,3.672
348,3.6722
349,3.6722
350,3.6722
351,3.6724
352,3.6724
353,3.6725
354,3.6725
355,3.6725
356,3.6727
357,3.6727
358,3.6727
359,3.6728
360,3.6728
361,3.673
362,3.673
363,3.673
364,3.6732
365,3.6732
366,3.6732
367,3.6733
368,3.6733
369,3.6735
370,3.6735
371,3.6735
372,3.6736
373,3.6736
374,3.6736
375,3.6738
