,voltage
0,3.4193
1,3.4193
2,3.4193
3,3.4193
4,3.4193
5,3.4193
6,3.4193
7,3.4193
8,3.4193
9,3.4193
10,3.4193
11,3.4193
12,3.4193
13,3.4193
14,3.4193
15,3.4193
16,3.4193
17,3.4193
18,3.4193
19,3.4193
20,3.4193
21,3.4193
22,3.4193
23,3.4193
24,3.4193
25,3.4193
26,3.4193
27,3.4193
28,3.4193
29,3.4193
30,3.4193
31,3.4193
32,3.4193
33,3.4193
34,3.4193
35,3.4193
36,3.4193
37,3.4193
38,3.4193
39,3.4193
40,3.4193
41,3.4193
42,3.4193
43,3.4193
44,3.4193
45,3.4193
46,3.4193
47,3.4193
48,3.4191
49,3.4193
50,3.4193
51,3.4193
52,3.4193
53,3.4193
54,3.4191
55,3.4191
56,3.4193
57,3.4193
58,3.4193
59,3.4191
60,3.4191
61,3.5286
62,3.6296
63,3.6606
64,3.657
65,3.6538
66,3.6513
67,3.6497
68,3.6482
69,3.6473
70,3.6465
71,3.6459
72,3.6454
73,3.6449
74,3.6446
75,3.6443
76,3.6441
77,3.6439
78,3.6438
79,3.6436
80,3.6436
81,3.6435
82,3.6435
83,3.6435
84,3.6435
85,3.6435
86,3.6436
87,3.6436
88,3.6438
89,3.6438
90,3.6439
91,3.6439
92,3.6441
93,3.6443
94,3.6443
95,3.6444
96,3.6446
97,3.6447
98,3.6449
99,3.6451
100,3.6451
101,3.6452
102,3.6454
103,3.6455
104,3.6457
105,3.6459
106,3.646
107,3.6462
108,3.6463
109,3.6465
110,3.6466
111,3.6468
112,3.6471
113,3.6473
114,3.6473
115,3.6476
116,3.6478
117,3.6478
118,3.6479
119,3.6481
120,3.6482
121,3.6484
122,3.6486
123,3.6487
124,3.6489
125,3.649
126,3.6492
127,3.6493
128,3.6495
129,3.6497
130,3.6498
131,3.65
132,3.6501
133,3.6503
134,3.6505
135,3.6505
136,3.6506
137,3.6508
138,3.6509
139,3.6511
140,3.6513
141,3.6514
142,3.6514
143,3.6516
144,3.6517
145,3.6519
146,3.6519
147,3.6521
148,3.6522
149,3.6524
150,3.6525
151,3.6525
152,3.6527
153,3.6528
154,3.653
155,3.653
156,3.6532
157,3.6533
158,3.6535
159,3.6535
160,3.6536
161,3.6536
162,3.6538
163,3.654
164,3.654
165,3.6541
166,3.6543
167,3.6543
168,3.6544
169,3.6546
170,3.6546
171,3.6548
172,3.6548
173,3.6549
174,3.6551
175,3.6551
176,3.6552
177,3.6554
178,3.6554
179,3.6555
180,3.6555
181,3.6557
182,3.6557
183,3.6559
184,3.656
185,3.656
186,3.6562
187,3.6562
188,3.6563
189,3.6563
190,3.6565
191,3.6565
192,3.6567
193,3.6567
194,3.6568
195,3.6568
196,3.657
197,3.6571
198,3.6571
199,3.6573
200,3.6573
201,3.6573
202,3.6575
203,3.6576
204,3.6576
205,3.6578
206,3.6578
207,3.6579
208,3.6579
209,3.6579
210,3.6581
211,3.6581
212,3.6582
213,3.6582
214,3.6584
215,3.6584
216,3.6586
217,3.6586
218,3.6587
219,3.6587
220,3.6589
221,3.6589
222,3.659
223,3.659
224,3.659
225,3.6592
226,3.6592
227,3.6594
228,3.6594
229,3.6595
230,3.6595
231,3.6595
232,3.6597
233,3.6597
234,3.6598
235,3.6598
236,3.66
237,3.66
238,3.66
239,3.6602
240,3.6602
241,3.6603
242,3.6603
243,3.6605
244,3.6605
245,3.6606
246,3.6606
247,3.6606
248,3.6608
249,3.6608
250,3.6609
251,3.6609
252,3.6609
253,3.6611
254,3.6611
255,3.6613
256,3.6613
257,3.6613
258,3.6614
259,3.6614
260,3.6614
261,3.6616
262,3.6616
263,3.6617
264,3.6617
265,3.6619
266,3.6619
267,3.6619
268,3.6621
269,3.6621
270,3.6621
271,3.6622
272,3.6622
273,3.6624
274,3.6624
275,3.6624
276,3.6625
277,3.6625
278,3.6625
279,3.6627
280,3.6627
281,3.6629
282,3.6629
283,3.6629
284,3.663
285,3.663
286,3.6632
287,3.6632
288,3.6632
289,3.6633
290,3.6633
291,3.6635
292,3.6635
293,3.6635
294,3.6635
295,3.6636
296,3.6636
297,3.6638
298,3.6638
299,3.6638
300,3.664
301,3.664
302,3.6641
303,3.6641
304,3.6641
305,3.6641
306,3.6643
307,3.6643
308,3.6644
309,3.6644
310,3.6644
311,3.6646
312,3.6646
313,3.6646
314,3.6648
315,3.6648
316,3.6649
317,3.6649
318,3.6649
319,3.6651
320,3.6651
321,3.6651
322,3.6652
323,3.6652
324,3.6652
325,3.6654
326,3.6654
327,3.6654
328,3.6656
329,3.6656
330,3.6656
331,3.6657
332,3.6657
333,3.6659
334,3.6659
335,3.6659
336,3.666
337,3.666
338,3.666
339,3.6662
340,3.6662
341,3.6662
342,3.6663
343,3.6663
344,3.6663
345,3.6665
346,3.6665
347,3.6667
348,3.6667
349,3.6667
350,3.6668
351,3.6668
352,3.6668
353,3.667
354,3.667
355,3.667
356,3.6671
357,3.6671
358,3.6671
359,3.6673
360,3.6673
361,3.6673
362,3.6675
363,3.6675
364,3.6675
365,3.6676
366,3.6676
367,3.6676
368,3.6678
369,3.6678
370,3.6678
371,3.6679
372,3.6679
373,3.6681
374,3.6681
375,3.6681
376,3.6681
377,3.6683
378,3.6683
379,3.6684
380,3.6684
381,3.6684
382,3.6686
383,3.6686
384,3.6686
385,3.6687
386,3.6687
387,3.6687
388,3.6689
389,3.6689
390,3.669
391,3.669
