,voltage
0,3.3947
1,3.3947
2,3.3947
3,3.3947
4,3.3947
5,3.3947
6,3.3947
7,3.3947
8,3.3947
9,3.3947
10,3.3947
11,3.3947
12,3.3947
13,3.3947
14,3.3947
15,3.3947
16,3.3947
17,3.3947
18,3.3947
19,3.3947
20,3.3947
21,3.3947
22,3.3947
23,3.3947
24,3.3947
25,3.3947
26,3.3947
27,3.3947
28,3.3947
29,3.3947
30,3.3947
31,3.3947
32,3.3947
33,3.3947
34,3.3947
35,3.3947
36,3.3947
37,3.3947
38,3.3947
39,3.3947
40,3.3947
41,3.3947
42,3.3947
43,3.3947
44,3.3947
45,3.3947
46,3.3947
47,3.3947
48,3.3947
49,3.3947
50,3.3947
51,3.3947
52,3.3947
53,3.3947
54,3.3947
55,3.3947
56,3.3947
57,3.3947
58,3.3947
59,3.3947
60,3.3947
61,3.4924
62,3.5965
63,3.6655
64,3.6614
65,3.6575
66,3.6545
67,3.6521
68,3.6502
69,3.6488
70,3.6475
71,3.6466
72,3.6458
73,3.645
74,3.6444
75,3.6439
76,3.6434
77,3.6431
78,3.6426
79,3.6424
80,3.6421
81,3.6418
82,3.6417
83,3.6415
84,3.6413
85,3.6412
86,3.6412
87,3.641
88,3.641
89,3.6409
90,3.6409
91,3.6409
92,3.6409
93,3.6409
94,3.6409
95,3.6409
96,3.6409
97,3.6409
98,3.641
99,3.641
100,3.641
101,3.6412
102,3.6412
103,3.6413
104,3.6413
105,3.6415
106,3.6415
107,3.6417
108,3.6417
109,3.6418
110,3.642
111,3.642
112,3.6421
113,3.6423
114,3.6424
115,3.6424
116,3.6426
117,3.6428
118,3.6429
119,3.6429
120,3.6431
121,3.6432
122,3.6434
123,3.6436
124,3.6437
125,3.6439
126,3.644
127,3.6442
128,3.6442
129,3.6444
130,3.6445
131,3.6447
132,3.6448
133,3.645
134,3.6451
135,3.6453
136,3.6455
137,3.6456
138,3.6458
139,3.6459
140,3.6461
141,3.6463
142,3.6463
143,3.6466
144,3.6466
145,3.6467
146,3.6469
147,3.6471
148,3.6472
149,3.6474
150,3.6475
151,3.6477
152,3.6478
153,3.648
154,3.6482
155,3.6483
156,3.6485
157,3.6486
158,3.6488
159,3.6488
160,3.649
161,3.6491
162,3.6493
163,3.6494
164,3.6496
165,3.6498
166,3.6499
167,3.6501
168,3.6501
169,3.6502
170,3.6504
171,3.6505
172,3.6507
173,3.6509
174,3.651
175,3.651
176,3.6512
177,3.6513
178,3.6515
179,3.6517
180,3.6518
181,3.6518
182,3.652
183,3.6521
184,3.6523
185,3.6523
186,3.6525
187,3.6526
188,3.6528
189,3.6529
190,3.6529
191,3.6531
192,3.6533
193,3.6534
194,3.6534
195,3.6536
196,3.6537
197,3.6539
198,3.6539
199,3.654
200,3.6542
201,3.6544
202,3.6544
203,3.6545
204,3.6547
205,3.6547
206,3.6548
207,3.655
208,3.6552
209,3.6552
210,3.6553
211,3.6553
212,3.6555
213,3.6556
214,3.6558
215,3.6558
216,3.656
217,3.656
218,3.6561
219,3.6563
220,3.6563
221,3.6564
222,3.6566
223,3.6566
224,3.6567
225,3.6569
226,3.6569
227,3.6571
228,3.6572
229,3.6572
230,3.6574
231,3.6574
232,3.6575
233,3.6577
234,3.6577
235,3.6579
236,3.6579
237,3.658
238,3.6582
239,3.6582
240,3.6583
241,3.6583
242,3.6585
243,3.6587
244,3.6587
245,3.6588
246,3.6588
247,3.659
248,3.6591
249,3.6591
250,3.6593
251,3.6593
252,3.6594
253,3.6594
254,3.6596
255,3.6596
256,3.6598
257,3.6599
258,3.6599
259,3.6599
260,3.6601
261,3.6602
262,3.6602
263,3.6604
264,3.6604
265,3.6606
266,3.6606
267,3.6607
268,3.6609
269,3.6609
270,3.661
271,3.661
272,3.6612
273,3.6612
274,3.6614
275,3.6614
276,3.6615
277,3.6615
278,3.6617
279,3.6617
280,3.6618
281,3.6618
282,3.662
283,3.662
284,3.6622
285,3.6622
286,3.6623
287,3.6623
288,3.6625
289,3.6625
290,3.6626
291,3.6626
292,3.6628
293,3.6628
294,3.6629
295,3.6629
296,3.6631
297,3.6631
298,3.6633
299,3.6633
300,3.6634
301,3.6634
302,3.6636
303,3.6636
304,3.6637
305,3.6637
306,3.6637
307,3.6639
308,3.6639
309,3.6641
310,3.6641
311,3.6642
312,3.6642
313,3.6644
314,3.6644
315,3.6645
316,3.6645
317,3.6647
318,3.6647
319,3.6649
320,3.6649
321,3.6649
322,3.665
323,3.665
324,3.6652
325,3.6652
326,3.6653
327,3.6653
328,3.6655
329,3.6655
330,3.6656
331,3.6656
332,3.6658
333,3.6658
334,3.6658
335,3.666
336,3.666
337,3.6661
338,3.6661
339,3.6663
340,3.6663
341,3.6663
342,3.6664
343,3.6664
344,3.6666
345,3.6666
346,3.6668
347,3.6668
348,3.6669
349,3.6669
350,3.6671
351,3.6671
352,3.6671
353,3.6672
354,3.6672
355,3.6674
356,3.6674
357,3.6674
358,3.6676
359,3.6676
360,3.6677
361,3.6677
362,3.6679
363,3.6679
364,3.6679
365,3.668
366,3.668
367,3.6682
368,3.6682
369,3.6682
370,3.6683
371,3.6683
372,3.6685
373,3.6685
374,3.6687
375,3.6687
376,3.6688
377,3.6688
378,3.6688
379,3.669
380,3.669
381,3.6691
382,3.6691
383,3.6691
384,3.6693
385,3.6693
386,3.6695
387,3.6695
388,3.6696
389,3.6696
390,3.6696
391,3.6698
392,3.6698
393,3.6699
394,3.6699
395,3.6699
396,3.6701
397,3.6701
398,3.6703
399,3.6703
400,3.6704
401,3.6704
402,3.6704
403,3.6706
404,3.6706
405,3.6706
406,3.6707
407,3.6707
408,3.6709
409,3.6709
410,3.6709
411,3.671
412,3.671
413,3.6712
414,3.6712
415,3.6714
416,3.6714
417,3.6714
418,3.6715
419,3.6715
420,3.6717
421,3.6717
422,3.6717
423,3.6718
424,3.6718
425,3.672
426,3.672
427,3.672
428,3.6722
429,3.6722
430,3.6723
431,3.6723
432,3.6723
433,3.6725
434,3.6725
435,3.6726
436,3.6726
437,3.6726
438,3.6728
439,3.6728
440,3.673
441,3.673
442,3.673
443,3.6731
444,3.6731
445,3.6733
446,3.6733
447,3.6733
448,3.6734
449,3.6734
450,3.6736
451,3.6736
452,3.6736
453,3.6738
454,3.6738
455,3.6738
456,3.6739
457,3.6739
458,3.6741
459,3.6741
460,3.6741
461,3.6742
462,3.6742
463,3.6744
464,3.6744
465,3.6744
466,3.6745
467,3.6745
468,3.6745
469,3.6747
470,3.6747
471,3.6749
472,3.6749
473,3.6749
474,3.675
475,3.675
476,3.6752
477,3.6752
478,3.6752
479,3.6753
480,3.6753
481,3.6753
482,3.6755
483,3.6755
484,3.6757
485,3.6757
486,3.6757
487,3.6758
488,3.6758
489,3.676
490,3.676
491,3.676
492,3.6761
493,3.6761
494,3.6763
495,3.6763
496,3.6763
497,3.6765
498,3.6765
499,3.6766
500,3.6766
501,3.6766
502,3.6768
503,3.6768
504,3.6768
505,3.6769
506,3.6769
507,3.6769
508,3.6771
509,3.6771
510,3.6772
511,3.6772
512,3.6774
513,3.6774
514,3.6774
515,3.6774
516,3.6776
517,3.6776
518,3.6777
519,3.6777
520,3.6779
521,3.6779
522,3.6779
523,3.678
524,3.678
525,3.678
526,3.6782
527,3.6782
528,3.6784
529,3.6784
530,3.6784
531,3.6785
532,3.6785
533,3.6785
534,3.6787
535,3.6787
536,3.6787
537,3.6788
538,3.6788
539,3.679
540,3.679
541,3.679
542,3.6792
543,3.6792
544,3.6792
545,3.6793
546,3.6793
547,3.6795
548,3.6795
549,3.6795
550,3.6796
551,3.6796
552,3.6798
553,3.6798
554,3.6798
555,3.6799
556,3.6799
557,3.6799
558,3.6801
559,3.6801
560,3.6803
561,3.6803
562,3.6803
563,3.6804
564,3.6804
565,3.6804
566,3.6806
567,3.6806
568,3.6806
569,3.6807
570,3.6807
571,3.6809
572,3.6809
573,3.6809
574,3.6811
575,3.6811
576,3.6812
577,3.6812
578,3.6812
579,3.6814
580,3.6814
581,3.6815
582,3.6815
583,3.6815
584,3.6817
585,3.6817
586,3.6817
587,3.6819
588,3.6819
589,3.6819
590,3.682
591,3.682
592,3.682
593,3.6822
594,3.6822
595,3.6823
596,3.6823
597,3.6823
598,3.6825
599,3.6825
600,3.6825
601,3.6826
602,3.6826
603,3.6828
604,3.6828
605,3.6828
606,3.683
607,3.683
608,3.6831
609,3.6831
610,3.6831
611,3.6833
612,3.6833
613,3.6834
614,3.6834
615,3.6834
616,3.6836
617,3.6836
618,3.6836
619,3.6838
620,3.6838
621,3.6838
622,3.6839
623,3.6839
624,3.6841
625,3.6841
626,3.6841
627,3.6842
628,3.6842
629,3.6842
630,3.6844
631,3.6844
632,3.6846
633,3.6846
634,3.6846
635,3.6847
636,3.6847
637,3.6847
638,3.6849
639,3.6849
640,3.685
641,3.685
642,3.685
643,3.6852
644,3.6852
645,3.6852
646,3.6854
647,3.6854
648,3.6855
649,3.6855
650,3.6857
651,3.6857
652,3.6857
653,3.6858
654,3.6858
655,3.6858
656,3.686
657,3.686
658,3.686
659,3.6861
660,3.6861
661,3.6863
662,3.6863
663,3.6865
664,3.6865
665,3.6865
666,3.6866
667,3.6866
668,3.6866
669,3.6868
670,3.6868
671,3.6869
672,3.6869
673,3.6869
674,3.6871
675,3.6871
676,3.6871
677,3.6873
678,3.6873
679,3.6873
680,3.6874
681,3.6874
682,3.6876
683,3.6876
684,3.6876
685,3.6877
686,3.6877
687,3.6879
688,3.6879
689,3.6879
690,3.6881
691,3.6881
692,3.6881
693,3.6882
694,3.6882
695,3.6884
696,3.6884
697,3.6884
698,3.6885
699,3.6885
700,3.6887
701,3.6887
702,3.6887
703,3.6888
704,3.6888
705,3.689
706,3.689
707,3.689
708,3.6892
709,3.6892
710,3.6892
711,3.6893
712,3.6893
713,3.6895
714,3.6895
715,3.6895
716,3.6896
717,3.6896
718,3.6898
719,3.6898
720,3.6898
721,3.69
722,3.69
723,3.6901
