,voltage
0,3.4133
1,3.4132
2,3.4132
3,3.4132
4,3.4132
5,3.4132
6,3.4132
7,3.4132
8,3.4132
9,3.4132
10,3.4132
11,3.4132
12,3.4132
13,3.4132
14,3.4132
15,3.4132
16,3.4132
17,3.4132
18,3.4132
19,3.4132
20,3.4132
21,3.4132
22,3.4132
23,3.4132
24,3.4132
25,3.4132
26,3.4132
27,3.4132
28,3.4132
29,3.4132
30,3.4132
31,3.4132
32,3.4132
33,3.4132
34,3.4132
35,3.4132
36,3.4132
37,3.4132
38,3.4132
39,3.4132
40,3.4132
41,3.4132
42,3.4132
43,3.4132
44,3.4132
45,3.4132
46,3.4132
47,3.4132
48,3.4132
49,3.4132
50,3.4132
51,3.4132
52,3.4132
53,3.4132
54,3.4132
55,3.4132
56,3.4132
57,3.4132
58,3.4132
59,3.4132
60,3.4132
61,3.51
62,3.6102
63,3.6366
64,3.6369
65,3.636
66,3.635
67,3.6341
68,3.6334
69,3.6328
70,3.6323
71,3.632
72,3.6315
73,3.6314
74,3.6311
75,3.6309
76,3.6307
77,3.6306
78,3.6304
79,3.6304
80,3.6303
81,3.6303
82,3.6303
83,3.6303
84,3.6303
85,3.6303
86,3.6303
87,3.6304
88,3.6304
89,3.6306
90,3.6306
91,3.6307
92,3.6307
93,3.6309
94,3.6311
95,3.6312
96,3.6312
97,3.6314
98,3.6315
99,3.6317
100,3.6318
101,3.632
102,3.6322
103,3.6323
104,3.6325
105,3.6328
106,3.633
107,3.6331
108,3.6333
109,3.6334
110,3.6336
111,3.6339
112,3.6341
113,3.6342
114,3.6344
115,3.6347
116,3.6349
117,3.635
118,3.6352
119,3.6355
120,3.6357
121,3.6358
122,3.636
123,3.6363
124,3.6365
125,3.6366
126,3.6368
127,3.6371
128,3.6372
129,3.6374
130,3.6377
131,3.6379
132,3.638
133,3.6382
134,3.6385
135,3.6387
136,3.6388
137,3.639
138,3.6392
139,3.6395
140,3.6396
141,3.6398
142,3.6399
143,3.6401
144,3.6404
145,3.6406
146,3.6407
147,3.6409
148,3.6411
149,3.6412
150,3.6414
151,3.6417
152,3.6419
153,3.642
154,3.6422
155,3.6423
156,3.6425
157,3.6426
158,3.6428
159,3.643
160,3.6431
161,3.6433
162,3.6434
163,3.6438
164,3.6439
165,3.6441
166,3.6442
167,3.6444
168,3.6446
169,3.6447
170,3.6447
171,3.6449
172,3.6452
173,3.6453
174,3.6453
175,3.6455
176,3.6457
177,3.6458
178,3.646
179,3.6461
180,3.6463
181,3.6465
182,3.6466
183,3.6468
184,3.6469
185,3.6469
186,3.6471
187,3.6473
188,3.6474
189,3.6476
190,3.6477
191,3.6479
192,3.648
193,3.648
194,3.6482
195,3.6484
196,3.6485
197,3.6487
198,3.6488
199,3.6488
200,3.649
201,3.6492
202,3.6493
203,3.6493
204,3.6495
205,3.6496
206,3.6498
207,3.65
208,3.65
209,3.6501
210,3.6503
211,3.6503
212,3.6504
213,3.6506
214,3.6508
215,3.6508
216,3.6509
217,3.6511
218,3.6512
219,3.6512
220,3.6514
221,3.6515
222,3.6515
223,3.6517
224,3.6519
225,3.6519
226,3.652
227,3.6522
228,3.6522
229,3.6523
230,3.6525
231,3.6525
232,3.6527
233,3.6528
234,3.6528
235,3.653
236,3.6531
237,3.6531
238,3.6533
239,3.6533
240,3.6535
241,3.6536
242,3.6536
243,3.6538
244,3.6538
245,3.6539
246,3.6541
247,3.6541
248,3.6542
249,3.6544
250,3.6544
251,3.6546
252,3.6546
253,3.6547
254,3.6547
255,3.6549
256,3.655
257,3.655
258,3.6552
259,3.6552
260,3.6554
261,3.6554
262,3.6555
263,3.6555
264,3.6557
265,3.6558
266,3.6558
267,3.656
268,3.656
269,3.6562
270,3.6562
271,3.6563
272,3.6563
273,3.6565
274,3.6566
275,3.6566
276,3.6568
277,3.6568
278,3.6569
279,3.6569
280,3.6571
281,3.6571
282,3.6573
283,3.6573
284,3.6574
285,3.6574
286,3.6576
287,3.6576
288,3.6577
289,3.6577
290,3.6579
291,3.6579
292,3.6581
293,3.6581
294,3.6582
295,3.6582
296,3.6584
297,3.6584
298,3.6585
299,3.6585
300,3.6587
301,3.6587
302,3.6589
303,3.6589
304,3.659
305,3.659
306,3.6592
307,3.6592
308,3.6593
309,3.6593
310,3.6595
311,3.6595
312,3.6596
313,3.6596
314,3.6596
315,3.6598
316,3.6598
317,3.66
318,3.66
319,3.6601
320,3.6601
321,3.6603
322,3.6603
323,3.6604
324,3.6604
325,3.6606
326,3.6606
327,3.6606
328,3.6608
329,3.6608
330,3.6609
331,3.6609
332,3.6611
333,3.6611
334,3.6612
335,3.6612
336,3.6614
337,3.6614
338,3.6616
339,3.6616
340,3.6616
341,3.6617
342,3.6617
343,3.6619
344,3.6619
345,3.662
346,3.662
347,3.6622
348,3.6622
349,3.6622
350,3.6623
351,3.6623
352,3.6625
353,3.6625
354,3.6627
355,3.6627
356,3.6627
357,3.6628
358,3.6628
359,3.663
360,3.663
361,3.6631
362,3.6631
363,3.6631
364,3.6633
365,3.6633
366,3.6635
367,3.6635
368,3.6635
369,3.6636
370,3.6636
371,3.6638
372,3.6638
373,3.6639
374,3.6639
375,3.6641
376,3.6641
377,3.6641
378,3.6643
379,3.6643
380,3.6644
381,3.6644
382,3.6646
383,3.6646
384,3.6646
385,3.6647
386,3.6647
387,3.6649
388,3.6649
389,3.6649
390,3.665
391,3.665
392,3.6652
393,3.6652
394,3.6652
395,3.6654
396,3.6654
397,3.6655
398,3.6655
399,3.6655
400,3.6657
401,3.6657
402,3.6658
403,3.6658
404,3.666
405,3.666
406,3.666
407,3.6662
408,3.6662
409,3.6663
410,3.6663
411,3.6665
412,3.6665
413,3.6665
414,3.6666
415,3.6666
416,3.6668
417,3.6668
418,3.6668
419,3.667
420,3.667
421,3.6671
422,3.6671
423,3.6671
424,3.6673
425,3.6673
426,3.6674
427,3.6674
428,3.6674
429,3.6676
430,3.6676
431,3.6678
432,3.6678
433,3.6678
434,3.6679
435,3.6679
436,3.6681
437,3.6681
438,3.6681
439,3.6682
440,3.6682
441,3.6684
442,3.6684
443,3.6684
444,3.6685
445,3.6685
446,3.6687
447,3.6687
448,3.6687
449,3.6689
450,3.6689
451,3.669
452,3.669
453,3.669
454,3.6692
455,3.6692
456,3.6693
457,3.6693
458,3.6693
459,3.6695
460,3.6695
461,3.6695
462,3.6697
463,3.6697
464,3.6698
465,3.6698
466,3.6698
467,3.67
468,3.67
469,3.6701
470,3.6701
471,3.6701
472,3.6703
473,3.6703
474,3.6705
475,3.6705
476,3.6705
477,3.6706
478,3.6706
479,3.6706
480,3.6708
481,3.6708
482,3.6709
483,3.6709
484,3.6711
485,3.6711
486,3.6711
487,3.6712
488,3.6712
489,3.6712
490,3.6714
491,3.6714
492,3.6716
493,3.6716
494,3.6717
495,3.6717
496,3.6717
497,3.6719
498,3.6719
499,3.6719
500,3.672
501,3.672
502,3.672
503,3.6722
504,3.6722
505,3.6724
506,3.6724
507,3.6725
508,3.6725
509,3.6725
510,3.6727
511,3.6727
512,3.6727
513,3.6728
514,3.6728
515,3.673
516,3.673
517,3.673
518,3.6732
519,3.6732
520,3.6733
521,3.6733
522,3.6733
523,3.6735
524,3.6735
525,3.6736
526,3.6736
527,3.6736
528,3.6738
529,3.6738
530,3.6738
531,3.6739
532,3.6739
533,3.6741
534,3.6741
535,3.6741
536,3.6743
537,3.6743
538,3.6743
539,3.6744
540,3.6744
541,3.6746
542,3.6746
543,3.6746
544,3.6747
545,3.6747
546,3.6749
547,3.6749
548,3.6749
549,3.6751
550,3.6751
551,3.6752
552,3.6752
553,3.6752
554,3.6754
555,3.6754
556,3.6754
557,3.6755
558,3.6755
559,3.6757
560,3.6757
561,3.6757
562,3.6759
563,3.6759
564,3.676
565,3.676
566,3.676
567,3.6762
568,3.6762
569,3.6763
570,3.6763
571,3.6763
572,3.6765
573,3.6765
574,3.6765
575,3.6766
576,3.6766
577,3.6768
578,3.6768
579,3.6768
580,3.677
581,3.677
582,3.6771
583,3.6771
584,3.6771
585,3.6773
586,3.6773
587,3.6774
588,3.6774
589,3.6774
590,3.6776
591,3.6776
592,3.6776
593,3.6778
594,3.6778
595,3.6779
596,3.6779
597,3.6779
598,3.6781
599,3.6781
600,3.6782
601,3.6782
602,3.6782
603,3.6784
604,3.6784
605,3.6784
606,3.6786
607,3.6786
608,3.6787
609,3.6787
610,3.6789
611,3.6789
612,3.6789
613,3.679
614,3.679
615,3.679
616,3.6792
617,3.6792
618,3.6793
619,3.6793
620,3.6793
621,3.6795
622,3.6795
623,3.6795
624,3.6797
625,3.6797
626,3.6798
627,3.6798
628,3.6798
629,3.68
630,3.68
631,3.6801
632,3.6801
633,3.6801
634,3.6803
635,3.6803
636,3.6803
637,3.6805
638,3.6805
639,3.6806
640,3.6806
641,3.6806
642,3.6808
643,3.6808
644,3.6809
645,3.6809
646,3.6809
647,3.6811
648,3.6811
649,3.6811
650,3.6813
651,3.6813
652,3.6814
653,3.6814
654,3.6816
655,3.6816
656,3.6816
657,3.6817
658,3.6817
659,3.6817
660,3.6819
661,3.6819
662,3.682
663,3.682
664,3.682
665,3.6822
666,3.6822
667,3.6822
668,3.6824
669,3.6824
670,3.6825
671,3.6825
672,3.6825
673,3.6827
674,3.6827
675,3.6828
676,3.6828
677,3.6828
678,3.683
679,3.683
680,3.6832
681,3.6832
682,3.6833
683,3.6833
684,3.6833
685,3.6835
686,3.6835
687,3.6835
688,3.6836
689,3.6836
690,3.6838
691,3.6838
692,3.6838
693,3.684
694,3.684
695,3.6841
696,3.6841
697,3.6841
698,3.6843
699,3.6843
700,3.6844
701,3.6844
702,3.6844
703,3.6846
704,3.6846
705,3.6848
706,3.6848
707,3.6848
708,3.6849
709,3.6849
710,3.6851
711,3.6851
712,3.6851
713,3.6852
714,3.6852
715,3.6852
716,3.6854
717,3.6854
718,3.6855
719,3.6855
720,3.6857
721,3.6857
722,3.6857
723,3.6859
724,3.6859
725,3.686
726,3.686
727,3.686
728,3.6862
729,3.6862
730,3.6863
731,3.6863
732,3.6865
733,3.6865
734,3.6865
735,3.6867
736,3.6867
737,3.6867
738,3.6868
739,3.6868
740,3.687
741,3.687
742,3.687
743,3.6871
744,3.6871
745,3.6873
746,3.6873
747,3.6875
748,3.6875
749,3.6875
750,3.6876
751,3.6876
752,3.6878
753,3.6878
754,3.6878
755,3.6879
756,3.6879
757,3.6881
758,3.6881
759,3.6882
760,3.6882
761,3.6882
762,3.6884
763,3.6884
764,3.6886
765,3.6886
766,3.6886
767,3.6887
768,3.6887
769,3.6889
770,3.6889
771,3.6889
772,3.689
773,3.689
774,3.6892
775,3.6892
776,3.6892
777,3.6894
778,3.6894
779,3.6895
780,3.6895
781,3.6897
782,3.6897
783,3.6897
784,3.6898
785,3.6898
786,3.69
787,3.69
788,3.69
789,3.6902
790,3.6902
791,3.6903
792,3.6903
793,3.6905
794,3.6905
795,3.6905
796,3.6906
797,3.6906
798,3.6908
799,3.6908
800,3.6908
801,3.6909
802,3.6909
803,3.6911
804,3.6911
805,3.6913
806,3.6913
807,3.6913
808,3.6914
809,3.6914
810,3.6916
811,3.6916
812,3.6917
813,3.6917
814,3.6917
815,3.6919
816,3.6919
817,3.6921
818,3.6921
819,3.6922
820,3.6922
821,3.6922
822,3.6924
823,3.6924
824,3.6925
825,3.6925
826,3.6927
827,3.6927
828,3.6927
829,3.6929
830,3.6929
831,3.693
832,3.693
833,3.6932
834,3.6932
835,3.6932
836,3.6933
