,voltage
0,3.4105
1,3.4105
2,3.4105
3,3.4105
4,3.4105
5,3.4105
6,3.4105
7,3.4105
8,3.4105
9,3.4105
10,3.4105
11,3.4105
12,3.4105
13,3.4105
14,3.4105
15,3.4105
16,3.4105
17,3.4105
18,3.4105
19,3.4105
20,3.4105
21,3.4105
22,3.4105
23,3.4105
24,3.4105
25,3.4105
26,3.4105
27,3.4105
28,3.4105
29,3.4105
30,3.4105
31,3.4105
32,3.4105
33,3.4105
34,3.4105
35,3.4105
36,3.4105
37,3.4105
38,3.4105
39,3.4105
40,3.4105
41,3.4105
42,3.4105
43,3.4105
44,3.4105
45,3.4105
46,3.4105
47,3.4105
48,3.4105
49,3.4105
50,3.4105
51,3.4105
52,3.4105
53,3.4105
54,3.4105
55,3.4105
56,3.4104
57,3.4105
58,3.4105
59,3.4105
60,3.4105
61,3.4911
62,3.5917
63,3.6376
64,3.637
65,3.6356
66,3.6343
67,3.6332
68,3.6321
69,3.6315
70,3.6307
71,3.6302
72,3.6297
73,3.6292
74,3.6289
75,3.6287
76,3.6284
77,3.6283
78,3.6281
79,3.628
80,3.628
81,3.6278
82,3.6278
83,3.6276
84,3.6276
85,3.6276
86,3.6276
87,3.6276
88,3.6276
89,3.6276
90,3.6278
91,3.6278
92,3.6278
93,3.6278
94,3.628
95,3.628
96,3.6281
97,3.6283
98,3.6283
99,3.6284
100,3.6286
101,3.6286
102,3.6287
103,3.6289
104,3.6289
105,3.6291
106,3.6292
107,3.6294
108,3.6295
109,3.6297
110,3.6299
111,3.63
112,3.63
113,3.6302
114,3.6303
115,3.6305
116,3.6307
117,3.6308
118,3.631
119,3.6311
120,3.6313
121,3.6315
122,3.6316
123,3.6318
124,3.6319
125,3.6321
126,3.6322
127,3.6324
128,3.6326
129,3.6327
130,3.6329
131,3.633
132,3.6332
133,3.6335
134,3.6335
135,3.6338
136,3.634
137,3.6342
138,3.6343
139,3.6345
140,3.6346
141,3.6348
142,3.6349
143,3.6351
144,3.6353
145,3.6354
146,3.6356
147,3.6357
148,3.6359
149,3.6361
150,3.6362
151,3.6364
152,3.6365
153,3.6367
154,3.6369
155,3.637
156,3.6372
157,3.6373
158,3.6375
159,3.6376
160,3.6378
161,3.638
162,3.6381
163,3.6383
164,3.6383
165,3.6384
166,3.6386
167,3.6388
168,3.6389
169,3.6391
170,3.6392
171,3.6394
172,3.6396
173,3.6397
174,3.6399
175,3.6399
176,3.64
177,3.6402
178,3.6403
179,3.6405
180,3.6407
181,3.6407
182,3.6408
183,3.641
184,3.6411
185,3.6413
186,3.6415
187,3.6416
188,3.6416
189,3.6418
190,3.6419
191,3.6421
192,3.6421
193,3.6423
194,3.6424
195,3.6426
196,3.6427
197,3.6427
198,3.6429
199,3.643
200,3.6432
201,3.6432
202,3.6434
203,3.6435
204,3.6435
205,3.6437
206,3.6438
207,3.644
208,3.644
209,3.6442
210,3.6443
211,3.6443
212,3.6445
213,3.6446
214,3.6448
215,3.6448
216,3.645
217,3.6451
218,3.6451
219,3.6453
220,3.6454
221,3.6454
222,3.6456
223,3.6458
224,3.6458
225,3.6459
226,3.6461
227,3.6461
228,3.6462
229,3.6462
230,3.6464
231,3.6465
232,3.6465
233,3.6467
234,3.6469
235,3.6469
236,3.647
237,3.6472
238,3.6472
239,3.6473
240,3.6473
241,3.6475
242,3.6477
243,3.6477
244,3.6478
245,3.6478
246,3.648
247,3.648
248,3.6481
249,3.6483
250,3.6483
251,3.6485
252,3.6485
253,3.6486
254,3.6488
255,3.6488
256,3.6489
257,3.6489
258,3.6491
259,3.6491
260,3.6492
261,3.6492
262,3.6494
263,3.6494
264,3.6496
265,3.6496
266,3.6497
267,3.6499
268,3.6499
269,3.65
270,3.65
271,3.6502
272,3.6502
273,3.6504
274,3.6504
275,3.6505
276,3.6505
277,3.6507
278,3.6508
279,3.6508
280,3.6508
281,3.651
282,3.651
283,3.6512
284,3.6513
285,3.6513
286,3.6515
287,3.6515
288,3.6516
289,3.6516
290,3.6518
291,3.6518
292,3.6519
293,3.6519
294,3.6521
295,3.6521
296,3.6521
297,3.6523
298,3.6523
299,3.6524
300,3.6524
301,3.6526
302,3.6526
303,3.6527
304,3.6527
305,3.6529
306,3.6529
307,3.6531
308,3.6531
309,3.6532
310,3.6532
311,3.6534
312,3.6534
313,3.6535
314,3.6535
315,3.6537
316,3.6537
317,3.6539
318,3.6539
319,3.654
320,3.654
321,3.6542
322,3.6542
323,3.6542
324,3.6543
325,3.6543
326,3.6545
327,3.6545
328,3.6546
329,3.6546
