,voltage
0,3.4204
1,3.4204
2,3.4203
3,3.4204
4,3.4203
5,3.4203
6,3.4204
7,3.4204
8,3.4203
9,3.4203
10,3.4203
11,3.4203
12,3.4203
13,3.4203
14,3.4203
15,3.4203
16,3.4203
17,3.4203
18,3.4203
19,3.4204
20,3.4203
21,3.4203
22,3.4203
23,3.4203
24,3.4203
25,3.4203
26,3.4203
27,3.4203
28,3.4203
29,3.4203
30,3.4203
31,3.4203
32,3.4203
33,3.4203
34,3.4203
35,3.4203
36,3.4203
37,3.4203
38,3.4203
39,3.4203
40,3.4203
41,3.4203
42,3.4203
43,3.4203
44,3.4203
45,3.4203
46,3.4204
47,3.4203
48,3.4203
49,3.4204
50,3.4203
51,3.4203
52,3.4203
53,3.4203
54,3.4203
55,3.4203
56,3.4203
57,3.4203
58,3.4203
59,3.4203
60,3.4203
61,3.537
62,3.6394
63,3.6703
64,3.6634
65,3.6591
66,3.6561
67,3.6537
68,3.6518
69,3.6502
70,3.649
71,3.6479
72,3.6471
73,3.6463
74,3.6455
75,3.6448
76,3.6444
77,3.6439
78,3.6434
79,3.6431
80,3.6428
81,3.6425
82,3.6421
83,3.642
84,3.6418
85,3.6415
86,3.6415
87,3.6414
88,3.6412
89,3.6412
90,3.641
91,3.641
92,3.641
93,3.641
94,3.641
95,3.641
96,3.641
97,3.641
98,3.641
99,3.6412
100,3.6412
101,3.6412
102,3.6414
103,3.6414
104,3.6415
105,3.6415
106,3.6417
107,3.6417
108,3.6418
109,3.642
110,3.642
111,3.6421
112,3.6423
113,3.6423
114,3.6425
115,3.6426
116,3.6428
117,3.6428
118,3.6429
119,3.6431
120,3.6433
121,3.6434
122,3.6434
123,3.6436
124,3.6437
125,3.6439
126,3.6441
127,3.6442
128,3.6444
129,3.6445
130,3.6447
131,3.6448
132,3.645
133,3.645
134,3.6452
135,3.6453
136,3.6455
137,3.6456
138,3.6458
139,3.646
140,3.6461
141,3.6463
142,3.6464
143,3.6466
144,3.6468
145,3.6468
146,3.6469
147,3.6471
148,3.6472
149,3.6474
150,3.6475
151,3.6477
152,3.6479
153,3.648
154,3.6482
155,3.6482
156,3.6483
157,3.6485
158,3.6487
159,3.6488
160,3.649
161,3.6491
162,3.6491
163,3.6493
164,3.6495
165,3.6496
166,3.6498
167,3.6499
168,3.6501
169,3.6501
170,3.6502
171,3.6504
172,3.6506
173,3.6507
174,3.6507
175,3.6509
176,3.651
177,3.6512
178,3.6514
179,3.6514
180,3.6515
181,3.6517
182,3.6518
183,3.6518
184,3.652
