,voltage
0,3.4167
1,3.4169
2,3.4167
3,3.4167
4,3.4167
5,3.4167
6,3.4169
7,3.4169
8,3.4167
9,3.4167
10,3.4169
11,3.4167
12,3.4167
13,3.4167
14,3.4167
15,3.4167
16,3.4167
17,3.4167
18,3.4167
19,3.4167
20,3.4167
21,3.4167
22,3.4167
23,3.4167
24,3.4167
25,3.4167
26,3.4167
27,3.4167
28,3.4167
29,3.4167
30,3.4167
31,3.4167
32,3.4167
33,3.4167
34,3.4167
35,3.4167
36,3.4167
37,3.4167
38,3.4167
39,3.4167
40,3.4167
41,3.4167
42,3.4167
43,3.4167
44,3.4167
45,3.4167
46,3.4167
47,3.4167
48,3.4167
49,3.4167
50,3.4167
51,3.4167
52,3.4167
53,3.4167
54,3.4167
55,3.4167
56,3.4167
57,3.4167
58,3.4167
59,3.4167
60,3.4167
61,3.4924
62,3.5931
63,3.6198
64,3.6226
65,3.6233
66,3.6234
67,3.6233
68,3.6233
69,3.6231
70,3.6229
71,3.6229
72,3.6228
73,3.6228
74,3.6228
75,3.6228
76,3.6228
77,3.6228
78,3.6228
79,3.6229
80,3.6229
81,3.6229
82,3.6231
83,3.6233
84,3.6233
85,3.6234
86,3.6234
87,3.6236
88,3.6237
89,3.6239
90,3.6241
91,3.6242
92,3.6242
93,3.6244
94,3.6245
95,3.6247
96,3.6248
97,3.625
98,3.6252
99,3.6253
100,3.6255
101,3.6256
102,3.6258
103,3.626
104,3.6261
105,3.6263
106,3.6266
107,3.6268
108,3.6269
109,3.6271
110,3.6272
111,3.6274
112,3.6275
113,3.6277
114,3.6279
115,3.6282
116,3.6283
117,3.6285
118,3.6287
119,3.6288
120,3.629
121,3.6291
122,3.6293
123,3.6295
124,3.6298
125,3.6299
126,3.6301
127,3.6302
128,3.6304
129,3.6306
130,3.6307
131,3.6309
132,3.631
133,3.6312
134,3.6315
135,3.6317
136,3.6318
137,3.632
138,3.6322
139,3.6323
140,3.6325
141,3.6326
142,3.6328
143,3.6329
144,3.6331
145,3.6333
146,3.6334
147,3.6336
148,3.6337
149,3.6339
150,3.6341
151,3.6342
152,3.6344
153,3.6345
154,3.6347
155,3.6349
156,3.635
157,3.6352
158,3.6353
159,3.6355
160,3.6356
161,3.6358
162,3.636
163,3.6361
164,3.6363
165,3.6364
166,3.6366
167,3.6368
168,3.6368
169,3.6369
170,3.6371
171,3.6372
172,3.6374
173,3.6376
174,3.6377
175,3.6379
176,3.6379
177,3.638
178,3.6382
179,3.6383
180,3.6385
181,3.6387
182,3.6388
183,3.6388
184,3.639
185,3.6391
186,3.6393
187,3.6395
188,3.6396
189,3.6396
190,3.6398
191,3.6399
192,3.6399
193,3.6401
194,3.6403
195,3.6404
196,3.6406
197,3.6407
198,3.6407
199,3.6409
200,3.641
201,3.6412
202,3.6412
203,3.6414
204,3.6415
205,3.6415
206,3.6417
207,3.6418
208,3.642
209,3.642
210,3.6422
211,3.6423
212,3.6425
213,3.6425
214,3.6426
215,3.6428
216,3.6428
217,3.643
218,3.6431
219,3.6431
220,3.6433
221,3.6434
222,3.6434
223,3.6436
224,3.6437
225,3.6437
226,3.6439
227,3.6441
228,3.6441
229,3.6442
230,3.6444
231,3.6444
232,3.6445
233,3.6445
234,3.6447
235,3.6449
236,3.6449
237,3.645
238,3.6452
239,3.6452
240,3.6453
241,3.6453
242,3.6455
