,voltage
0,3.4188
1,3.4188
2,3.4188
3,3.4188
4,3.4188
5,3.4188
6,3.4188
7,3.4188
8,3.4188
9,3.4188
10,3.4188
11,3.4188
12,3.4188
13,3.4188
14,3.4188
15,3.4188
16,3.4188
17,3.4188
18,3.4188
19,3.4188
20,3.4188
21,3.4188
22,3.4188
23,3.4188
24,3.4188
25,3.4188
26,3.4188
27,3.4188
28,3.4188
29,3.4188
30,3.4188
31,3.4188
32,3.4188
33,3.4188
34,3.4188
35,3.4188
36,3.4188
37,3.4188
38,3.4188
39,3.4188
40,3.4188
41,3.4188
42,3.4188
43,3.4188
44,3.4188
45,3.4188
46,3.4188
47,3.4188
48,3.4188
49,3.4188
50,3.4188
51,3.4188
52,3.4188
53,3.4188
54,3.4188
55,3.4188
56,3.4188
57,3.4188
58,3.4188
59,3.4188
60,3.4188
61,3.5339
62,3.6356
63,3.6585
64,3.6546
65,3.6516
66,3.6494
67,3.6477
68,3.6464
69,3.6454
70,3.6448
71,3.6442
72,3.6437
73,3.6432
74,3.6429
75,3.6427
76,3.6424
77,3.6424
78,3.6423
79,3.6421
80,3.6421
81,3.6419
82,3.6419
83,3.6419
84,3.6421
85,3.6421
86,3.6421
87,3.6423
88,3.6423
89,3.6424
90,3.6424
91,3.6426
92,3.6427
93,3.6427
94,3.6429
95,3.643
96,3.6432
97,3.6434
98,3.6435
99,3.6437
100,3.6438
101,3.644
102,3.6442
103,3.6443
104,3.6445
105,3.6446
106,3.6448
107,3.645
108,3.6451
109,3.6453
110,3.6456
111,3.6457
112,3.6459
113,3.6461
114,3.6462
115,3.6464
116,3.6465
117,3.6467
118,3.6469
119,3.647
120,3.6472
121,3.6473
122,3.6475
123,3.6477
124,3.6478
125,3.6481
126,3.6483
127,3.6484
128,3.6486
129,3.6488
130,3.6489
131,3.6491
132,3.6492
133,3.6492
134,3.6496
135,3.6496
136,3.6497
137,3.6499
138,3.65
139,3.6502
140,3.6504
141,3.6505
142,3.6507
143,3.6508
144,3.6508
145,3.651
146,3.6511
147,3.6513
148,3.6515
149,3.6516
150,3.6518
151,3.6518
152,3.6519
153,3.6521
154,3.6523
155,3.6523
156,3.6524
157,3.6526
158,3.6527
159,3.6527
160,3.6529
161,3.6531
162,3.6532
163,3.6532
164,3.6534
165,3.6535
166,3.6537
167,3.6537
168,3.6538
169,3.6538
170,3.654
171,3.6542
172,3.6542
173,3.6543
174,3.6545
175,3.6545
176,3.6546
177,3.6548
178,3.6548
179,3.655
180,3.655
181,3.6551
182,3.6551
183,3.6553
184,3.6554
185,3.6554
186,3.6556
187,3.6556
188,3.6558
189,3.6558
190,3.6559
191,3.6559
192,3.6561
193,3.6562
194,3.6562
195,3.6564
196,3.6564
197,3.6565
198,3.6565
199,3.6567
200,3.6567
201,3.6569
202,3.6569
203,3.657
204,3.657
205,3.6572
206,3.6572
207,3.6573
208,3.6573
209,3.6575
210,3.6575
211,3.6577
212,3.6577
213,3.6577
214,3.6578
215,3.658
216,3.658
217,3.6581
218,3.6581
219,3.6581
220,3.6583
221,3.6583
222,3.6585
223,3.6585
224,3.6586
225,3.6586
226,3.6588
227,3.6588
228,3.6588
229,3.6589
230,3.6589
231,3.6591
232,3.6591
233,3.6591
234,3.6592
235,3.6592
236,3.6594
237,3.6594
238,3.6596
239,3.6596
240,3.6596
241,3.6597
242,3.6597
243,3.6599
244,3.6599
245,3.6599
246,3.66
247,3.66
248,3.6602
249,3.6602
250,3.6602
251,3.6604
252,3.6604
253,3.6605
254,3.6605
255,3.6605
256,3.6607
257,3.6607
258,3.6608
259,3.6608
260,3.6608
261,3.661
262,3.661
263,3.6612
264,3.6612
265,3.6612
266,3.6613
267,3.6613
268,3.6615
269,3.6615
270,3.6615
271,3.6616
272,3.6616
273,3.6616
274,3.6618
275,3.6618
276,3.6618
277,3.6619
278,3.6619
279,3.6621
280,3.6621
281,3.6621
282,3.6623
283,3.6623
284,3.6623
285,3.6624
286,3.6624
287,3.6626
288,3.6626
289,3.6626
290,3.6627
291,3.6627
292,3.6627
293,3.6629
294,3.6629
295,3.6629
296,3.6631
297,3.6631
298,3.6632
299,3.6632
300,3.6632
301,3.6634
302,3.6634
303,3.6634
304,3.6635
305,3.6635
306,3.6635
307,3.6637
308,3.6637
309,3.6637
310,3.6639
311,3.6639
312,3.664
313,3.664
314,3.664
315,3.6642
316,3.6642
317,3.6642
318,3.6643
319,3.6643
320,3.6643
321,3.6645
322,3.6645
