,voltage
0,3.4007
1,3.4007
2,3.4007
3,3.4007
4,3.4007
5,3.4007
6,3.4007
7,3.4007
8,3.4007
9,3.4007
10,3.4007
11,3.4007
12,3.4007
13,3.4007
14,3.4007
15,3.4007
16,3.4007
17,3.4007
18,3.4007
19,3.4007
20,3.4007
21,3.4007
22,3.4007
23,3.4007
24,3.4007
25,3.4007
26,3.4007
27,3.4007
28,3.4007
29,3.4007
30,3.4007
31,3.4007
32,3.4007
33,3.4007
34,3.4007
35,3.4007
36,3.4007
37,3.4007
38,3.4007
39,3.4007
40,3.4007
41,3.4007
42,3.4007
43,3.4007
44,3.4007
45,3.4007
46,3.4007
47,3.4007
48,3.4007
49,3.4007
50,3.4007
51,3.4007
52,3.4007
53,3.4007
54,3.4007
55,3.4007
56,3.4007
57,3.4007
58,3.4007
59,3.4007
60,3.4007
61,3.51
62,3.6101
63,3.6555
64,3.6526
65,3.6496
66,3.6471
67,3.6452
68,3.6437
69,3.6425
70,3.6414
71,3.6406
72,3.6399
73,3.6393
74,3.6388
75,3.6383
76,3.638
77,3.6377
78,3.6374
79,3.6371
80,3.6369
81,3.6367
82,3.6366
83,3.6366
84,3.6364
85,3.6363
86,3.6363
87,3.6363
88,3.6363
89,3.6361
90,3.6361
91,3.6361
92,3.6363
93,3.6363
94,3.6363
95,3.6363
96,3.6364
97,3.6364
98,3.6364
99,3.6366
100,3.6366
101,3.6367
102,3.6367
103,3.6369
104,3.6369
105,3.6371
106,3.6372
107,3.6374
108,3.6374
109,3.6375
110,3.6377
111,3.6377
112,3.6379
113,3.638
114,3.6382
115,3.6383
116,3.6385
117,3.6385
118,3.6387
119,3.6388
120,3.639
121,3.6391
122,3.6393
123,3.6394
124,3.6396
125,3.6398
126,3.6399
127,3.6401
128,3.6402
129,3.6404
130,3.6406
131,3.6407
132,3.6409
133,3.641
134,3.641
135,3.6414
136,3.6415
137,3.6415
138,3.6417
139,3.642
140,3.6421
141,3.6423
142,3.6425
143,3.6425
144,3.6426
145,3.6428
146,3.6429
147,3.6431
148,3.6433
149,3.6434
150,3.6436
151,3.6437
152,3.6439
153,3.6441
154,3.6442
155,3.6444
156,3.6445
157,3.6447
158,3.6448
159,3.645
160,3.6452
161,3.6452
162,3.6455
163,3.6455
164,3.6456
165,3.6458
166,3.646
167,3.6461
168,3.6463
169,3.6464
170,3.6466
171,3.6468
172,3.6468
173,3.6469
174,3.6471
175,3.6472
176,3.6474
177,3.6474
178,3.6475
179,3.6477
180,3.6479
181,3.648
182,3.6482
183,3.6482
184,3.6483
185,3.6485
186,3.6487
187,3.6488
188,3.6488
189,3.649
190,3.6491
191,3.6493
192,3.6493
193,3.6495
194,3.6496
195,3.6498
196,3.6498
197,3.6499
198,3.6501
199,3.6502
200,3.6502
201,3.6504
202,3.6506
203,3.6507
204,3.6507
205,3.6509
206,3.651
207,3.651
208,3.6512
209,3.6514
210,3.6514
211,3.6515
212,3.6517
213,3.6517
214,3.6518
215,3.652
216,3.652
217,3.6522
218,3.6523
219,3.6523
220,3.6525
221,3.6525
222,3.6526
223,3.6528
224,3.6528
225,3.6529
226,3.6531
227,3.6531
228,3.6533
229,3.6534
230,3.6534
231,3.6536
232,3.6537
233,3.6537
234,3.6539
235,3.6539
236,3.6541
237,3.6541
238,3.6542
239,3.6544
240,3.6544
241,3.6545
242,3.6545
243,3.6547
244,3.6547
245,3.6549
246,3.655
247,3.655
248,3.6552
249,3.6552
250,3.6553
251,3.6553
252,3.6555
253,3.6557
254,3.6557
255,3.6558
256,3.6558
257,3.656
258,3.656
259,3.6561
260,3.6563
261,3.6563
262,3.6564
263,3.6564
264,3.6564
265,3.6566
266,3.6566
267,3.6568
268,3.6569
269,3.6569
270,3.6571
271,3.6571
272,3.6572
273,3.6572
274,3.6574
275,3.6574
276,3.6576
277,3.6576
278,3.6577
279,3.6577
280,3.6579
281,3.6579
282,3.658
283,3.658
284,3.6582
285,3.6582
286,3.6584
287,3.6584
288,3.6585
289,3.6585
290,3.6587
291,3.6587
292,3.6588
293,3.6588
294,3.659
295,3.659
296,3.6591
297,3.6591
298,3.6591
299,3.6593
300,3.6595
301,3.6595
302,3.6595
303,3.6596
304,3.6596
305,3.6598
306,3.6598
307,3.6599
308,3.6599
309,3.6601
310,3.6601
311,3.6603
312,3.6603
313,3.6604
314,3.6604
315,3.6604
316,3.6606
317,3.6606
318,3.6607
319,3.6609
320,3.6609
321,3.6609
322,3.6611
323,3.6611
324,3.6612
325,3.6612
326,3.6614
327,3.6614
328,3.6614
329,3.6615
330,3.6615
331,3.6617
332,3.6617
333,3.6618
334,3.6618
335,3.662
336,3.662
337,3.662
338,3.6622
339,3.6622
340,3.6623
341,3.6623
342,3.6625
343,3.6625
344,3.6625
345,3.6626
346,3.6626
347,3.6628
348,3.6628
349,3.663
350,3.663
351,3.6631
352,3.6631
353,3.6631
354,3.6633
355,3.6633
356,3.6634
357,3.6634
358,3.6636
359,3.6636
360,3.6636
361,3.6638
362,3.6638
363,3.6639
364,3.6639
365,3.6641
366,3.6641
367,3.6641
368,3.6642
369,3.6642
370,3.6644
371,3.6644
372,3.6645
373,3.6645
374,3.6645
375,3.6647
376,3.6647
377,3.6649
378,3.6649
379,3.665
380,3.665
381,3.665
382,3.665
383,3.6652
384,3.6652
385,3.6653
386,3.6653
387,3.6655
388,3.6655
389,3.6657
390,3.6657
391,3.6657
392,3.6658
393,3.6658
394,3.666
395,3.666
396,3.666
397,3.6661
398,3.6661
399,3.6663
400,3.6663
401,3.6665
402,3.6665
403,3.6665
404,3.6666
405,3.6666
406,3.6666
407,3.6668
408,3.6668
409,3.6669
410,3.6669
411,3.6671
412,3.6671
413,3.6671
414,3.6672
415,3.6672
416,3.6674
417,3.6674
418,3.6674
419,3.6676
420,3.6676
421,3.6677
422,3.6677
423,3.6679
424,3.6679
425,3.6679
426,3.668
427,3.668
428,3.668
429,3.6682
430,3.6682
431,3.6682
432,3.6684
433,3.6684
434,3.6685
435,3.6685
436,3.6687
