,voltage
0,3.4084
1,3.4084
2,3.4084
3,3.4084
4,3.4084
5,3.4084
6,3.4084
7,3.4084
8,3.4084
9,3.4084
10,3.4084
11,3.4084
12,3.4084
13,3.4084
14,3.4084
15,3.4084
16,3.4084
17,3.4084
18,3.4084
19,3.4084
20,3.4084
21,3.4084
22,3.4084
23,3.4084
24,3.4084
25,3.4084
26,3.4084
27,3.4084
28,3.4084
29,3.4084
30,3.4084
31,3.4084
32,3.4084
33,3.4084
34,3.4084
35,3.4084
36,3.4084
37,3.4084
38,3.4084
39,3.4084
40,3.4084
41,3.4084
42,3.4084
43,3.4084
44,3.4084
45,3.4084
46,3.4084
47,3.4084
48,3.4084
49,3.4084
50,3.4084
51,3.4084
52,3.4084
53,3.4084
54,3.4084
55,3.4084
56,3.4084
57,3.4084
58,3.4084
59,3.4084
60,3.4084
61,3.5321
62,3.6323
63,3.6412
64,3.6407
65,3.6388
66,3.6372
67,3.636
68,3.6349
69,3.6341
70,3.6336
71,3.6331
72,3.6328
73,3.6325
74,3.6322
75,3.632
76,3.6318
77,3.6318
78,3.6318
79,3.6317
80,3.6317
81,3.6317
82,3.6317
83,3.6317
84,3.6318
85,3.6318
86,3.6318
87,3.632
88,3.6322
89,3.6322
90,3.6323
91,3.6325
92,3.6325
93,3.6326
94,3.6328
95,3.6329
96,3.6331
97,3.6333
98,3.6334
99,3.6336
100,3.6337
101,3.6339
102,3.6341
103,3.6342
104,3.6344
105,3.6345
106,3.6347
107,3.6349
108,3.635
109,3.6352
110,3.6355
111,3.6356
112,3.6358
113,3.636
114,3.6361
115,3.6363
116,3.6366
117,3.6368
118,3.6369
119,3.6371
120,3.6372
121,3.6374
122,3.6377
123,3.6379
124,3.638
125,3.6382
126,3.6383
127,3.6387
128,3.6388
129,3.639
130,3.6391
131,3.6393
132,3.6395
133,3.6398
134,3.6399
135,3.6401
136,3.6403
137,3.6404
138,3.6406
139,3.6407
140,3.641
141,3.6412
142,3.6414
143,3.6415
144,3.6417
145,3.6418
146,3.642
147,3.6422
148,3.6425
149,3.6426
150,3.6428
151,3.643
152,3.6431
153,3.6433
154,3.6434
155,3.6436
156,3.6437
157,3.6439
158,3.6441
159,3.6442
160,3.6444
161,3.6445
162,3.6447
163,3.6449
164,3.645
165,3.6452
166,3.6453
167,3.6455
168,3.6457
169,3.6458
170,3.646
171,3.6461
172,3.6463
173,3.6464
174,3.6466
175,3.6468
176,3.6468
177,3.6469
178,3.6471
179,3.6472
180,3.6474
181,3.6476
182,3.6477
183,3.6479
184,3.6479
185,3.648
186,3.6482
187,3.6484
188,3.6485
189,3.6487
190,3.6488
191,3.6488
192,3.649
193,3.6491
194,3.6493
195,3.6495
196,3.6495
197,3.6496
198,3.6498
199,3.6499
200,3.6499
201,3.6501
202,3.6503
203,3.6504
204,3.6506
205,3.6506
206,3.6507
207,3.6509
208,3.6509
209,3.6511
210,3.6512
211,3.6514
212,3.6514
213,3.6515
214,3.6517
215,3.6517
216,3.6518
217,3.652
218,3.6522
219,3.6522
220,3.6523
221,3.6523
222,3.6525
223,3.6526
224,3.6526
225,3.6528
226,3.653
227,3.653
228,3.6531
229,3.6533
230,3.6533
231,3.6534
232,3.6536
233,3.6536
234,3.6538
235,3.6538
236,3.6539
237,3.6541
238,3.6541
239,3.6542
240,3.6544
241,3.6544
242,3.6546
243,3.6546
244,3.6547
245,3.6547
246,3.6549
247,3.655
248,3.655
249,3.6552
250,3.6552
251,3.6553
252,3.6553
253,3.6555
254,3.6557
255,3.6557
256,3.6558
257,3.6558
258,3.656
259,3.656
260,3.6561
261,3.6563
262,3.6563
263,3.6565
264,3.6565
265,3.6566
266,3.6566
267,3.6568
268,3.6568
269,3.6569
270,3.6569
271,3.6571
272,3.6571
273,3.6573
274,3.6573
275,3.6574
276,3.6574
277,3.6576
278,3.6576
279,3.6577
280,3.6577
281,3.6579
282,3.6579
283,3.658
284,3.6582
285,3.6582
286,3.6584
287,3.6584
288,3.6584
289,3.6585
290,3.6587
291,3.6587
292,3.6587
293,3.6588
294,3.6588
295,3.659
296,3.659
297,3.6592
298,3.6592
299,3.6593
300,3.6593
301,3.6595
302,3.6595
303,3.6596
304,3.6596
305,3.6598
306,3.6598
307,3.66
308,3.66
309,3.6601
310,3.6601
311,3.6601
312,3.6603
313,3.6603
314,3.6604
315,3.6604
316,3.6606
317,3.6606
318,3.6607
319,3.6607
320,3.6609
321,3.6609
322,3.6609
323,3.6611
324,3.6611
325,3.6612
326,3.6612
327,3.6614
328,3.6614
329,3.6615
330,3.6615
331,3.6617
332,3.6617
333,3.6617
334,3.6619
335,3.6619
336,3.662
337,3.662
338,3.6622
339,3.6622
340,3.6622
341,3.6623
342,3.6623
343,3.6625
344,3.6625
345,3.6625
346,3.6627
347,3.6627
348,3.6628
349,3.6628
350,3.663
351,3.663
352,3.663
353,3.6631
354,3.6631
355,3.6633
356,3.6633
357,3.6634
358,3.6634
359,3.6634
360,3.6636
361,3.6636
362,3.6638
363,3.6638
364,3.6639
365,3.6639
366,3.6639
367,3.6641
368,3.6641
369,3.6642
370,3.6642
371,3.6642
372,3.6644
373,3.6644
374,3.6644
375,3.6646
376,3.6646
