,voltage
0,3.4212
1,3.4212
2,3.4212
3,3.4212
4,3.4212
5,3.4212
6,3.4212
7,3.4212
8,3.4212
9,3.4212
10,3.4212
11,3.4212
12,3.4212
13,3.4212
14,3.4212
15,3.4212
16,3.4212
17,3.4212
18,3.4212
19,3.4212
20,3.4212
21,3.4212
22,3.4212
23,3.4212
24,3.4212
25,3.4212
26,3.4212
27,3.4212
28,3.4212
29,3.4212
30,3.4212
31,3.4212
32,3.4212
33,3.4212
34,3.4212
35,3.4212
36,3.4212
37,3.4212
38,3.4212
39,3.4212
40,3.4212
41,3.4212
42,3.4212
43,3.4212
44,3.4212
45,3.4212
46,3.4212
47,3.4212
48,3.4212
49,3.4212
50,3.4212
51,3.4212
52,3.4212
53,3.4212
54,3.4212
55,3.4212
56,3.4212
57,3.4212
58,3.4212
59,3.4212
60,3.4212
61,3.5217
62,3.6224
63,3.6564
64,3.6513
65,3.6475
66,3.6448
67,3.6426
68,3.641
69,3.6396
70,3.6384
71,3.6376
72,3.6369
73,3.6362
74,3.6357
75,3.6353
76,3.6348
77,3.6346
78,3.6343
79,3.634
80,3.634
81,3.6338
82,3.6337
83,3.6337
84,3.6337
85,3.6337
86,3.6337
87,3.6337
88,3.6337
89,3.6338
90,3.6338
91,3.634
92,3.634
93,3.6342
94,3.6343
95,3.6345
96,3.6346
97,3.6348
98,3.6349
99,3.6351
100,3.6353
101,3.6354
102,3.6356
103,3.6359
104,3.6361
105,3.6362
106,3.6365
107,3.6367
108,3.6369
109,3.637
110,3.6373
111,3.6375
112,3.6376
113,3.638
114,3.6381
115,3.6384
116,3.6386
117,3.6388
118,3.6391
119,3.6392
120,3.6396
121,3.6397
122,3.64
123,3.6402
124,3.6405
125,3.6407
126,3.6408
127,3.6411
128,3.6413
129,3.6415
130,3.6418
131,3.6419
132,3.6423
133,3.6424
134,3.6426
135,3.6429
136,3.643
137,3.6432
138,3.6435
139,3.6437
140,3.6438
141,3.6442
142,3.6443
143,3.6445
144,3.6448
145,3.645
146,3.6451
147,3.6453
148,3.6456
149,3.6458
150,3.6459
151,3.6462
152,3.6464
153,3.6465
154,3.6467
155,3.6469
156,3.6472
157,3.6473
158,3.6475
159,3.6477
160,3.6478
161,3.648
162,3.6483
163,3.6485
164,3.6486
165,3.6488
166,3.6489
167,3.6491
168,3.6492
169,3.6494
170,3.6496
171,3.6497
172,3.6499
173,3.65
174,3.6502
175,3.6505
176,3.6505
177,3.6508
178,3.651
179,3.6512
180,3.6513
181,3.6513
182,3.6515
183,3.6516
184,3.6518
185,3.6519
186,3.6521
187,3.6523
188,3.6524
189,3.6526
190,3.6527
191,3.6529
192,3.6531
193,3.6532
194,3.6534
195,3.6534
196,3.6535
197,3.6537
198,3.6539
199,3.654
200,3.6542
201,3.6543
202,3.6543
203,3.6545
204,3.6546
205,3.6548
206,3.655
207,3.655
208,3.6551
209,3.6553
210,3.6554
211,3.6556
212,3.6556
213,3.6558
214,3.6559
215,3.6561
216,3.6561
217,3.6562
218,3.6564
219,3.6566
220,3.6567
221,3.6567
222,3.6569
223,3.657
224,3.657
225,3.6572
226,3.6573
227,3.6573
228,3.6575
229,3.6577
230,3.6578
231,3.6578
232,3.658
233,3.6581
234,3.6581
235,3.6583
236,3.6585
237,3.6585
238,3.6586
239,3.6588
240,3.6588
241,3.6589
242,3.6591
243,3.6591
244,3.6593
245,3.6593
246,3.6594
247,3.6596
248,3.6596
249,3.6597
250,3.6597
251,3.6599
252,3.6601
253,3.6601
254,3.6602
255,3.6602
256,3.6604
257,3.6605
258,3.6605
259,3.6607
260,3.6607
261,3.6608
262,3.6608
263,3.661
264,3.661
265,3.6612
266,3.6613
267,3.6613
268,3.6615
269,3.6615
270,3.6616
271,3.6616
272,3.6618
273,3.6618
274,3.662
275,3.6621
276,3.6621
277,3.6623
278,3.6623
279,3.6624
280,3.6624
281,3.6626
282,3.6626
283,3.6628
284,3.6628
285,3.6629
286,3.6629
287,3.6631
288,3.6631
289,3.6632
290,3.6632
291,3.6634
292,3.6634
293,3.6635
294,3.6635
295,3.6637
296,3.6637
297,3.6639
298,3.6639
299,3.664
300,3.664
301,3.6642
302,3.6642
303,3.6643
304,3.6643
305,3.6645
306,3.6645
307,3.6647
308,3.6647
309,3.6648
310,3.6648
311,3.665
312,3.665
313,3.6651
314,3.6651
315,3.6653
316,3.6653
317,3.6653
318,3.6655
319,3.6655
320,3.6656
321,3.6656
322,3.6658
323,3.6658
324,3.6659
325,3.6659
326,3.6661
327,3.6661
328,3.6661
329,3.6662
330,3.6662
331,3.6664
332,3.6664
333,3.6666
334,3.6666
335,3.6667
336,3.6667
337,3.6669
338,3.6669
339,3.6669
