,voltage
0,3.4221
1,3.4221
2,3.422
3,3.422
4,3.4221
5,3.422
6,3.4221
7,3.4221
8,3.4221
9,3.4221
10,3.4221
11,3.4221
12,3.4221
13,3.422
14,3.422
15,3.4221
16,3.4221
17,3.4221
18,3.422
19,3.422
20,3.422
21,3.422
22,3.422
23,3.4221
24,3.422
25,3.422
26,3.4221
27,3.4221
28,3.422
29,3.4221
30,3.422
31,3.422
32,3.422
33,3.422
34,3.422
35,3.4221
36,3.422
37,3.422
38,3.4221
39,3.422
40,3.4221
41,3.422
42,3.422
43,3.422
44,3.422
45,3.422
46,3.422
47,3.422
48,3.422
49,3.422
50,3.422
51,3.4221
52,3.422
53,3.422
54,3.422
55,3.422
56,3.422
57,3.422
58,3.422
59,3.422
60,3.422
61,3.5945
62,3.6719
63,3.6638
64,3.6588
65,3.6555
66,3.6531
67,3.6512
68,3.6498
69,3.6485
70,3.6474
71,3.6464
72,3.6457
73,3.645
74,3.6444
75,3.6439
76,3.6434
77,3.6431
78,3.6428
79,3.6425
80,3.6422
81,3.642
82,3.6417
83,3.6415
84,3.6415
85,3.6414
86,3.6412
87,3.6412
88,3.6412
89,3.641
90,3.641
91,3.641
92,3.641
93,3.6412
94,3.6412
95,3.6412
96,3.6412
97,3.6414
98,3.6414
99,3.6415
100,3.6415
101,3.6417
102,3.6418
103,3.6418
104,3.642
105,3.6422
106,3.6423
107,3.6423
108,3.6425
109,3.6426
110,3.6428
111,3.643
112,3.6431
113,3.6433
114,3.6433
115,3.6434
116,3.6436
117,3.6437
118,3.6439
119,3.6441
120,3.6442
121,3.6444
122,3.6445
123,3.6447
124,3.6449
125,3.645
126,3.6452
127,3.6453
128,3.6455
129,3.6457
130,3.6458
131,3.646
132,3.6461
133,3.6463
134,3.6464
135,3.6466
136,3.6468
137,3.6469
138,3.6471
139,3.6472
140,3.6474
141,3.6476
142,3.6477
143,3.6479
144,3.648
145,3.6482
146,3.6484
147,3.6485
148,3.6487
149,3.6488
150,3.649
151,3.6491
152,3.6493
153,3.6495
154,3.6496
155,3.6498
156,3.6499
157,3.6501
158,3.6503
159,3.6504
160,3.6506
161,3.6506
162,3.6509
163,3.6509
164,3.6511
165,3.6512
166,3.6514
167,3.6515
168,3.6517
169,3.6518
170,3.6518
171,3.652
172,3.6522
173,3.6523
174,3.6525
175,3.6526
176,3.6528
177,3.6528
178,3.653
179,3.6531
180,3.6533
181,3.6533
182,3.6534
183,3.6536
184,3.6538
185,3.6539
186,3.6539
187,3.6541
188,3.6542
189,3.6544
190,3.6544
191,3.6546
192,3.6547
193,3.6549
194,3.6549
195,3.655
196,3.6552
197,3.6553
198,3.6553
199,3.6555
200,3.6557
201,3.6557
202,3.6558
203,3.656
204,3.656
205,3.6561
206,3.6563
207,3.6563
208,3.6565
209,3.6566
210,3.6566
211,3.6568
212,3.6569
213,3.6569
214,3.6571
215,3.6573
216,3.6573
217,3.6574
218,3.6574
219,3.6576
220,3.6577
221,3.6577
222,3.6579
223,3.6579
224,3.658
225,3.6582
226,3.6582
227,3.6584
228,3.6585
229,3.6585
230,3.6587
231,3.6587
232,3.6588
233,3.6588
234,3.659
235,3.6592
236,3.6592
237,3.6593
238,3.6593
239,3.6595
240,3.6596
241,3.6596
242,3.6598
243,3.6598
244,3.66
245,3.66
246,3.6601
247,3.6601
248,3.6603
249,3.6603
250,3.6604
251,3.6604
252,3.6606
253,3.6606
254,3.6607
255,3.6607
256,3.6609
257,3.6611
258,3.6611
259,3.6612
260,3.6612
261,3.6614
262,3.6614
263,3.6614
264,3.6615
265,3.6617
266,3.6617
267,3.6619
268,3.6619
269,3.6619
270,3.662
271,3.662
272,3.6622
273,3.6622
274,3.6623
275,3.6623
276,3.6625
277,3.6625
278,3.6627
279,3.6627
280,3.6628
281,3.6628
282,3.663
283,3.663
284,3.6631
285,3.6631
286,3.6633
287,3.6633
288,3.6633
289,3.6634
290,3.6634
291,3.6636
292,3.6636
293,3.6638
294,3.6638
295,3.6639
296,3.6639
297,3.6639
298,3.6641
299,3.6641
300,3.6642
301,3.6642
302,3.6644
303,3.6644
