,voltage
0,3.4156
1,3.4156
2,3.4156
3,3.4156
4,3.4156
5,3.4156
6,3.4156
7,3.4156
8,3.4156
9,3.4156
10,3.4156
11,3.4156
12,3.4156
13,3.4156
14,3.4156
15,3.4156
16,3.4156
17,3.4156
18,3.4156
19,3.4156
20,3.4156
21,3.4156
22,3.4156
23,3.4156
24,3.4156
25,3.4156
26,3.4156
27,3.4156
28,3.4156
29,3.4156
30,3.4156
31,3.4156
32,3.4156
33,3.4156
34,3.4156
35,3.4156
36,3.4156
37,3.4156
38,3.4156
39,3.4156
40,3.4156
41,3.4156
42,3.4156
43,3.4156
44,3.4156
45,3.4156
46,3.4156
47,3.4156
48,3.4156
49,3.4156
50,3.4156
51,3.4156
52,3.4156
53,3.4156
54,3.4156
55,3.4156
56,3.4156
57,3.4156
58,3.4156
59,3.4156
60,3.4156
61,3.5236
62,3.6272
63,3.6628
64,3.6564
65,3.6521
66,3.6493
67,3.6471
68,3.6455
69,3.6444
70,3.6434
71,3.6426
72,3.642
73,3.6415
74,3.6412
75,3.6409
76,3.6405
77,3.6404
78,3.6402
79,3.6401
80,3.6399
81,3.6399
82,3.6399
83,3.6399
84,3.6399
85,3.6399
86,3.6399
87,3.6399
88,3.6401
89,3.6401
90,3.6402
91,3.6402
92,3.6404
93,3.6405
94,3.6407
95,3.6407
96,3.6409
97,3.641
98,3.6412
99,3.6413
100,3.6415
101,3.6417
102,3.6418
103,3.642
104,3.6421
105,3.6423
106,3.6424
107,3.6426
108,3.6428
109,3.6431
110,3.6432
111,3.6434
112,3.6436
113,3.6437
114,3.6439
115,3.644
116,3.6442
117,3.6444
118,3.6445
119,3.6448
120,3.645
121,3.6451
122,3.6453
123,3.6455
124,3.6456
125,3.6458
126,3.6459
127,3.6463
128,3.6464
129,3.6466
130,3.6467
131,3.6469
132,3.6471
133,3.6472
134,3.6474
135,3.6475
136,3.6477
137,3.6478
138,3.648
139,3.6482
140,3.6483
141,3.6485
142,3.6486
143,3.6488
144,3.649
145,3.6491
146,3.6493
147,3.6494
148,3.6496
149,3.6498
150,3.6499
151,3.6501
152,3.6502
153,3.6504
154,3.6505
155,3.6505
156,3.6507
157,3.6509
158,3.651
159,3.6512
160,3.6513
161,3.6515
162,3.6515
163,3.6517
164,3.6518
165,3.652
166,3.6521
167,3.6523
168,3.6523
169,3.6525
170,3.6526
171,3.6528
172,3.6528
173,3.6529
174,3.6531
175,3.6533
176,3.6533
177,3.6534
178,3.6536
179,3.6537
180,3.6537
181,3.6539
182,3.654
