,voltage
0,3.4207
1,3.4207
2,3.4207
3,3.4207
4,3.4207
5,3.4207
6,3.4207
7,3.4207
8,3.4207
9,3.4207
10,3.4207
11,3.4207
12,3.4207
13,3.4207
14,3.4207
15,3.4207
16,3.4207
17,3.4207
18,3.4207
19,3.4207
20,3.4207
21,3.4207
22,3.4207
23,3.4207
24,3.4207
25,3.4207
26,3.4207
27,3.4207
28,3.4207
29,3.4207
30,3.4207
31,3.4207
32,3.4207
33,3.4207
34,3.4207
35,3.4207
36,3.4207
37,3.4207
38,3.4207
39,3.4207
40,3.4207
41,3.4207
42,3.4207
43,3.4207
44,3.4207
45,3.4207
46,3.4207
47,3.4207
48,3.4207
49,3.4207
50,3.4207
51,3.4207
52,3.4207
53,3.4207
54,3.4207
55,3.4207
56,3.4207
57,3.4207
58,3.4207
59,3.4207
60,3.4207
61,3.5527
62,3.6541
63,3.6714
64,3.6661
65,3.6622
66,3.6592
67,3.6568
68,3.6549
69,3.6533
70,3.652
71,3.6509
72,3.6499
73,3.6491
74,3.6485
75,3.6479
76,3.6472
77,3.6468
78,3.6463
79,3.646
80,3.6455
81,3.6452
82,3.645
83,3.6447
84,3.6445
85,3.6442
86,3.6441
87,3.6439
88,3.6437
89,3.6437
90,3.6436
91,3.6436
92,3.6434
93,3.6434
94,3.6434
95,3.6434
96,3.6434
97,3.6434
98,3.6434
99,3.6434
100,3.6434
101,3.6434
102,3.6436
103,3.6436
104,3.6436
105,3.6437
106,3.6437
107,3.6439
108,3.6439
109,3.6441
110,3.6441
111,3.6442
112,3.6444
113,3.6445
114,3.6445
115,3.6447
116,3.6449
117,3.6449
118,3.645
119,3.6452
120,3.6453
121,3.6455
122,3.6457
123,3.6457
124,3.6458
125,3.646
126,3.6461
127,3.6463
128,3.6464
129,3.6466
130,3.6468
131,3.6469
132,3.6469
133,3.6471
134,3.6472
135,3.6474
136,3.6476
137,3.6477
138,3.6479
139,3.648
140,3.6482
141,3.6484
142,3.6485
143,3.6487
144,3.6487
145,3.6488
146,3.649
147,3.6491
148,3.6493
149,3.6495
150,3.6496
151,3.6498
152,3.6499
153,3.6501
154,3.6501
155,3.6503
156,3.6504
157,3.6506
158,3.6507
159,3.6509
160,3.6511
161,3.6512
162,3.6512
163,3.6514
164,3.6515
165,3.6517
166,3.6518
167,3.652
168,3.6522
169,3.6522
170,3.6523
171,3.6525
172,3.6526
173,3.6528
174,3.6528
175,3.653
176,3.6531
177,3.6533
178,3.6534
179,3.6534
180,3.6536
181,3.6538
182,3.6539
183,3.6541
184,3.6541
185,3.6542
186,3.6544
187,3.6545
188,3.6545
189,3.6547
190,3.6549
191,3.6549
192,3.655
193,3.6552
194,3.6553
195,3.6553
196,3.6555
197,3.6557
198,3.6557
199,3.6558
200,3.656
201,3.656
202,3.6561
203,3.6563
204,3.6563
205,3.6565
206,3.6566
207,3.6566
208,3.6568
209,3.6569
210,3.6569
211,3.6571
212,3.6571
213,3.6572
214,3.6574
215,3.6576
216,3.6576
217,3.6577
218,3.6577
219,3.6579
220,3.658
221,3.658
222,3.6582
223,3.6582
224,3.6584
225,3.6585
226,3.6585
227,3.6587
228,3.6587
229,3.6588
230,3.6588
231,3.659
232,3.6592
233,3.6592
234,3.6593
235,3.6593
236,3.6595
237,3.6595
238,3.6596
239,3.6596
240,3.6598
241,3.6599
242,3.6599
243,3.6601
244,3.6601
245,3.6603
246,3.6603
247,3.6604
248,3.6604
249,3.6606
250,3.6606
251,3.6607
252,3.6607
253,3.6609
254,3.6609
255,3.6611
256,3.6611
257,3.6612
258,3.6612
259,3.6614
260,3.6615
261,3.6615
262,3.6615
263,3.6617
264,3.6617
265,3.6619
266,3.6619
267,3.662
268,3.6622
269,3.6622
270,3.6622
271,3.6623
272,3.6623
273,3.6625
274,3.6625
275,3.6626
276,3.6626
277,3.6628
278,3.6628
279,3.663
280,3.663
281,3.6631
282,3.6631
283,3.6631
284,3.6633
285,3.6633
286,3.6634
287,3.6634
288,3.6636
289,3.6636
290,3.6638
291,3.6638
292,3.6639
293,3.6639
294,3.6641
295,3.6641
296,3.6641
297,3.6642
298,3.6642
299,3.6644
300,3.6644
301,3.6646
302,3.6646
303,3.6646
304,3.6647
305,3.6647
306,3.6649
307,3.6649
308,3.665
309,3.665
310,3.665
311,3.6652
312,3.6652
313,3.6653
314,3.6653
315,3.6655
316,3.6655
317,3.6655
318,3.6657
319,3.6657
320,3.6658
321,3.6658
322,3.6658
323,3.666
324,3.666
325,3.6661
326,3.6661
327,3.6663
328,3.6663
329,3.6663
330,3.6665
331,3.6665
332,3.6666
333,3.6666
334,3.6666
335,3.6668
336,3.6668
337,3.6669
338,3.6669
339,3.6669
340,3.6671
341,3.6671
342,3.6673
343,3.6673
344,3.6673
345,3.6674
346,3.6674
347,3.6676
348,3.6676
349,3.6676
350,3.6677
351,3.6677
352,3.6679
353,3.6679
354,3.6679
355,3.668
356,3.668
357,3.6682
358,3.6682
359,3.6682
360,3.6684
361,3.6684
362,3.6685
363,3.6685
364,3.6685
365,3.6687
366,3.6687
367,3.6687
368,3.6688
369,3.6688
370,3.669
371,3.669
372,3.669
373,3.6692
374,3.6692
375,3.6693
376,3.6693
377,3.6693
378,3.6695
379,3.6695
380,3.6695
381,3.6696
382,3.6696
383,3.6698
384,3.6698
385,3.6698
386,3.67
387,3.67
388,3.67
389,3.6701
390,3.6701
391,3.6703
392,3.6703
393,3.6703
394,3.6704
395,3.6704
396,3.6706
397,3.6706
398,3.6706
399,3.6707
400,3.6707
401,3.6707
402,3.6709
403,3.6709
404,3.6711
405,3.6711
406,3.6711
407,3.6712
408,3.6712
409,3.6714
410,3.6714
411,3.6714
412,3.6715
413,3.6715
414,3.6715
415,3.6717
416,3.6717
417,3.6717
418,3.6719
419,3.6719
420,3.672
