,voltage
0,3.4205
1,3.4205
2,3.4205
3,3.4205
4,3.4205
5,3.4205
6,3.4205
7,3.4205
8,3.4205
9,3.4205
10,3.4205
11,3.4205
12,3.4205
13,3.4205
14,3.4205
15,3.4205
16,3.4205
17,3.4205
18,3.4205
19,3.4205
20,3.4205
21,3.4205
22,3.4205
23,3.4205
24,3.4205
25,3.4205
26,3.4205
27,3.4205
28,3.4205
29,3.4205
30,3.4205
31,3.4205
32,3.4205
33,3.4205
34,3.4205
35,3.4205
36,3.4205
37,3.4205
38,3.4205
39,3.4205
40,3.4205
41,3.4205
42,3.4205
43,3.4205
44,3.4205
45,3.4205
46,3.4205
47,3.4205
48,3.4205
49,3.4205
50,3.4205
51,3.4205
52,3.4205
53,3.4205
54,3.4205
55,3.4205
56,3.4205
57,3.4205
58,3.4205
59,3.4205
60,3.4205
61,3.5346
62,3.6364
63,3.649
64,3.6452
65,3.6426
66,3.6406
67,3.6392
68,3.638
69,3.6371
70,3.6363
71,3.6357
72,3.6352
73,3.6347
74,3.6344
75,3.6341
76,3.6337
77,3.6334
78,3.6333
79,3.6331
80,3.633
81,3.6328
82,3.6328
83,3.6326
84,3.6326
85,3.6326
86,3.6325
87,3.6326
88,3.6326
89,3.6326
90,3.6326
91,3.6326
92,3.6328
93,3.6328
94,3.633
95,3.633
96,3.6331
97,3.6333
98,3.6333
99,3.6334
100,3.6336
101,3.6336
102,3.6337
103,3.6339
104,3.6341
105,3.6342
106,3.6344
107,3.6345
108,3.6345
109,3.6347
110,3.6349
111,3.635
112,3.6352
113,3.6353
114,3.6355
115,3.6357
116,3.6358
117,3.636
118,3.6361
119,3.6363
120,3.6364
121,3.6366
122,3.6368
123,3.6369
124,3.6371
125,3.6372
126,3.6376
127,3.6376
128,3.6377
129,3.638
130,3.6382
131,3.6382
132,3.6385
133,3.6387
134,3.6388
135,3.639
136,3.6392
137,3.6393
138,3.6395
139,3.6396
140,3.6398
141,3.6399
142,3.6401
143,3.6401
144,3.6403
145,3.6404
146,3.6406
147,3.6407
148,3.6409
149,3.6411
150,3.6412
151,3.6414
152,3.6415
153,3.6417
154,3.6419
155,3.642
156,3.6422
157,3.6422
158,3.6423
159,3.6425
160,3.6426
161,3.6428
162,3.643
163,3.6431
164,3.6433
165,3.6434
166,3.6434
167,3.6436
168,3.6438
169,3.6439
170,3.6441
171,3.6441
172,3.6442
173,3.6444
174,3.6446
175,3.6447
176,3.6447
177,3.6449
178,3.645
179,3.6452
180,3.6453
181,3.6453
182,3.6455
183,3.6457
184,3.6458
185,3.6458
186,3.646
187,3.6461
188,3.6463
189,3.6463
190,3.6465
191,3.6466
192,3.6466
193,3.6468
194,3.6469
195,3.6469
196,3.6471
197,3.6473
198,3.6474
199,3.6474
200,3.6476
201,3.6477
202,3.6477
203,3.6479
204,3.648
205,3.648
206,3.6482
207,3.6484
208,3.6484
209,3.6485
210,3.6485
211,3.6487
212,3.6488
213,3.6488
214,3.649
215,3.649
216,3.6492
217,3.6493
218,3.6493
219,3.6495
220,3.6496
221,3.6496
222,3.6498
223,3.6498
224,3.65
225,3.6501
226,3.6501
227,3.6503
228,3.6503
229,3.6504
230,3.6504
231,3.6506
232,3.6507
233,3.6507
234,3.6509
235,3.6509
236,3.6511
237,3.6511
238,3.6512
239,3.6514
240,3.6514
