,voltage
0,3.4213
1,3.4213
2,3.4213
3,3.4213
4,3.4213
5,3.4213
6,3.4213
7,3.4213
8,3.4213
9,3.4213
10,3.4213
11,3.4213
12,3.4213
13,3.4213
14,3.4213
15,3.4213
16,3.4213
17,3.4213
18,3.4213
19,3.4213
20,3.4213
21,3.4213
22,3.4213
23,3.4213
24,3.4213
25,3.4213
26,3.4213
27,3.4213
28,3.4213
29,3.4213
30,3.4213
31,3.4213
32,3.4213
33,3.4213
34,3.4213
35,3.4213
36,3.4213
37,3.4213
38,3.4213
39,3.4213
40,3.4213
41,3.4213
42,3.4213
43,3.4213
44,3.4213
45,3.4213
46,3.4213
47,3.4213
48,3.4213
49,3.4213
50,3.4213
51,3.4213
52,3.4213
53,3.4213
54,3.4213
55,3.4213
56,3.4213
57,3.4213
58,3.4213
59,3.4213
60,3.4213
61,3.5275
62,3.6275
63,3.6387
64,3.6418
65,3.643
66,3.643
67,3.6428
68,3.6425
69,3.6422
70,3.6418
71,3.6415
72,3.6412
73,3.641
74,3.6407
75,3.6406
76,3.6404
77,3.6403
78,3.6403
79,3.6401
80,3.6401
81,3.6399
82,3.6399
83,3.6399
84,3.6399
85,3.6399
86,3.6399
87,3.6399
88,3.6399
89,3.6401
90,3.6401
91,3.6401
92,3.6403
93,3.6403
94,3.6403
95,3.6404
96,3.6404
97,3.6406
98,3.6406
99,3.6407
100,3.6409
101,3.6409
102,3.641
103,3.6412
104,3.6412
105,3.6414
106,3.6415
107,3.6417
108,3.6417
109,3.6418
110,3.642
111,3.6422
112,3.6423
113,3.6423
114,3.6425
115,3.6426
116,3.6428
117,3.643
118,3.6431
119,3.6431
120,3.6433
121,3.6434
122,3.6436
123,3.6437
124,3.6439
125,3.6441
126,3.6442
127,3.6444
128,3.6445
129,3.6445
130,3.6447
131,3.6449
132,3.645
133,3.6452
134,3.6453
135,3.6455
136,3.6457
137,3.6458
138,3.646
139,3.6461
140,3.6463
141,3.6464
142,3.6464
143,3.6466
144,3.6468
145,3.6469
146,3.6471
147,3.6472
148,3.6474
149,3.6476
150,3.6477
151,3.6479
152,3.648
153,3.648
154,3.6482
155,3.6484
156,3.6485
157,3.6487
158,3.6488
159,3.649
160,3.6491
161,3.6491
162,3.6493
163,3.6495
164,3.6496
165,3.6498
166,3.6499
167,3.6499
168,3.6501
169,3.6503
170,3.6504
171,3.6506
172,3.6507
173,3.6507
174,3.6509
175,3.6511
176,3.6512
177,3.6514
178,3.6514
179,3.6515
180,3.6517
181,3.6518
182,3.6518
183,3.652
184,3.6522
185,3.6523
186,3.6525
187,3.6525
188,3.6526
189,3.6528
190,3.653
191,3.653
192,3.6531
193,3.6533
194,3.6533
195,3.6534
196,3.6536
197,3.6538
198,3.6538
199,3.6539
200,3.6541
201,3.6541
202,3.6542
203,3.6544
204,3.6544
205,3.6545
206,3.6547
207,3.6547
208,3.6549
209,3.655
210,3.655
211,3.6552
212,3.6553
213,3.6553
214,3.6555
215,3.6557
216,3.6557
217,3.6558
218,3.656
219,3.656
220,3.6561
221,3.6563
222,3.6563
223,3.6565
224,3.6565
225,3.6566
226,3.6568
227,3.6568
228,3.6569
229,3.6569
230,3.6571
231,3.6572
232,3.6572
233,3.6574
234,3.6574
235,3.6576
236,3.6577
237,3.6577
238,3.6579
239,3.6579
240,3.658
241,3.6582
242,3.6582
243,3.6584
244,3.6584
245,3.6585
246,3.6585
247,3.6587
248,3.6587
249,3.6588
250,3.659
251,3.659
252,3.6592
253,3.6592
254,3.6593
255,3.6593
256,3.6595
257,3.6595
258,3.6596
259,3.6596
260,3.6598
261,3.6598
262,3.6599
263,3.6601
264,3.6601
265,3.6603
266,3.6603
267,3.6604
268,3.6604
269,3.6606
270,3.6606
271,3.6607
272,3.6607
273,3.6609
274,3.6609
275,3.6611
276,3.6611
277,3.6612
278,3.6612
279,3.6614
280,3.6614
281,3.6615
282,3.6615
283,3.6617
284,3.6617
285,3.6619
286,3.6619
287,3.662
288,3.662
289,3.6622
290,3.6622
291,3.6623
292,3.6623
293,3.6623
294,3.6625
295,3.6625
296,3.6626
297,3.6626
298,3.6628
299,3.6628
300,3.663
301,3.663
302,3.6631
303,3.6631
304,3.6631
305,3.6633
306,3.6633
307,3.6634
308,3.6634
309,3.6636
310,3.6636
311,3.6638
312,3.6638
313,3.6639
314,3.6639
315,3.6641
316,3.6641
317,3.6641
318,3.6642
319,3.6642
320,3.6644
321,3.6644
322,3.6646
323,3.6646
324,3.6646
325,3.6647
326,3.6647
327,3.6649
328,3.6649
329,3.665
330,3.665
331,3.665
332,3.6652
333,3.6652
334,3.6653
335,3.6653
336,3.6653
337,3.6655
338,3.6655
339,3.6657
340,3.6657
341,3.6658
342,3.6658
343,3.6658
344,3.666
345,3.666
346,3.6661
347,3.6661
348,3.6661
349,3.6663
350,3.6663
351,3.6665
352,3.6665
353,3.6666
354,3.6666
355,3.6666
356,3.6668
357,3.6668
358,3.6669
359,3.6669
360,3.6669
361,3.6671
362,3.6671
363,3.6673
364,3.6673
365,3.6673
366,3.6674
367,3.6674
368,3.6676
369,3.6676
370,3.6676
371,3.6677
372,3.6677
373,3.6677
374,3.6679
375,3.6679
376,3.668
377,3.668
378,3.6682
379,3.6682
380,3.6682
381,3.6684
382,3.6684
383,3.6685
