,voltage
0,3.4217
1,3.4217
2,3.4217
3,3.4217
4,3.4217
5,3.4217
6,3.4217
7,3.4217
8,3.4217
9,3.4217
10,3.4217
11,3.4217
12,3.4217
13,3.4217
14,3.4217
15,3.4217
16,3.4217
17,3.4217
18,3.4217
19,3.4217
20,3.4217
21,3.4217
22,3.4217
23,3.4217
24,3.4217
25,3.4217
26,3.4217
27,3.4217
28,3.4217
29,3.4217
30,3.4217
31,3.4217
32,3.4217
33,3.4217
34,3.4217
35,3.4217
36,3.4217
37,3.4217
38,3.4217
39,3.4217
40,3.4217
41,3.4217
42,3.4217
43,3.4217
44,3.4217
45,3.4217
46,3.4217
47,3.4217
48,3.4217
49,3.4217
50,3.4217
51,3.4217
52,3.4217
53,3.4217
54,3.4217
55,3.4217
56,3.4217
57,3.4217
58,3.4217
59,3.4217
60,3.4217
61,3.5247
62,3.6261
63,3.6685
64,3.6631
65,3.6591
66,3.6561
67,3.6539
68,3.6521
69,3.6507
70,3.6496
71,3.6485
72,3.6477
73,3.6469
74,3.6463
75,3.6456
76,3.6451
77,3.6448
78,3.6444
79,3.644
80,3.6439
81,3.6436
82,3.6434
83,3.6431
84,3.6431
85,3.6429
86,3.6428
87,3.6428
88,3.6426
89,3.6426
90,3.6424
91,3.6424
92,3.6424
93,3.6424
94,3.6426
95,3.6426
96,3.6426
97,3.6426
98,3.6428
99,3.6428
100,3.6429
101,3.6429
102,3.6431
103,3.6431
104,3.6432
105,3.6432
106,3.6434
107,3.6436
108,3.6436
109,3.6437
110,3.6439
111,3.644
112,3.6442
113,3.6442
114,3.6444
115,3.6445
116,3.6447
117,3.6448
118,3.645
119,3.6451
120,3.6451
121,3.6453
122,3.6455
123,3.6456
124,3.6458
125,3.6459
126,3.6461
127,3.6463
128,3.6464
129,3.6466
130,3.6467
131,3.6469
132,3.6471
133,3.6472
134,3.6474
135,3.6475
136,3.6477
137,3.6478
138,3.648
139,3.6482
140,3.6482
141,3.6483
142,3.6485
143,3.6486
144,3.6488
145,3.649
146,3.6491
147,3.6493
148,3.6494
149,3.6496
150,3.6498
151,3.6499
152,3.6501
153,3.6502
154,3.6502
155,3.6504
156,3.6505
157,3.6507
158,3.6509
159,3.651
160,3.6512
161,3.6513
162,3.6515
163,3.6517
164,3.6517
165,3.6518
166,3.652
167,3.6521
168,3.6523
169,3.6525
170,3.6526
171,3.6526
172,3.6528
173,3.6529
174,3.6531
175,3.6533
176,3.6533
177,3.6534
178,3.6536
179,3.6537
180,3.6539
181,3.6539
182,3.654
183,3.6542
184,3.6544
185,3.6544
186,3.6545
187,3.6547
188,3.6548
189,3.6548
190,3.655
191,3.6552
192,3.6553
193,3.6553
194,3.6555
195,3.6556
196,3.6558
197,3.6558
198,3.656
199,3.6561
200,3.6561
201,3.6563
202,3.6564
203,3.6566
