,voltage
0,3.4193
1,3.4193
2,3.4193
3,3.4193
4,3.4193
5,3.4193
6,3.4193
7,3.4193
8,3.4193
9,3.4193
10,3.4193
11,3.4193
12,3.4193
13,3.4193
14,3.4193
15,3.4193
16,3.4193
17,3.4193
18,3.4193
19,3.4193
20,3.4193
21,3.4193
22,3.4193
23,3.4193
24,3.4193
25,3.4193
26,3.4193
27,3.4193
28,3.4193
29,3.4193
30,3.4193
31,3.4193
32,3.4193
33,3.4193
34,3.4193
35,3.4193
36,3.4193
37,3.4193
38,3.4193
39,3.4193
40,3.4193
41,3.4193
42,3.4193
43,3.4193
44,3.4193
45,3.4193
46,3.4193
47,3.4193
48,3.4193
49,3.4193
50,3.4193
51,3.4193
52,3.4193
53,3.4193
54,3.4193
55,3.4193
56,3.4193
57,3.4193
58,3.4193
59,3.4193
60,3.4193
61,3.5447
62,3.6456
63,3.6646
64,3.6613
65,3.6581
66,3.6554
67,3.6532
68,3.6515
69,3.65
70,3.6489
71,3.6478
72,3.647
73,3.6462
74,3.6456
75,3.645
76,3.6445
77,3.644
78,3.6437
79,3.6432
80,3.643
81,3.6427
82,3.6424
83,3.6423
84,3.6421
85,3.6419
86,3.6418
87,3.6416
88,3.6416
89,3.6415
90,3.6415
91,3.6415
92,3.6413
93,3.6413
94,3.6413
95,3.6413
96,3.6413
97,3.6413
98,3.6415
99,3.6415
100,3.6415
101,3.6415
102,3.6416
103,3.6416
104,3.6416
105,3.6418
106,3.6418
107,3.6419
108,3.6419
109,3.6421
110,3.6423
111,3.6423
112,3.6424
113,3.6426
114,3.6427
115,3.6427
116,3.6429
117,3.643
118,3.6432
119,3.6432
120,3.6434
121,3.6435
122,3.6437
123,3.6438
124,3.644
125,3.6442
126,3.6442
127,3.6443
128,3.6445
129,3.6446
130,3.6448
131,3.645
132,3.6451
133,3.6453
134,3.6453
135,3.6456
136,3.6456
137,3.6457
138,3.6459
139,3.6461
140,3.6462
141,3.6464
142,3.6465
143,3.6467
144,3.6469
145,3.647
146,3.6472
147,3.6472
148,3.6473
149,3.6475
150,3.6477
151,3.6478
152,3.648
153,3.6481
154,3.6483
155,3.6483
156,3.6486
157,3.6488
158,3.6488
159,3.6489
160,3.6491
161,3.6492
162,3.6494
163,3.6496
164,3.6497
165,3.6497
166,3.6499
167,3.65
168,3.6502
169,3.6504
170,3.6505
171,3.6505
172,3.6507
173,3.6508
174,3.651
175,3.6511
176,3.6511
177,3.6513
178,3.6515
179,3.6516
180,3.6518
181,3.6518
182,3.6519
183,3.6521
184,3.6523
185,3.6523
186,3.6524
187,3.6526
188,3.6527
189,3.6527
190,3.6529
191,3.6531
192,3.6532
193,3.6532
194,3.6534
195,3.6535
196,3.6535
197,3.6537
198,3.6538
199,3.654
200,3.654
201,3.6542
202,3.6543
203,3.6543
204,3.6545
205,3.6546
206,3.6546
207,3.6548
208,3.6548
209,3.655
210,3.6551
211,3.6551
212,3.6553
213,3.6554
214,3.6554
215,3.6556
216,3.6558
217,3.6558
218,3.6559
219,3.6561
220,3.6561
221,3.6562
222,3.6562
223,3.6564
224,3.6565
225,3.6565
226,3.6567
227,3.6567
228,3.6569
229,3.6569
230,3.657
231,3.6572
232,3.6572
233,3.6573
234,3.6573
235,3.6575
236,3.6577
237,3.6577
238,3.6578
239,3.6578
240,3.658
241,3.658
242,3.6581
243,3.6581
244,3.6583
245,3.6583
246,3.6585
247,3.6585
248,3.6586
249,3.6588
250,3.6588
251,3.6589
252,3.6589
253,3.6591
254,3.6591
255,3.6592
256,3.6592
257,3.6594
258,3.6594
259,3.6596
260,3.6596
261,3.6597
262,3.6597
263,3.6599
264,3.6599
265,3.66
266,3.66
267,3.6602
268,3.6602
269,3.6604
270,3.6604
271,3.6605
272,3.6605
273,3.6607
274,3.6607
275,3.6608
276,3.6608
277,3.661
278,3.661
279,3.6612
280,3.6612
281,3.6612
282,3.6613
283,3.6613
284,3.6615
285,3.6615
286,3.6616
287,3.6616
288,3.6618
289,3.6618
290,3.6619
291,3.6619
292,3.6621
293,3.6621
294,3.6623
295,3.6623
296,3.6623
297,3.6624
298,3.6624
299,3.6626
300,3.6626
301,3.6627
302,3.6627
303,3.6627
304,3.6629
305,3.6629
306,3.6631
307,3.6631
308,3.6632
309,3.6632
310,3.6632
311,3.6634
312,3.6634
313,3.6635
314,3.6635
315,3.6637
316,3.6637
317,3.6639
318,3.6639
319,3.6639
320,3.664
321,3.664
322,3.6642
323,3.6642
324,3.6643
325,3.6643
326,3.6643
327,3.6645
328,3.6645
329,3.6645
330,3.6646
331,3.6646
332,3.6648
333,3.6648
334,3.665
335,3.665
336,3.665
337,3.6651
338,3.6651
339,3.6653
340,3.6653
341,3.6654
342,3.6654
343,3.6654
344,3.6656
345,3.6656
346,3.6658
347,3.6658
348,3.6658
349,3.6659
350,3.6659
351,3.6659
352,3.6661
353,3.6661
354,3.6662
355,3.6662
356,3.6664
357,3.6664
358,3.6664
359,3.6666
360,3.6666
361,3.6667
362,3.6667
363,3.6667
364,3.6669
365,3.6669
366,3.667
367,3.667
368,3.667
369,3.6672
370,3.6672
371,3.6673
372,3.6673
373,3.6673
374,3.6675
375,3.6675
376,3.6677
377,3.6677
378,3.6677
379,3.6678
380,3.6678
381,3.6678
382,3.668
383,3.668
384,3.6681
385,3.6681
386,3.6681
387,3.6683
388,3.6683
389,3.6683
390,3.6685
391,3.6685
