,voltage
0,3.4184
1,3.4184
2,3.4185
3,3.4184
4,3.4184
5,3.4184
6,3.4184
7,3.4184
8,3.4184
9,3.4184
10,3.4185
11,3.4185
12,3.4185
13,3.4185
14,3.4184
15,3.4185
16,3.4185
17,3.4185
18,3.4185
19,3.4185
20,3.4185
21,3.4185
22,3.4185
23,3.4185
24,3.4185
25,3.4185
26,3.4185
27,3.4185
28,3.4185
29,3.4185
30,3.4185
31,3.4185
32,3.4185
33,3.4185
34,3.4185
35,3.4185
36,3.4185
37,3.4185
38,3.4185
39,3.4185
40,3.4185
41,3.4185
42,3.4185
43,3.4185
44,3.4185
45,3.4185
46,3.4185
47,3.4185
48,3.4185
49,3.4185
50,3.4185
51,3.4185
52,3.4185
53,3.4185
54,3.4185
55,3.4185
56,3.4185
57,3.4185
58,3.4185
59,3.4185
60,3.4185
61,3.4945
62,3.596
63,3.6363
64,3.6387
65,3.6392
66,3.639
67,3.6387
68,3.6382
69,3.6379
70,3.6376
71,3.6373
72,3.6371
73,3.637
74,3.6368
75,3.6368
76,3.6366
77,3.6366
78,3.6365
79,3.6365
80,3.6365
81,3.6365
82,3.6365
83,3.6365
84,3.6366
85,3.6366
86,3.6368
87,3.6368
88,3.6368
89,3.637
90,3.6371
91,3.6371
92,3.6373
93,3.6374
94,3.6374
95,3.6376
96,3.6378
97,3.6379
98,3.6381
99,3.6382
100,3.6384
101,3.6384
102,3.6385
103,3.6387
104,3.6389
105,3.639
106,3.6392
107,3.6393
108,3.6395
109,3.6397
110,3.6398
111,3.64
112,3.6401
113,3.6403
114,3.6405
115,3.6406
116,3.6408
117,3.6409
118,3.6411
119,3.6413
120,3.6414
121,3.6416
122,3.6417
123,3.6419
124,3.642
125,3.6422
126,3.6424
127,3.6425
128,3.6427
129,3.6428
130,3.643
131,3.6432
132,3.6433
133,3.6435
134,3.6436
135,3.6438
136,3.644
137,3.6441
138,3.6443
139,3.6444
140,3.6446
141,3.6447
142,3.6449
143,3.6451
144,3.6452
145,3.6454
146,3.6454
147,3.6455
148,3.6457
149,3.6459
150,3.646
151,3.6462
152,3.6463
153,3.6465
154,3.6467
155,3.6468
156,3.647
157,3.647
158,3.6471
159,3.6473
160,3.6474
161,3.6476
162,3.6478
163,3.6478
164,3.6479
165,3.6481
