,voltage
0,3.415
1,3.415
2,3.415
3,3.415
4,3.415
5,3.415
6,3.415
7,3.415
8,3.415
9,3.415
10,3.415
11,3.415
12,3.4149
13,3.415
14,3.4149
15,3.4149
16,3.4149
17,3.415
18,3.415
19,3.4149
20,3.4149
21,3.4149
22,3.4149
23,3.4149
24,3.415
25,3.415
26,3.4149
27,3.4149
28,3.4149
29,3.4149
30,3.4149
31,3.4149
32,3.4149
33,3.4149
34,3.4149
35,3.4149
36,3.4149
37,3.4149
38,3.4149
39,3.4149
40,3.4149
41,3.4149
42,3.4149
43,3.4149
44,3.4149
45,3.4149
46,3.4149
47,3.4149
48,3.4149
49,3.4149
50,3.4149
51,3.4149
52,3.4149
53,3.4149
54,3.4149
55,3.4149
56,3.4149
57,3.4149
58,3.4149
59,3.4149
60,3.4149
61,3.4573
62,3.56
63,3.6329
64,3.6362
65,3.6372
66,3.6375
67,3.6375
68,3.6374
69,3.637
70,3.6369
71,3.6367
72,3.6366
73,3.6364
74,3.6362
75,3.6361
76,3.6361
77,3.6361
78,3.6361
79,3.6361
80,3.6361
81,3.6361
82,3.6361
83,3.6362
84,3.6362
85,3.6364
86,3.6364
87,3.6366
88,3.6366
89,3.6367
90,3.6369
91,3.637
92,3.637
93,3.6372
94,3.6374
95,3.6375
96,3.6377
97,3.6378
98,3.638
99,3.6382
100,3.6383
101,3.6385
102,3.6386
103,3.6386
104,3.6389
105,3.6391
106,3.6393
107,3.6394
108,3.6396
109,3.6397
110,3.6399
111,3.6401
112,3.6402
113,3.6404
114,3.6405
115,3.6407
116,3.6409
117,3.641
118,3.6412
119,3.6415
120,3.6417
121,3.6418
122,3.642
123,3.6421
124,3.6423
125,3.6424
126,3.6426
127,3.6428
128,3.6429
129,3.6431
130,3.6432
131,3.6434
132,3.6436
133,3.6437
134,3.6439
135,3.644
136,3.6442
137,3.6444
138,3.6445
139,3.6447
140,3.6448
141,3.645
142,3.6451
143,3.6453
144,3.6455
145,3.6456
146,3.6458
147,3.6459
148,3.6461
149,3.6461
150,3.6463
151,3.6464
152,3.6466
153,3.6467
154,3.6469
155,3.6471
156,3.6472
157,3.6474
158,3.6475
159,3.6475
160,3.6477
161,3.6478
162,3.648
163,3.6482
164,3.6482
165,3.6483
166,3.6485
167,3.6486
168,3.6488
169,3.649
170,3.649
171,3.6491
172,3.6493
173,3.6494
174,3.6496
175,3.6496
176,3.6498
177,3.6499
178,3.6501
179,3.6502
180,3.6502
181,3.6504
182,3.6505
183,3.6507
184,3.6507
185,3.6509
186,3.651
187,3.6512
188,3.6512
189,3.6513
190,3.6515
191,3.6515
192,3.6517
193,3.6518
194,3.6518
195,3.652
196,3.6521
197,3.6521
198,3.6523
199,3.6525
200,3.6525
201,3.6526
202,3.6528
203,3.6528
204,3.6529
205,3.6531
206,3.6531
207,3.6533
208,3.6534
209,3.6534
210,3.6536
211,3.6537
212,3.6537
213,3.6539
214,3.6539
215,3.654
216,3.6542
217,3.6542
218,3.6544
219,3.6545
220,3.6545
221,3.6547
222,3.6547
223,3.6548
224,3.655
225,3.655
226,3.6552
227,3.6552
228,3.6553
229,3.6553
230,3.6555
231,3.6556
232,3.6556
233,3.6558
234,3.6558
235,3.656
236,3.656
237,3.6561
238,3.6561
239,3.6563
240,3.6563
241,3.6564
242,3.6566
243,3.6566
244,3.6567
245,3.6567
246,3.6569
247,3.6569
248,3.6571
249,3.6571
250,3.6572
251,3.6572
252,3.6574
253,3.6574
254,3.6575
255,3.6575
256,3.6577
257,3.6577
258,3.6579
259,3.6579
260,3.658
261,3.658
262,3.6582
263,3.6582
264,3.6583
265,3.6583
266,3.6585
267,3.6585
268,3.6587
269,3.6587
270,3.6588
271,3.6588
272,3.659
273,3.659
274,3.6591
275,3.6591
276,3.6593
277,3.6593
278,3.6594
279,3.6594
280,3.6596
281,3.6596
282,3.6598
283,3.6598
284,3.6598
285,3.6599
286,3.6599
287,3.6601
288,3.6601
289,3.6602
290,3.6602
291,3.6604
292,3.6604
293,3.6606
294,3.6606
295,3.6607
296,3.6607
297,3.6609
298,3.6609
299,3.6609
300,3.661
301,3.661
302,3.6612
303,3.6612
304,3.6614
305,3.6614
306,3.6614
307,3.6615
308,3.6615
309,3.6617
310,3.6617
311,3.6618
312,3.6618
313,3.662
314,3.662
315,3.662
316,3.6622
317,3.6622
318,3.6623
319,3.6623
320,3.6625
321,3.6625
322,3.6625
323,3.6626
324,3.6626
325,3.6628
326,3.6628
327,3.6628
328,3.6629
329,3.6629
330,3.6631
331,3.6631
332,3.6633
333,3.6633
334,3.6633
335,3.6634
336,3.6634
337,3.6636
338,3.6636
339,3.6636
340,3.6637
341,3.6637
342,3.6639
343,3.6639
344,3.6641
345,3.6641
346,3.6641
347,3.6642
348,3.6642
349,3.6644
350,3.6644
351,3.6644
352,3.6645
353,3.6645
354,3.6647
355,3.6647
356,3.6647
357,3.6649
358,3.6649
359,3.665
360,3.665
361,3.665
362,3.6652
363,3.6652
364,3.6653
365,3.6653
366,3.6653
367,3.6655
368,3.6655
369,3.6656
370,3.6656
371,3.6658
372,3.6658
373,3.6658
374,3.666
375,3.666
376,3.666
377,3.6661
378,3.6661
379,3.6663
380,3.6663
381,3.6663
382,3.6664
383,3.6664
384,3.6666
385,3.6666
386,3.6666
387,3.6668
388,3.6668
389,3.6668
390,3.6669
391,3.6669
392,3.6671
393,3.6671
394,3.6671
395,3.6672
396,3.6672
397,3.6674
398,3.6674
399,3.6674
400,3.6676
401,3.6676
402,3.6676
403,3.6677
404,3.6677
405,3.6679
406,3.6679
407,3.6679
408,3.668
409,3.668
410,3.6682
411,3.6682
412,3.6682
413,3.6683
414,3.6683
415,3.6683
416,3.6685
417,3.6685
418,3.6687
419,3.6687
420,3.6688
421,3.6688
422,3.6688
423,3.669
424,3.669
425,3.669
426,3.6691
427,3.6691
428,3.6693
429,3.6693
430,3.6693
431,3.6695
432,3.6695
433,3.6695
434,3.6696
435,3.6696
436,3.6698
437,3.6698
438,3.6698
439,3.6699
440,3.6699
441,3.6699
442,3.6701
443,3.6701
444,3.6703
445,3.6703
446,3.6703
447,3.6704
448,3.6704
449,3.6706
450,3.6706
451,3.6706
452,3.6706
453,3.6707
454,3.6707
455,3.6709
456,3.6709
457,3.6709
458,3.671
459,3.671
460,3.6712
461,3.6712
462,3.6712
463,3.6714
464,3.6714
465,3.6714
466,3.6715
467,3.6715
468,3.6717
469,3.6717
470,3.6717
471,3.6718
472,3.6718
473,3.6718
474,3.672
475,3.672
476,3.6722
477,3.6722
478,3.6722
479,3.6723
480,3.6723
481,3.6723
482,3.6725
483,3.6725
484,3.6726
485,3.6726
486,3.6726
487,3.6728
488,3.6728
489,3.6728
490,3.673
491,3.673
492,3.673
493,3.6731
494,3.6731
495,3.6733
496,3.6733
497,3.6733
498,3.6734
499,3.6734
500,3.6734
501,3.6736
502,3.6736
503,3.6738
504,3.6738
505,3.6738
506,3.6739
507,3.6739
508,3.6739
509,3.6741
510,3.6741
511,3.6742
512,3.6742
513,3.6742
514,3.6744
515,3.6744
516,3.6744
517,3.6745
518,3.6745
519,3.6745
520,3.6747
521,3.6747
522,3.6749
523,3.6749
524,3.6749
525,3.675
526,3.675
527,3.675
528,3.6752
529,3.6752
530,3.6753
531,3.6753
532,3.6753
533,3.6755
534,3.6755
535,3.6755
536,3.6757
537,3.6757
538,3.6757
539,3.6758
540,3.6758
541,3.676
542,3.676
543,3.676
544,3.6761
545,3.6761
546,3.6761
547,3.6763
548,3.6763
549,3.6765
550,3.6765
551,3.6765
552,3.6766
553,3.6766
554,3.6766
555,3.6768
556,3.6768
557,3.6769
558,3.6769
559,3.6769
560,3.6771
561,3.6771
562,3.6771
563,3.6772
564,3.6772
565,3.6772
566,3.6774
567,3.6774
568,3.6776
569,3.6776
570,3.6776
571,3.6777
572,3.6777
573,3.6779
574,3.6779
575,3.6779
576,3.678
577,3.678
578,3.678
579,3.6782
580,3.6782
581,3.6784
582,3.6784
583,3.6784
584,3.6785
585,3.6785
586,3.6785
587,3.6787
588,3.6787
589,3.6787
590,3.6788
591,3.6788
592,3.679
593,3.679
594,3.679
595,3.6792
596,3.6792
597,3.6792
598,3.6793
599,3.6793
600,3.6795
601,3.6795
602,3.6795
603,3.6796
604,3.6796
605,3.6796
606,3.6798
607,3.6798
608,3.6799
609,3.6799
610,3.6799
611,3.6801
612,3.6801
613,3.6803
614,3.6803
615,3.6803
616,3.6804
617,3.6804
618,3.6804
619,3.6806
620,3.6806
621,3.6807
622,3.6807
623,3.6807
624,3.6809
625,3.6809
626,3.6809
627,3.6811
628,3.6811
629,3.6812
630,3.6812
631,3.6812
632,3.6814
633,3.6814
634,3.6815
635,3.6815
636,3.6815
637,3.6817
638,3.6817
639,3.6817
640,3.6819
641,3.6819
642,3.682
643,3.682
644,3.682
645,3.6822
646,3.6822
647,3.6822
648,3.6823
649,3.6823
650,3.6825
651,3.6825
652,3.6825
653,3.6826
654,3.6826
655,3.6828
656,3.6828
657,3.6828
658,3.683
659,3.683
660,3.683
661,3.6831
662,3.6831
663,3.6831
664,3.6833
665,3.6833
666,3.6834
667,3.6834
668,3.6834
669,3.6836
670,3.6836
671,3.6838
672,3.6838
673,3.6838
674,3.6839
675,3.6839
676,3.6841
677,3.6841
678,3.6841
679,3.6842
680,3.6842
681,3.6842
682,3.6844
683,3.6844
684,3.6846
685,3.6846
686,3.6846
687,3.6847
688,3.6847
689,3.6847
690,3.6849
691,3.6849
692,3.685
693,3.685
694,3.6852
695,3.6852
696,3.6852
697,3.6854
698,3.6854
699,3.6854
700,3.6855
701,3.6855
702,3.6857
703,3.6857
704,3.6857
705,3.6858
706,3.6858
707,3.686
708,3.686
709,3.686
710,3.6861
711,3.6861
712,3.6863
713,3.6863
714,3.6863
715,3.6865
716,3.6865
717,3.6866
718,3.6866
719,3.6866
720,3.6868
721,3.6868
722,3.6869
723,3.6869
724,3.6869
725,3.6871
726,3.6871
727,3.6873
728,3.6873
729,3.6873
730,3.6874
731,3.6874
732,3.6876
733,3.6876
734,3.6876
735,3.6877
736,3.6877
737,3.6879
