,voltage
0,3.4202
1,3.4202
2,3.4202
3,3.4202
4,3.4202
5,3.4202
6,3.4202
7,3.4202
8,3.4202
9,3.4202
10,3.4202
11,3.4202
12,3.4202
13,3.4202
14,3.4202
15,3.4202
16,3.4202
17,3.4202
18,3.4202
19,3.4202
20,3.4202
21,3.4202
22,3.4202
23,3.4202
24,3.4203
25,3.4202
26,3.4202
27,3.4202
28,3.4202
29,3.4202
30,3.4202
31,3.4202
32,3.4203
33,3.4202
34,3.4203
35,3.4202
36,3.4203
37,3.4203
38,3.4203
39,3.4202
40,3.4202
41,3.4202
42,3.4203
43,3.4202
44,3.4202
45,3.4202
46,3.4203
47,3.4203
48,3.4203
49,3.4203
50,3.4203
51,3.4202
52,3.4203
53,3.4202
54,3.4202
55,3.4203
56,3.4203
57,3.4203
58,3.4203
59,3.4203
60,3.4202
61,3.5176
62,3.6192
63,3.6556
64,3.651
65,3.648
66,3.6458
67,3.644
68,3.6426
69,3.6415
70,3.6405
71,3.6397
72,3.6391
73,3.6385
74,3.638
75,3.6375
76,3.6372
77,3.6369
78,3.6366
79,3.6362
80,3.6361
81,3.6359
82,3.6358
83,3.6356
84,3.6356
85,3.6355
86,3.6355
87,3.6355
88,3.6355
89,3.6355
90,3.6355
91,3.6355
92,3.6356
93,3.6356
94,3.6356
95,3.6358
96,3.6359
97,3.6359
98,3.6361
99,3.6362
100,3.6364
101,3.6366
102,3.6367
103,3.6369
104,3.637
105,3.6372
106,3.6374
107,3.6375
108,3.6377
109,3.638
110,3.6382
111,3.6383
112,3.6385
113,3.6386
114,3.6389
115,3.6391
116,3.6393
117,3.6396
118,3.6397
119,3.6399
120,3.6401
121,3.6404
122,3.6405
123,3.6407
124,3.641
125,3.6412
126,3.6415
127,3.6416
128,3.6418
129,3.642
130,3.6423
131,3.6424
132,3.6426
133,3.6429
134,3.6431
135,3.6432
136,3.6436
137,3.6437
138,3.6439
139,3.644
140,3.6443
141,3.6445
142,3.6447
143,3.6448
144,3.6451
145,3.6453
146,3.6455
147,3.6456
148,3.6459
149,3.6461
150,3.6463
151,3.6464
152,3.6466
153,3.6467
154,3.647
155,3.6472
156,3.6474
157,3.6475
158,3.6477
159,3.6478
160,3.6482
161,3.6483
162,3.6485
163,3.6486
164,3.6488
165,3.649
