,voltage
0,3.4142
1,3.4142
2,3.4142
3,3.4142
4,3.4142
5,3.4142
6,3.4142
7,3.4142
8,3.4142
9,3.4142
10,3.4144
11,3.4142
12,3.4142
13,3.4142
14,3.4144
15,3.4142
16,3.4142
17,3.4142
18,3.4142
19,3.4142
20,3.4142
21,3.4142
22,3.4142
23,3.4144
24,3.4142
25,3.4142
26,3.4144
27,3.4144
28,3.4142
29,3.4144
30,3.4142
31,3.4142
32,3.4142
33,3.4142
34,3.4142
35,3.4144
36,3.4142
37,3.4144
38,3.4144
39,3.4144
40,3.4144
41,3.4144
42,3.4144
43,3.4142
44,3.4142
45,3.4142
46,3.4144
47,3.4144
48,3.4144
49,3.4144
50,3.4144
51,3.4142
52,3.4142
53,3.4144
54,3.4144
55,3.4144
56,3.4144
57,3.4144
58,3.4144
59,3.4144
60,3.4144
61,3.5086
62,3.6118
63,3.6606
64,3.659
65,3.6566
66,3.6545
67,3.6528
68,3.6514
69,3.6503
70,3.6491
71,3.6484
72,3.6477
73,3.6471
74,3.6464
75,3.646
76,3.6457
77,3.6453
78,3.645
79,3.6447
80,3.6444
81,3.6442
82,3.6441
83,3.6439
84,3.6437
85,3.6436
86,3.6434
87,3.6434
88,3.6434
89,3.6433
90,3.6433
91,3.6433
92,3.6433
93,3.6433
94,3.6433
95,3.6433
96,3.6433
97,3.6434
98,3.6434
99,3.6434
100,3.6436
101,3.6436
102,3.6437
103,3.6437
104,3.6439
105,3.6439
106,3.6441
107,3.6442
108,3.6442
109,3.6444
110,3.6445
111,3.6447
112,3.6449
113,3.6449
114,3.645
115,3.6452
116,3.6453
117,3.6455
118,3.6457
119,3.6458
120,3.646
121,3.6461
122,3.6463
123,3.6464
124,3.6464
125,3.6468
126,3.6469
127,3.6471
128,3.6471
129,3.6474
130,3.6476
131,3.6477
132,3.6479
133,3.648
134,3.6482
135,3.6484
136,3.6485
137,3.6487
138,3.6488
139,3.649
140,3.649
141,3.6493
142,3.6495
143,3.6496
144,3.6498
145,3.6499
146,3.6501
147,3.6503
148,3.6504
149,3.6506
150,3.6506
151,3.6509
152,3.6509
153,3.6512
154,3.6512
155,3.6514
156,3.6515
157,3.6517
158,3.6518
159,3.652
160,3.6522
161,3.6523
162,3.6525
163,3.6526
164,3.6528
165,3.653
166,3.6531
167,3.6533
168,3.6534
169,3.6534
170,3.6536
171,3.6538
172,3.6539
173,3.6541
174,3.6542
175,3.6544
176,3.6545
177,3.6547
178,3.6547
179,3.6549
180,3.655
181,3.6552
182,3.6553
183,3.6555
184,3.6555
185,3.6557
186,3.6558
187,3.656
188,3.6561
189,3.6561
190,3.6563
191,3.6565
192,3.6566
193,3.6566
194,3.6568
195,3.6569
196,3.6571
197,3.6571
198,3.6572
199,3.6574
200,3.6576
201,3.6577
202,3.6577
203,3.6579
204,3.658
205,3.658
206,3.6582
207,3.6584
208,3.6585
209,3.6585
210,3.6587
211,3.6588
212,3.6588
213,3.659
214,3.6592
215,3.6592
216,3.6593
217,3.6595
218,3.6595
219,3.6596
220,3.6598
221,3.6598
222,3.6599
223,3.6601
224,3.6601
225,3.6603
226,3.6603
227,3.6604
228,3.6606
229,3.6606
230,3.6607
231,3.6609
232,3.6609
233,3.6611
234,3.6611
235,3.6612
236,3.6614
237,3.6614
238,3.6615
239,3.6615
240,3.6617
241,3.6619
242,3.6619
243,3.662
244,3.662
245,3.6622
246,3.6622
247,3.6623
248,3.6623
249,3.6625
250,3.6626
251,3.6626
252,3.6628
253,3.6628
254,3.663
255,3.663
256,3.6631
257,3.6631
258,3.6633
259,3.6633
260,3.6634
261,3.6634
262,3.6636
263,3.6638
264,3.6638
265,3.6639
266,3.6639
267,3.6641
268,3.6641
269,3.6642
270,3.6642
271,3.6644
272,3.6644
273,3.6646
274,3.6646
275,3.6647
276,3.6647
277,3.6649
278,3.6649
279,3.665
280,3.665
281,3.6652
282,3.6652
283,3.6652
284,3.6653
285,3.6653
286,3.6655
287,3.6655
288,3.6657
289,3.6657
290,3.6658
291,3.6658
292,3.666
293,3.666
294,3.6661
295,3.6661
296,3.6663
297,3.6663
298,3.6665
299,3.6665
300,3.6666
301,3.6666
302,3.6666
303,3.6668
304,3.6668
305,3.6669
306,3.6669
307,3.6671
308,3.6671
309,3.6671
310,3.6673
311,3.6673
312,3.6674
313,3.6674
314,3.6676
315,3.6676
316,3.6677
317,3.6677
318,3.6677
319,3.6679
320,3.6679
321,3.668
322,3.668
323,3.668
324,3.6682
325,3.6682
326,3.6684
327,3.6684
328,3.6685
329,3.6685
330,3.6685
331,3.6687
332,3.6687
333,3.6688
334,3.6688
335,3.6688
336,3.669
337,3.669
338,3.6692
339,3.6692
340,3.6693
341,3.6693
342,3.6693
343,3.6695
344,3.6695
345,3.6696
346,3.6696
347,3.6696
348,3.6698
349,3.6698
350,3.67
351,3.67
352,3.67
353,3.6701
354,3.6701
355,3.6703
356,3.6703
357,3.6704
358,3.6704
359,3.6704
360,3.6706
361,3.6706
362,3.6706
363,3.6707
364,3.6707
365,3.6709
366,3.6709
367,3.6709
368,3.6711
369,3.6711
370,3.6712
371,3.6712
372,3.6712
373,3.6714
374,3.6714
375,3.6715
376,3.6715
377,3.6715
378,3.6717
379,3.6717
380,3.6719
381,3.6719
382,3.6719
383,3.672
384,3.672
385,3.672
386,3.6722
387,3.6722
388,3.6723
389,3.6723
390,3.6723
391,3.6725
392,3.6725
393,3.6725
394,3.6727
395,3.6727
396,3.6728
397,3.6728
398,3.6728
399,3.673
400,3.673
401,3.673
402,3.6731
403,3.6731
404,3.6733
405,3.6733
406,3.6733
407,3.6734
408,3.6734
409,3.6734
410,3.6736
411,3.6736
412,3.6736
413,3.6738
414,3.6738
415,3.6739
416,3.6739
417,3.6739
418,3.6741
419,3.6741
420,3.6742
421,3.6742
422,3.6742
423,3.6744
424,3.6744
425,3.6744
426,3.6746
427,3.6746
428,3.6747
429,3.6747
430,3.6747
431,3.6749
432,3.6749
433,3.6749
434,3.675
435,3.675
436,3.675
437,3.6752
438,3.6752
439,3.6752
440,3.6754
441,3.6754
442,3.6754
443,3.6755
444,3.6755
445,3.6757
446,3.6757
447,3.6757
448,3.6758
449,3.6758
450,3.6758
451,3.676
452,3.676
453,3.676
454,3.6761
455,3.6761
456,3.6761
457,3.6763
458,3.6763
459,3.6765
460,3.6765
461,3.6765
462,3.6766
463,3.6766
464,3.6768
465,3.6768
466,3.6768
467,3.6768
468,3.6769
469,3.6769
470,3.6771
471,3.6771
472,3.6771
473,3.6773
474,3.6773
475,3.6773
476,3.6774
477,3.6774
478,3.6774
479,3.6776
480,3.6776
481,3.6776
482,3.6777
483,3.6777
484,3.6779
485,3.6779
486,3.6779
487,3.6781
488,3.6781
489,3.6781
490,3.6782
491,3.6782
492,3.6782
493,3.6784
494,3.6784
495,3.6784
496,3.6785
497,3.6785
498,3.6785
499,3.6787
500,3.6787
501,3.6788
502,3.6788
503,3.6788
504,3.6788
505,3.679
506,3.679
507,3.6792
508,3.6792
509,3.6792
510,3.6793
511,3.6793
512,3.6793
513,3.6795
514,3.6795
515,3.6795
516,3.6796
517,3.6796
518,3.6798
519,3.6798
520,3.6798
521,3.68
522,3.68
523,3.68
524,3.6801
525,3.6801
526,3.6801
527,3.6803
528,3.6803
529,3.6803
530,3.6804
531,3.6804
532,3.6804
533,3.6806
534,3.6806
535,3.6806
536,3.6808
537,3.6808
538,3.6808
539,3.6809
540,3.6809
541,3.6811
542,3.6811
543,3.6811
544,3.6812
545,3.6812
546,3.6812
547,3.6814
548,3.6814
549,3.6814
550,3.6815
551,3.6815
552,3.6815
553,3.6817
554,3.6817
555,3.6817
556,3.6819
557,3.6819
558,3.6819
559,3.682
560,3.682
561,3.682
562,3.6822
563,3.6822
564,3.6823
565,3.6823
566,3.6823
567,3.6825
568,3.6825
569,3.6825
570,3.6827
571,3.6827
572,3.6827
573,3.6828
574,3.6828
575,3.6828
576,3.683
577,3.683
578,3.683
579,3.6831
580,3.6831
581,3.6831
582,3.6833
583,3.6833
584,3.6835
585,3.6835
586,3.6835
587,3.6836
588,3.6836
589,3.6836
590,3.6836
591,3.6838
592,3.6838
593,3.6839
594,3.6839
595,3.6839
596,3.6841
597,3.6841
598,3.6841
599,3.6843
600,3.6843
601,3.6844
602,3.6844
603,3.6844
604,3.6846
605,3.6846
606,3.6846
607,3.6847
608,3.6847
609,3.6847
610,3.6849
611,3.6849
612,3.6849
613,3.685
614,3.685
615,3.685
616,3.6852
617,3.6852
618,3.6852
619,3.6854
620,3.6854
621,3.6855
622,3.6855
