,voltage
0,3.4067
1,3.4066
2,3.4066
3,3.4066
4,3.4066
5,3.4066
6,3.4067
7,3.4066
8,3.4066
9,3.4066
10,3.4067
11,3.4066
12,3.4066
13,3.4066
14,3.4066
15,3.4066
16,3.4066
17,3.4066
18,3.4066
19,3.4066
20,3.4066
21,3.4066
22,3.4066
23,3.4066
24,3.4066
25,3.4066
26,3.4066
27,3.4066
28,3.4066
29,3.4066
30,3.4066
31,3.4066
32,3.4066
33,3.4066
34,3.4066
35,3.4066
36,3.4066
37,3.4066
38,3.4066
39,3.4066
40,3.4066
41,3.4066
42,3.4066
43,3.4066
44,3.4066
45,3.4066
46,3.4066
47,3.4066
48,3.4066
49,3.4066
50,3.4066
51,3.4066
52,3.4066
53,3.4066
54,3.4066
55,3.4066
56,3.4066
57,3.4066
58,3.4066
59,3.4066
60,3.4066
61,3.4999
62,3.6027
63,3.6485
64,3.6455
65,3.6428
66,3.6405
67,3.6388
68,3.6374
69,3.6362
70,3.6355
71,3.6347
72,3.634
73,3.6334
74,3.6329
75,3.6326
76,3.6323
77,3.632
78,3.6316
79,3.6315
80,3.6313
81,3.6312
82,3.631
83,3.6308
84,3.6308
85,3.6307
86,3.6307
87,3.6307
88,3.6307
89,3.6307
90,3.6307
91,3.6307
92,3.6307
93,3.6307
94,3.6308
95,3.6308
96,3.6308
97,3.631
98,3.631
99,3.6312
100,3.6312
101,3.6313
102,3.6313
103,3.6315
104,3.6316
105,3.6316
106,3.6318
107,3.632
108,3.632
109,3.6321
110,3.6323
111,3.6324
112,3.6326
113,3.6328
114,3.6329
115,3.6329
116,3.6331
117,3.6332
118,3.6334
119,3.6335
120,3.6337
121,3.6339
122,3.634
123,3.6342
124,3.6343
125,3.6345
126,3.6347
127,3.6348
128,3.635
129,3.6351
130,3.6353
131,3.6355
132,3.6356
133,3.6358
134,3.6359
135,3.6361
136,3.6362
137,3.6364
138,3.6366
139,3.6367
140,3.6369
141,3.637
142,3.6372
143,3.6374
144,3.6375
145,3.6377
146,3.6378
147,3.638
148,3.6382
149,3.6383
150,3.6385
151,3.6386
152,3.6388
153,3.6389
154,3.6391
155,3.6393
156,3.6394
157,3.6396
158,3.6397
159,3.6399
160,3.6401
161,3.6402
162,3.6404
163,3.6405
164,3.6407
165,3.6409
166,3.641
167,3.641
168,3.6412
169,3.6413
170,3.6415
171,3.6417
172,3.6418
173,3.642
174,3.6421
175,3.6421
176,3.6423
177,3.6424
178,3.6426
179,3.6428
180,3.6429
181,3.6431
182,3.6431
183,3.6432
184,3.6434
185,3.6436
186,3.6437
187,3.6439
188,3.6439
189,3.644
190,3.6442
191,3.6444
192,3.6444
193,3.6445
194,3.6447
195,3.6448
196,3.645
197,3.645
198,3.6451
199,3.6453
200,3.6453
201,3.6455
202,3.6456
203,3.6458
204,3.6459
205,3.6459
206,3.6461
207,3.6463
208,3.6463
209,3.6464
210,3.6466
211,3.6466
212,3.6467
213,3.6469
214,3.6471
215,3.6471
216,3.6472
217,3.6474
218,3.6474
219,3.6475
220,3.6477
221,3.6477
222,3.6478
223,3.648
224,3.648
225,3.6482
226,3.6483
227,3.6483
228,3.6485
229,3.6485
230,3.6486
231,3.6488
232,3.6488
233,3.649
234,3.649
235,3.6491
236,3.6493
237,3.6493
238,3.6494
239,3.6494
240,3.6496
241,3.6498
242,3.6498
243,3.6499
244,3.6499
245,3.6501
246,3.6502
247,3.6502
248,3.6504
249,3.6504
250,3.6505
251,3.6505
252,3.6507
253,3.6509
254,3.6509
255,3.651
256,3.651
257,3.6512
258,3.6512
259,3.6513
260,3.6515
261,3.6515
262,3.6517
263,3.6517
264,3.6518
265,3.6518
266,3.652
267,3.652
268,3.6521
269,3.6521
270,3.6523
271,3.6523
272,3.6525
273,3.6526
274,3.6526
275,3.6528
276,3.6528
277,3.6529
278,3.6529
279,3.6531
280,3.6531
281,3.6533
282,3.6533
283,3.6534
284,3.6534
285,3.6536
286,3.6536
287,3.6537
288,3.6537
289,3.6539
290,3.6539
291,3.654
292,3.654
293,3.6542
294,3.6542
295,3.6544
296,3.6544
297,3.6545
298,3.6545
299,3.6547
300,3.6547
301,3.6548
302,3.6548
303,3.655
304,3.655
305,3.6552
306,3.6552
307,3.6553
308,3.6553
309,3.6555
310,3.6555
311,3.6556
312,3.6556
313,3.6556
314,3.6558
315,3.6558
316,3.656
317,3.656
318,3.6561
319,3.6561
320,3.6563
321,3.6563
322,3.6564
323,3.6564
324,3.6566
325,3.6566
326,3.6567
327,3.6567
328,3.6569
329,3.6569
330,3.6569
331,3.6571
332,3.6571
333,3.6572
334,3.6572
335,3.6574
336,3.6574
337,3.6575
338,3.6575
339,3.6577
340,3.6577
341,3.6577
342,3.6579
343,3.6579
344,3.658
345,3.658
346,3.6582
347,3.6582
348,3.6583
349,3.6583
350,3.6583
351,3.6585
352,3.6585
353,3.6587
354,3.6587
355,3.6588
356,3.6588
357,3.659
358,3.659
359,3.659
360,3.6591
361,3.6591
362,3.6593
363,3.6593
364,3.6594
365,3.6594
366,3.6594
367,3.6596
368,3.6596
369,3.6598
370,3.6598
371,3.6599
372,3.6599
373,3.6601
374,3.6601
375,3.6601
376,3.6602
377,3.6602
378,3.6604
379,3.6604
380,3.6606
381,3.6606
382,3.6606
383,3.6607
384,3.6607
385,3.6609
386,3.6609
387,3.661
388,3.661
389,3.661
390,3.6612
391,3.6612
392,3.6614
393,3.6614
394,3.6615
395,3.6615
396,3.6615
397,3.6617
398,3.6617
399,3.6618
400,3.6618
401,3.6618
402,3.662
403,3.662
404,3.6622
405,3.6622
406,3.6623
407,3.6623
408,3.6623
409,3.6625
410,3.6625
411,3.6626
412,3.6626
413,3.6626
414,3.6628
415,3.6628
416,3.6629
417,3.6629
418,3.6629
419,3.6631
420,3.6631
421,3.6633
422,3.6633
423,3.6634
424,3.6634
425,3.6634
426,3.6636
427,3.6636
428,3.6637
429,3.6637
430,3.6639
431,3.6639
432,3.6639
433,3.6641
434,3.6641
435,3.6642
436,3.6642
437,3.6642
438,3.6644
439,3.6644
440,3.6645
441,3.6645
442,3.6645
443,3.6647
444,3.6647
445,3.6649
446,3.6649
447,3.6649
448,3.665
449,3.665
450,3.6652
451,3.6652
452,3.6653
453,3.6653
454,3.6653
